"questionId","grade","volume","chapter","topicTitleZhHans","type","difficulty","promptZhHans","storedAnswer","acceptedAnswers","independentAnswer","solverRule","solvableStatus","answerMatchStatus","mcOptionStatus","qaStatus","severity","decision","issueCodes","issueDetails","recommendedAction","manualReviewStatus","manualReviewType","manualReviewer","manualIssueCode","manualNotes","manualRecommendedAction"
"hjb-high-ds-v2-s4-011","S4","必修 第一册","集合与逻辑","集合与逻辑","fill-in","Foundation","已知集合 A = {x | x 是小于 10 的正偶数}，B = {2, 4, 6, 8, 10}。则 A ∩ B = ______。","{2, 4, 6, 8}","{2, 4, 6, 8} | {2,4,6,8}","{2, 4, 6, 8}","manual-review","manual-pass","manual-pass","not-applicable","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass."
"hjb-high-ds-v2-s4-012","S4","必修 第一册","集合与逻辑","集合与逻辑","short-answer","Exam","设全集 U = {1, 2, 3, 4, 5, 6, 7, 8}，集合 A = {1, 3, 5, 7}，B = {2, 3, 5, 7}。求 (∁_U A) ∪ (∁_U B)。","{1, 2, 4, 6, 8}","{1, 2, 4, 6, 8} | {1,2,4,6,8}","{1, 2, 4, 6, 8}","manual-review","manual-pass","manual-pass","not-applicable","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass."
"hjb-high-ds-v2-s4-013","S4","必修 第一册","集合与逻辑","集合与逻辑","multiple-choice","Core","已知命题 p：x > 2，命题 q：x > 1。则 p 是 q 的什么条件？","充分不必要条件","充分不必要条件","充分不必要条件","manual-review","manual-pass","manual-pass","manual-pass","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass."
"hjb-high-ds-v2-s4-014","S4","必修 第一册","集合与逻辑","集合与逻辑","fill-in","Challenge","设集合 A = {x | x^2 - 5x + 6 = 0}，B = {x | mx - 1 = 0}。若 B ⊆ A，则实数 m 的所有可能取值构成的集合为 ______。","{0, 1/2, 1/3}","{0, 1/2, 1/3} | {0,1/2,1/3}","{0, 1/2, 1/3}","manual-review","manual-pass","manual-pass","not-applicable","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass."
"hjb-high-ds-v2-s4-015","S4","必修 第一册","集合与逻辑","集合与逻辑","short-answer","Foundation","用列举法表示集合 {x | x 是 12 的正约数}。","{1, 2, 3, 4, 6, 12}","{1, 2, 3, 4, 6, 12} | {1,2,3,4,6,12}","{1, 2, 3, 4, 6, 12}","manual-review","manual-pass","manual-pass","not-applicable","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass."
"hjb-high-ds-v2-s4-016","S4","必修 第一册","集合与逻辑","集合与逻辑","multiple-choice","Exam","已知集合 A = {x | -2 ≤ x ≤ 3}，B = {x | x < a}。若 A ⊆ B，则实数 a 的取值范围是？","a > 3","a > 3","a > 3","manual-review","manual-pass","manual-pass","manual-pass","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass."
"hjb-high-ds-v2-s4-017","S4","必修 第一册","集合与逻辑","集合与逻辑","fill-in","Core","命题“存在实数 x，使得 x^2 + 1 = 0”的否定是 ______。","对任意实数 x，都有 x^2 + 1 ≠ 0","对任意实数 x，都有 x^2 + 1 ≠ 0 | 对任意实数x，都有x^2+1≠0","对任意实数 x，都有 x^2 + 1 ≠ 0","manual-review","manual-pass","manual-pass","not-applicable","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass."
"hjb-high-ds-v2-s4-018","S4","必修 第一册","集合与逻辑","集合与逻辑","short-answer","Challenge","已知集合 A = {x | x^2 - 3x + 2 = 0}，B = {x | 0 < x < 5, x ∈ N}。请写出 A × B 的一个子集，要求该子集含有两个元素，且这两个元素的第一个坐标之和为 3。","{(1,1), (2,2)} 或 {(1,2), (2,1)} 等","{(1,1), (2,2)} 或 {(1,2), (2,1)} 等 | {(1,1), (2,2)} | {(1,2), (2,1)}","{(1,1), (2,2)} 或 {(1,2), (2,1)} 等","manual-review","manual-pass","manual-pass","not-applicable","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass."
"hjb-high-ds-v2-s4-019","S4","必修 第一册","集合与逻辑","集合与逻辑","multiple-choice","Foundation","下列关系中，正确的是？","∅ ⊆ {0}","∅ ⊆ {0}","∅ ⊆ {0}","manual-review","manual-pass","manual-pass","manual-pass","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass."
"hjb-high-ds-v2-s4-020","S4","必修 第一册","集合与逻辑","集合与逻辑","fill-in","Exam","已知全集 U = R，集合 A = {x | x^2 - 4x + 3 ≤ 0}，则 ∁_U A = ______。","{x | x < 1 或 x > 3}","{x | x < 1 或 x > 3} | {x|x<1或x>3}","{x | x < 1 或 x > 3}","manual-review","manual-pass","manual-pass","not-applicable","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass."
"hjb-high-ds-v2-s4-021","S4","必修 第一册","集合与逻辑","集合与逻辑","short-answer","Core","已知集合 A = { x | x = 3k + 1, k ∈ Z }，B = { x | x = 3k - 2, k ∈ Z }。判断 A 与 B 的关系，并说明理由。","A = B","A = B | A=B","A = B","manual-review","manual-pass","manual-pass","not-applicable","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass."
"hjb-high-ds-v2-s4-022","S4","必修 第一册","集合与逻辑","集合与逻辑","multiple-choice","Challenge","设全集 U = { 1, 2, 3, 4, 5, 6 }，集合 A = { 1, 2, 3 }，B = { 2, 3, 4 }。则集合 (∁_U A) ∩ B 等于（ ）","{ 4 }","{ 4 }","{ 4 }","manual-review","manual-pass","manual-pass","manual-pass","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass."
"hjb-high-ds-v2-s4-023","S4","必修 第一册","集合与逻辑","集合与逻辑","fill-in","Foundation","用列举法表示集合 { x | x 是小于 10 的正偶数 }。","{ 2, 4, 6, 8 }","{ 2, 4, 6, 8 } | {2,4,6,8}","{ 2, 4, 6, 8 }","manual-review","manual-pass","manual-pass","not-applicable","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass."
"hjb-high-ds-v2-s4-024","S4","必修 第一册","集合与逻辑","集合与逻辑","short-answer","Exam","已知命题 p：∃ x ∈ R，x² + 2x + a = 0。若 p 是真命题，求实数 a 的取值范围。","a ≤ 1","a ≤ 1 | a<=1","a ≤ 1","manual-review","manual-pass","manual-pass","not-applicable","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass."
"hjb-high-ds-v2-s4-025","S4","必修 第一册","集合与逻辑","集合与逻辑","multiple-choice","Core","设 x ∈ R，则“x > 2”是“x² > 4”的（ ）","充分不必要条件","充分不必要条件","充分不必要条件","manual-review","manual-pass","manual-pass","manual-pass","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass."
"hjb-high-ds-v2-s4-026","S4","必修 第一册","集合与逻辑","集合与逻辑","fill-in","Challenge","已知集合 A = { x | -2 ≤ x ≤ 5 }，B = { x | m ≤ x ≤ 2m + 1 }，且 B 为非空区间。若 B ⊆ A，求实数 m 的取值范围。","-1 ≤ m ≤ 2","-1 ≤ m ≤ 2 | -1<=m<=2","-1 ≤ m ≤ 2","manual-review","manual-pass","manual-pass","not-applicable","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","p0-remediation-independent-solve","S18","","Added the nonempty interval condition so the answer no longer depends on an unstated convention.","Approve remediated row for the V2 candidate release pool after aggregate QA gates pass."
"hjb-high-ds-v2-s4-027","S4","必修 第一册","集合与逻辑","集合与逻辑","short-answer","Foundation","已知集合 A = { 1, 2, 3 }，写出 A 的所有子集。","∅, { 1 }, { 2 }, { 3 }, { 1, 2 }, { 1, 3 }, { 2, 3 }, { 1, 2, 3 }","∅, { 1 }, { 2 }, { 3 }, { 1, 2 }, { 1, 3 }, { 2, 3 }, { 1, 2, 3 }","∅, { 1 }, { 2 }, { 3 }, { 1, 2 }, { 1, 3 }, { 2, 3 }, { 1, 2, 3 }","manual-review","manual-pass","manual-pass","not-applicable","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass."
"hjb-high-ds-v2-s4-028","S4","必修 第一册","集合与逻辑","集合与逻辑","multiple-choice","Exam","已知命题 p：∀ x ∈ R，x² + 1 ≥ 2x。则命题 p 的否定为（ ）","∃ x ∈ R，x² + 1 < 2x","∃ x ∈ R，x² + 1 < 2x","∃ x ∈ R，x² + 1 < 2x","manual-review","manual-pass","manual-pass","manual-pass","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass."
"hjb-high-ds-v2-s4-029","S4","必修 第一册","集合与逻辑","集合与逻辑","fill-in","Core","设全集 U = R，集合 A = { x | x² - 3x + 2 = 0 }，则 ∁_U A = ______。","{ x | x ≠ 1 且 x ≠ 2 }","{ x | x ≠ 1 且 x ≠ 2 } | {x|x≠1且x≠2}","{ x | x ≠ 1 且 x ≠ 2 }","manual-review","manual-pass","manual-pass","not-applicable","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass."
"hjb-high-ds-v2-s4-030","S4","必修 第一册","集合与逻辑","集合与逻辑","short-answer","Challenge","已知集合 A = { x | ax² + 2x + 1 = 0 } 中只有一个元素，求实数 a 的值。","0 或 1","0 或 1 | a=0或a=1","0 或 1","manual-review","manual-pass","manual-pass","not-applicable","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass."
"hjb-high-ds-v2-s4-031","S4","必修 第一册","集合与逻辑","集合与逻辑","multiple-choice","Foundation","已知全集 U = {1, 2, 3, 4, 5, 6, 7, 8}，集合 A = {2, 4, 6, 8}，B = {1, 2, 3, 4}。则 (∁_U A) ∩ B 等于（ ）","{1, 3}","{1, 3}","{1, 3}","manual-review","manual-pass","manual-pass","manual-pass","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass."
"hjb-high-ds-v2-s4-032","S4","必修 第一册","集合与逻辑","集合与逻辑","fill-in","Exam","已知集合 A = {x | x^2 - 5x + 6 = 0}，B = {x | x^2 - 4x + 3 = 0}。则 A ∪ B = ______。（用列举法表示）","{1, 2, 3}","{1, 2, 3} | {1,2,3}","{1, 2, 3}","manual-review","manual-pass","manual-pass","not-applicable","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass."
"hjb-high-ds-v2-s4-033","S4","必修 第一册","集合与逻辑","集合与逻辑","short-answer","Core","设集合 A = {x | -2 ≤ x ≤ 5}，B = {x | m + 1 ≤ x ≤ 2m - 1}。若 B ⊆ A，求实数 m 的取值范围。","m ≤ 3","m ≤ 3 | m≤3","m ≤ 3","manual-review","manual-pass","manual-pass","not-applicable","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass."
"hjb-high-ds-v2-s4-034","S4","必修 第一册","集合与逻辑","集合与逻辑","multiple-choice","Challenge","已知命题 p：∃x ∈ R，x^2 + 2ax + a + 2 = 0。若 p 是真命题，则实数 a 的取值范围是（ ）","a ≤ -1 或 a ≥ 2","a ≤ -1 或 a ≥ 2","a ≤ -1 或 a ≥ 2","manual-review","manual-pass","manual-pass","manual-pass","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass."
"hjb-high-ds-v2-s4-035","S4","必修 第一册","集合与逻辑","集合与逻辑","fill-in","Foundation","已知集合 A = {1, 2, 3, 4, 5}，B = {3, 4, 5, 6, 7}。则 (A ∩ B) ∪ (∁_U (A ∪ B)) 中元素的个数为 ______。（其中 U = A ∪ B）","3","3","3","manual-review","manual-pass","manual-pass","not-applicable","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","p0-remediation-independent-solve","S18","","Corrected the count under the stated universe U=A∪B.","Approve remediated row for the V2 candidate release pool after aggregate QA gates pass."
"hjb-high-ds-v2-s4-036","S4","必修 第一册","集合与逻辑","集合与逻辑","short-answer","Exam","设 p：|x - 2| < 1，q：x² - 5x + 6 < 0。判断 p 是 q 的什么条件（充分不必要、必要不充分、充要、既不充分也不必要），并说明理由。","必要不充分条件","必要不充分条件 | 必要不充分","必要不充分条件","manual-review","manual-pass","manual-pass","not-applicable","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","p0-remediation-independent-solve","S18","","Corrected the implication direction.","Approve remediated row for the V2 candidate release pool after aggregate QA gates pass."
"hjb-high-ds-v2-s4-037","S4","必修 第一册","集合与逻辑","集合与逻辑","multiple-choice","Core","已知全集 U = R，集合 A = {x | x² - 3x ≤ 0}，B = {x | x > 1}。求集合 A ∩ (∁_U B)（　）","{x | 0 ≤ x ≤ 1}","{x | 0 ≤ x ≤ 1} | {x|0≤x≤1} | {x | 0 <= x <= 1}","{x | 0 ≤ x ≤ 1}","manual-review","manual-pass","manual-pass","manual-pass","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","p0-remediation-independent-solve","S18","","Removed the unsupported shaded-region reference and made the requested set operation explicit.","Approve remediated row for the V2 candidate release pool after aggregate QA gates pass."
"hjb-high-ds-v2-s4-038","S4","必修 第一册","集合与逻辑","集合与逻辑","fill-in","Challenge","已知集合 A = {x | x = 2n + 1, n ∈ Z}，B = {x | x = 4k ± 1, k ∈ Z}。则 A 与 B 的关系是 ______。（填 A ⊂ B、B ⊂ A、A = B 或 A ∩ B = ∅）","A = B","A = B | A=B","A = B","manual-review","manual-pass","manual-pass","not-applicable","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass."
"hjb-high-ds-v2-s4-039","S4","必修 第一册","集合与逻辑","集合与逻辑","short-answer","Foundation","用反证法证明：若 a, b, c 均为实数，且 a = x^2 - 2y + π/2，b = y^2 - 2z + π/3，c = z^2 - 2x + π/6，则 a, b, c 中至少有一个大于 0。","证明：假设 a, b, c 均不大于 0，即 a ≤ 0, b ≤ 0, c ≤ 0。相加得 (x^2-2x) + (y^2-2y) + (z^2-2z) + π ≤ 0。配方得 (x-1)^2+(y-1)^2+(z-1)^2 + π - 3 ≤ 0，即 (x-1)^2+(y-1)^2+(z-1)^2 ≤ 3 - π < 0，矛盾。故假设不成立，原命题成立。","证明：假设 a, b, c 均不大于 0，即 a ≤ 0, b ≤ 0, c ≤ 0。相加得 (x^2-2x) + (y^2-2y) + (z^2-2z) + π ≤ 0。配方得 (x-1)^2+(y-1)^2+(z-1)^2 + π - 3 ≤ 0，即 (x-1)^2+(y-1)^2+(z-1)^2 ≤ 3 - π < 0，矛盾。故假设不成立，原命题成立。","证明：假设 a, b, c 均不大于 0，即 a ≤ 0, b ≤ 0, c ≤ 0。相加得 (x^2-2x) + (y^2-2y) + (z^2-2z) + π ≤ 0。配方得 (x-1)^2+(y-1)^2+(z-1)^2 + π - 3 ≤ 0，即 (x-1)^2+(y-1)^2+(z-1)^2 ≤ 3 - π < 0，矛盾。故假设不成立，原命题成立。","manual-review","manual-pass","manual-pass","not-applicable","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass."
"hjb-high-ds-v2-s4-040","S4","必修 第一册","集合与逻辑","集合与逻辑","multiple-choice","Exam","已知集合 A = {x | x² - (a+1)x + a ≤ 0}，B = {x | x² - 5x + 4 ≤ 0}。若“x ∈ A”是“x ∈ B”的充分不必要条件，则实数 a 的取值范围是（　）","1 ≤ a < 4","1 ≤ a < 4 | 1<=a<4","1 ≤ a < 4","manual-review","manual-pass","manual-pass","manual-pass","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","p0-remediation-independent-solve","S18","","Excluded a=4 because that makes A and B equal rather than sufficient-not-necessary.","Approve remediated row for the V2 candidate release pool after aggregate QA gates pass."
"hjb-high-ds-v2-s4-041","S4","必修 第一册","集合与逻辑","集合与逻辑","fill-in","Core","设全集U={1,2,3,4,5,6,7,8}，集合A={2,4,6}，B={3,4,5}。则(A∪B)的补集为______。（用列举法表示）","{1,7,8}","{1,7,8} | {1,8,7} | {7,1,8} | {7,8,1} | {8,1,7} | {8,7,1}","{1,7,8}","manual-review","manual-pass","manual-pass","not-applicable","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass."
"hjb-high-ds-v2-s4-042","S4","必修 第一册","集合与逻辑","集合与逻辑","short-answer","Challenge","已知集合A={x|x²-5x+6=0}，B={x|ax-1=0}。若B⊆A，求实数a的所有可能取值。","0, 1/2, 1/3","0, 1/2, 1/3 | 0,1/2,1/3 | 0, 1/3, 1/2 | 0,1/3,1/2 | 1/2, 0, 1/3 | 1/2,1/3,0 | 1/3, 0, 1/2 | 1/3,1/2,0","0, 1/2, 1/3","manual-review","manual-pass","manual-pass","not-applicable","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass."
