reviewReason,id,grade,topicId,topicTitleZhHans,chapter,conceptIds,difficulty,type,promptZhHans,optionsZhHans,answer,acceptedAnswers,explanationZhHans,evidenceCardIds,examPatternCardIds,sourceDistanceStatus,mathQaStatus,terminologyQaStatus,hybridMode,generatorFamily,generatorVariant,reviewNotes
topic-balanced-s18-sample,pep-high-hybrid-v1-s4-s4-exp-log-mc-012,S4,pep-high-s4-exp-log,指数函数与对数函数,指数函数与对数函数,exponential-functions | logarithmic-functions | inverse-functions | function-modeling | function-zero | bisection-method | growth-comparison,Exam,multiple-choice,单元诊断第12组：计算log_2(2^1)的值。,1 | 2 | 0 | 11,1,1,log_2(2^1)=1。,pep-high-exponential-logarithmic-functions | pep-high-function-zero-modeling,pep-high-exam-legacy-stream-migration | pep-high-exam-function-zero-models,passed-safe-rag-rule-fallback,passed-deterministic-generator,passed-auto-zh-hans-scan,rule-fallback-after-bl-auth-missing,exp-log,log-power,Candidate generated from MAIS safe RAG metadata and deterministic rules; bl/DashScope generation unavailable locally; S18 manual review required before promotion.
topic-balanced-s18-sample,pep-high-hybrid-v1-s4-s4-exp-log-sa-001,S4,pep-high-s4-exp-log,指数函数与对数函数,指数函数与对数函数,exponential-functions | logarithmic-functions | inverse-functions | function-modeling | function-zero | bisection-method | growth-comparison,Core,short-answer,错题订正第1组：化简并求值：log_3(9)+log_3(27)。,,5,5,两项分别为2和3，相加得5。,pep-high-exponential-logarithmic-functions | pep-high-function-zero-modeling,pep-high-exam-legacy-stream-migration | pep-high-exam-function-zero-models,passed-safe-rag-rule-fallback,passed-deterministic-generator,passed-auto-zh-hans-scan,rule-fallback-after-bl-auth-missing,exp-log,log-sum,Candidate generated from MAIS safe RAG metadata and deterministic rules; bl/DashScope generation unavailable locally; S18 manual review required before promotion.
topic-balanced-s18-sample,pep-high-hybrid-v1-s4-s4-exp-log-sa-004,S4,pep-high-s4-exp-log,指数函数与对数函数,指数函数与对数函数,exponential-functions | logarithmic-functions | inverse-functions | function-modeling | function-zero | bisection-method | growth-comparison,Exam,short-answer,单元诊断第4组：化简并求值：log_3(3)+log_3(27)。,,4,4,两项分别为1和3，相加得4。,pep-high-exponential-logarithmic-functions | pep-high-function-zero-modeling,pep-high-exam-legacy-stream-migration | pep-high-exam-function-zero-models,passed-safe-rag-rule-fallback,passed-deterministic-generator,passed-auto-zh-hans-scan,rule-fallback-after-bl-auth-missing,exp-log,log-sum,Candidate generated from MAIS safe RAG metadata and deterministic rules; bl/DashScope generation unavailable locally; S18 manual review required before promotion.
topic-balanced-s18-sample,pep-high-hybrid-v1-s4-s4-function-properties-fi-002,S4,pep-high-s4-function-properties,函数的概念与性质,函数的概念与性质,function-definition | domain-range | monotonicity | parity | function-applications,Challenge,fill-in,专题复习第2组：函数f(x)=√(x+0)的定义域为______。,,"[0, +∞)","[0, +∞) | x≥0",根号内需x+0≥0，所以x≥0。,pep-high-function-concepts-properties,pep-high-exam-functions-parameters,passed-safe-rag-rule-fallback,passed-deterministic-generator,passed-auto-zh-hans-scan,rule-fallback-after-bl-auth-missing,functions,sqrt-domain,Candidate generated from MAIS safe RAG metadata and deterministic rules; bl/DashScope generation unavailable locally; S18 manual review required before promotion.
topic-balanced-s18-sample,pep-high-hybrid-v1-s4-s4-function-properties-fi-005,S4,pep-high-s4-function-properties,函数的概念与性质,函数的概念与性质,function-definition | domain-range | monotonicity | parity | function-applications,Core,fill-in,错题订正第5组：函数f(x)=√(x-3)的定义域为______。,,"[3, +∞)","[3, +∞) | x≥3",根号内需x-3≥0，所以x≥3。,pep-high-function-concepts-properties,pep-high-exam-functions-parameters,passed-safe-rag-rule-fallback,passed-deterministic-generator,passed-auto-zh-hans-scan,rule-fallback-after-bl-auth-missing,functions,sqrt-domain,Candidate generated from MAIS safe RAG metadata and deterministic rules; bl/DashScope generation unavailable locally; S18 manual review required before promotion.
topic-balanced-s18-sample,pep-high-hybrid-v1-s4-s4-function-properties-fi-008,S4,pep-high-s4-function-properties,函数的概念与性质,函数的概念与性质,function-definition | domain-range | monotonicity | parity | function-applications,Exam,fill-in,单元诊断第8组：函数f(x)=√(x+2)的定义域为______。,,"[-2, +∞)","[-2, +∞) | x≥-2",根号内需x+2≥0，所以x≥-2。,pep-high-function-concepts-properties,pep-high-exam-functions-parameters,passed-safe-rag-rule-fallback,passed-deterministic-generator,passed-auto-zh-hans-scan,rule-fallback-after-bl-auth-missing,functions,sqrt-domain,Candidate generated from MAIS safe RAG metadata and deterministic rules; bl/DashScope generation unavailable locally; S18 manual review required before promotion.
topic-balanced-s18-sample,pep-high-hybrid-v1-s4-s4-function-properties-fi-011,S4,pep-high-s4-function-properties,函数的概念与性质,函数的概念与性质,function-definition | domain-range | monotonicity | parity | function-applications,Foundation,fill-in,模型迁移第11组：函数f(x)=√(x-1)的定义域为______。,,"[1, +∞)","[1, +∞) | x≥1",根号内需x-1≥0，所以x≥1。,pep-high-function-concepts-properties,pep-high-exam-functions-parameters,passed-safe-rag-rule-fallback,passed-deterministic-generator,passed-auto-zh-hans-scan,rule-fallback-after-bl-auth-missing,functions,sqrt-domain,Candidate generated from MAIS safe RAG metadata and deterministic rules; bl/DashScope generation unavailable locally; S18 manual review required before promotion.
topic-balanced-s18-sample,pep-high-hybrid-v1-s4-s4-function-properties-mc-003,S4,pep-high-s4-function-properties,函数的概念与性质,函数的概念与性质,function-definition | domain-range | monotonicity | parity | function-applications,Foundation,multiple-choice,模型迁移第3组：已知f(x)=5x+0，则f(4)=（ ）。,15 | 21 | 20 | 25,20,20,代入x=4，得5×4+0=20。,pep-high-function-concepts-properties,pep-high-exam-functions-parameters,passed-safe-rag-rule-fallback,passed-deterministic-generator,passed-auto-zh-hans-scan,rule-fallback-after-bl-auth-missing,functions,linear-function-value,Candidate generated from MAIS safe RAG metadata and deterministic rules; bl/DashScope generation unavailable locally; S18 manual review required before promotion.
topic-balanced-s18-sample,pep-high-hybrid-v1-s4-s4-function-properties-mc-006,S4,pep-high-s4-function-properties,函数的概念与性质,函数的概念与性质,function-definition | domain-range | monotonicity | parity | function-applications,Challenge,multiple-choice,专题复习第6组：已知f(x)=3x+3，则f(1)=（ ）。,6 | 9 | 3 | 10,6,6,代入x=1，得3×1+3=6。,pep-high-function-concepts-properties,pep-high-exam-functions-parameters,passed-safe-rag-rule-fallback,passed-deterministic-generator,passed-auto-zh-hans-scan,rule-fallback-after-bl-auth-missing,functions,linear-function-value,Candidate generated from MAIS safe RAG metadata and deterministic rules; bl/DashScope generation unavailable locally; S18 manual review required before promotion.
topic-balanced-s18-sample,pep-high-hybrid-v1-s4-s4-function-properties-mc-009,S4,pep-high-s4-function-properties,函数的概念与性质,函数的概念与性质,function-definition | domain-range | monotonicity | parity | function-applications,Core,multiple-choice,错题订正第9组：已知f(x)=6x-1，则f(4)=（ ）。,17 | 231 | 23 | 29,23,23,代入x=4，得6×4-1=23。,pep-high-function-concepts-properties,pep-high-exam-functions-parameters,passed-safe-rag-rule-fallback,passed-deterministic-generator,passed-auto-zh-hans-scan,rule-fallback-after-bl-auth-missing,functions,linear-function-value,Candidate generated from MAIS safe RAG metadata and deterministic rules; bl/DashScope generation unavailable locally; S18 manual review required before promotion.
topic-balanced-s18-sample,pep-high-hybrid-v1-s4-s4-function-properties-mc-012,S4,pep-high-s4-function-properties,函数的概念与性质,函数的概念与性质,function-definition | domain-range | monotonicity | parity | function-applications,Exam,multiple-choice,单元诊断第12组：已知f(x)=4x+2，则f(1)=（ ）。,6 | 10 | 2 | 9,6,6,代入x=1，得4×1+2=6。,pep-high-function-concepts-properties,pep-high-exam-functions-parameters,passed-safe-rag-rule-fallback,passed-deterministic-generator,passed-auto-zh-hans-scan,rule-fallback-after-bl-auth-missing,functions,linear-function-value,Candidate generated from MAIS safe RAG metadata and deterministic rules; bl/DashScope generation unavailable locally; S18 manual review required before promotion.
topic-balanced-s18-sample,pep-high-hybrid-v1-s4-s4-function-properties-sa-001,S4,pep-high-s4-function-properties,函数的概念与性质,函数的概念与性质,function-definition | domain-range | monotonicity | parity | function-applications,Core,short-answer,错题订正第1组：判断函数g(x)=-3x-2在R上的单调性，并说明理由。,,在R上单调递减,在R上单调递减,一次函数斜率为-3，小于0，所以单调递减。,pep-high-function-concepts-properties,pep-high-exam-functions-parameters,passed-safe-rag-rule-fallback,passed-deterministic-generator,passed-auto-zh-hans-scan,rule-fallback-after-bl-auth-missing,functions,linear-monotonicity,Candidate generated from MAIS safe RAG metadata and deterministic rules; bl/DashScope generation unavailable locally; S18 manual review required before promotion.
topic-balanced-s18-sample,pep-high-hybrid-v1-s4-s4-function-properties-sa-004,S4,pep-high-s4-function-properties,函数的概念与性质,函数的概念与性质,function-definition | domain-range | monotonicity | parity | function-applications,Exam,short-answer,单元诊断第4组：判断函数g(x)=6x+1在R上的单调性，并说明理由。,,在R上单调递增,在R上单调递增,一次函数斜率为6，大于0，所以单调递增。,pep-high-function-concepts-properties,pep-high-exam-functions-parameters,passed-safe-rag-rule-fallback,passed-deterministic-generator,passed-auto-zh-hans-scan,rule-fallback-after-bl-auth-missing,functions,linear-monotonicity,Candidate generated from MAIS safe RAG metadata and deterministic rules; bl/DashScope generation unavailable locally; S18 manual review required before promotion.
topic-balanced-s18-sample,pep-high-hybrid-v1-s4-s4-plane-vectors-fi-002,S4,pep-high-s4-plane-vectors,平面向量及其应用,平面向量及其应用,plane-vectors | vector-operations | dot-product | vector-applications | sine-theorem | cosine-theorem | triangle-modeling,Foundation,fill-in,"专题复习第2组：向量a=(0,3)，则|a|^2=______。",,9,9,|a|^2=0^2+3^2=9。,pep-high-plane-vectors | pep-high-sine-cosine-theorems,pep-high-exam-sine-cosine-vector-applications,passed-safe-rag-rule-fallback,passed-deterministic-generator,passed-auto-zh-hans-scan,rule-fallback-after-bl-auth-missing,plane-vectors,vector-length-squared,Candidate generated from MAIS safe RAG metadata and deterministic rules; bl/DashScope generation unavailable locally; S18 manual review required before promotion.
topic-balanced-s18-sample,pep-high-hybrid-v1-s4-s4-plane-vectors-fi-005,S4,pep-high-s4-plane-vectors,平面向量及其应用,平面向量及其应用,plane-vectors | vector-operations | dot-product | vector-applications | sine-theorem | cosine-theorem | triangle-modeling,Foundation,fill-in,"错题订正第5组：向量a=(3,1)，则|a|^2=______。",,10,10,|a|^2=3^2+1^2=10。,pep-high-plane-vectors | pep-high-sine-cosine-theorems,pep-high-exam-sine-cosine-vector-applications,passed-safe-rag-rule-fallback,passed-deterministic-generator,passed-auto-zh-hans-scan,rule-fallback-after-bl-auth-missing,plane-vectors,vector-length-squared,Candidate generated from MAIS safe RAG metadata and deterministic rules; bl/DashScope generation unavailable locally; S18 manual review required before promotion.
topic-balanced-s18-sample,pep-high-hybrid-v1-s4-s4-plane-vectors-fi-008,S4,pep-high-s4-plane-vectors,平面向量及其应用,平面向量及其应用,plane-vectors | vector-operations | dot-product | vector-applications | sine-theorem | cosine-theorem | triangle-modeling,Foundation,fill-in,"单元诊断第8组：向量a=(0,4)，则|a|^2=______。",,16,16,|a|^2=0^2+4^2=16。,pep-high-plane-vectors | pep-high-sine-cosine-theorems,pep-high-exam-sine-cosine-vector-applications,passed-safe-rag-rule-fallback,passed-deterministic-generator,passed-auto-zh-hans-scan,rule-fallback-after-bl-auth-missing,plane-vectors,vector-length-squared,Candidate generated from MAIS safe RAG metadata and deterministic rules; bl/DashScope generation unavailable locally; S18 manual review required before promotion.
topic-balanced-s18-sample,pep-high-hybrid-v1-s4-s4-plane-vectors-fi-011,S4,pep-high-s4-plane-vectors,平面向量及其应用,平面向量及其应用,plane-vectors | vector-operations | dot-product | vector-applications | sine-theorem | cosine-theorem | triangle-modeling,Foundation,fill-in,"模型迁移第11组：向量a=(3,2)，则|a|^2=______。",,13,13,|a|^2=3^2+2^2=13。,pep-high-plane-vectors | pep-high-sine-cosine-theorems,pep-high-exam-sine-cosine-vector-applications,passed-safe-rag-rule-fallback,passed-deterministic-generator,passed-auto-zh-hans-scan,rule-fallback-after-bl-auth-missing,plane-vectors,vector-length-squared,Candidate generated from MAIS safe RAG metadata and deterministic rules; bl/DashScope generation unavailable locally; S18 manual review required before promotion.
topic-balanced-s18-sample,pep-high-hybrid-v1-s4-s4-plane-vectors-mc-003,S4,pep-high-s4-plane-vectors,平面向量及其应用,平面向量及其应用,plane-vectors | vector-operations | dot-product | vector-applications | sine-theorem | cosine-theorem | triangle-modeling,Core,multiple-choice,"模型迁移第3组：已知向量a=(1,4)，b=(4,0)，则a·b=（ ）。",16 | 17 | 4 | 5,4,4,a·b=1×4+4×0=4。,pep-high-plane-vectors | pep-high-sine-cosine-theorems,pep-high-exam-sine-cosine-vector-applications,passed-safe-rag-rule-fallback,passed-deterministic-generator,passed-auto-zh-hans-scan,rule-fallback-after-bl-auth-missing,plane-vectors,dot-product,Candidate generated from MAIS safe RAG metadata and deterministic rules; bl/DashScope generation unavailable locally; S18 manual review required before promotion.
topic-balanced-s18-sample,pep-high-hybrid-v1-s4-s4-plane-vectors-mc-006,S4,pep-high-s4-plane-vectors,平面向量及其应用,平面向量及其应用,plane-vectors | vector-operations | dot-product | vector-applications | sine-theorem | cosine-theorem | triangle-modeling,Core,multiple-choice,"专题复习第6组：已知向量a=(-2,2)，b=(3,3)，则a·b=（ ）。",0 | 1 | 8 | 01,0,0,a·b=(-2)×3+2×3=0。,pep-high-plane-vectors | pep-high-sine-cosine-theorems,pep-high-exam-sine-cosine-vector-applications,passed-safe-rag-rule-fallback,passed-deterministic-generator,passed-auto-zh-hans-scan,rule-fallback-after-bl-auth-missing,plane-vectors,dot-product,Candidate generated from MAIS safe RAG metadata and deterministic rules; bl/DashScope generation unavailable locally; S18 manual review required before promotion.
topic-balanced-s18-sample,pep-high-hybrid-v1-s4-s4-plane-vectors-mc-009,S4,pep-high-s4-plane-vectors,平面向量及其应用,平面向量及其应用,plane-vectors | vector-operations | dot-product | vector-applications | sine-theorem | cosine-theorem | triangle-modeling,Core,multiple-choice,"错题订正第9组：已知向量a=(1,5)，b=(2,-1)，则a·b=（ ）。",9 | 26 | -3 | -2,-3,-3,a·b=1×2+5×(-1)=-3。,pep-high-plane-vectors | pep-high-sine-cosine-theorems,pep-high-exam-sine-cosine-vector-applications,passed-safe-rag-rule-fallback,passed-deterministic-generator,passed-auto-zh-hans-scan,rule-fallback-after-bl-auth-missing,plane-vectors,dot-product,Candidate generated from MAIS safe RAG metadata and deterministic rules; bl/DashScope generation unavailable locally; S18 manual review required before promotion.
topic-balanced-s18-sample,pep-high-hybrid-v1-s4-s4-plane-vectors-mc-012,S4,pep-high-s4-plane-vectors,平面向量及其应用,平面向量及其应用,plane-vectors | vector-operations | dot-product | vector-applications | sine-theorem | cosine-theorem | triangle-modeling,Core,multiple-choice,"单元诊断第12组：已知向量a=(-2,3)，b=(1,2)，则a·b=（ ）。",4 | 5 | -1 | 13,4,4,a·b=(-2)×1+3×2=4。,pep-high-plane-vectors | pep-high-sine-cosine-theorems,pep-high-exam-sine-cosine-vector-applications,passed-safe-rag-rule-fallback,passed-deterministic-generator,passed-auto-zh-hans-scan,rule-fallback-after-bl-auth-missing,plane-vectors,dot-product,Candidate generated from MAIS safe RAG metadata and deterministic rules; bl/DashScope generation unavailable locally; S18 manual review required before promotion.
