"questionId","grade","semester","topicId","unitTitle","type","difficulty","answer","acceptedAnswers","qaStatus","severity","issueCodes","issueDetails","recommendedAction"
"hjb-junior-ds-v2-s1-051","S1","upper","hjb-junior-s1-upper-polynomial-multiply-divide","整式的乘除","short-answer","Exam","\(-2a^5b^3\)","\(-2a^5b^3\) | -2a^5b^3 | -2a^5 b^3","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-junior-ds-v2-s1-052","S1","upper","hjb-junior-s1-upper-polynomial-multiply-divide","整式的乘除","multiple-choice","Challenge","64","64","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-junior-ds-v2-s1-053","S1","upper","hjb-junior-s1-upper-polynomial-multiply-divide","整式的乘除","fill-in","Core","\(a^2\)","\(a^2\) | a^2","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-junior-ds-v2-s1-054","S1","upper","hjb-junior-s1-upper-polynomial-multiply-divide","整式的乘除","short-answer","Foundation","\(6x^2 + 11xy - 10y^2\)","\(6x^2 + 11xy - 10y^2\) | 6x^2+11xy-10y^2 | 6x^2 + 11xy - 10y^2","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-junior-ds-v2-s1-055","S1","upper","hjb-junior-s1-upper-polynomial-multiply-divide","整式的乘除","multiple-choice","Exam","\((3x + 2y)(3x - 2y)\)","\((3x + 2y)(3x - 2y)\)","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-junior-ds-v2-s1-056","S1","upper","hjb-junior-s1-upper-polynomial-multiply-divide","整式的乘除","fill-in","Challenge","m=6, n=3","m=6, n=3 | m=6,n=3 | m=6 n=3","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-junior-ds-v2-s1-057","S1","upper","hjb-junior-s1-upper-polynomial-multiply-divide","整式的乘除","short-answer","Core","72a⁸b⁷","72a⁸b⁷ | 72a^8b^7","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-junior-ds-v2-s1-058","S1","upper","hjb-junior-s1-upper-polynomial-multiply-divide","整式的乘除","multiple-choice","Foundation","108x¹²y⁵","108x¹²y⁵ | 108x^12y^5","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-junior-ds-v2-s1-059","S1","upper","hjb-junior-s1-upper-polynomial-multiply-divide","整式的乘除","fill-in","Exam","-17","-17 | －17","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-junior-ds-v2-s1-060","S1","upper","hjb-junior-s1-upper-polynomial-multiply-divide","整式的乘除","short-answer","Challenge","商式为 2x+1，余式为 9x-3","商式为 2x+1，余式为 9x-3 | 商式2x+1，余式9x-3 | 商式：2x+1，余式：9x-3","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-junior-ds-v2-s1-061","S1","upper","hjb-junior-s1-upper-polynomial-multiply-divide","整式的乘除","multiple-choice","Core","72a¹²","72a¹²","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-junior-ds-v2-s1-062","S1","upper","hjb-junior-s1-upper-polynomial-multiply-divide","整式的乘除","fill-in","Foundation","x⁴","x⁴","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-junior-ds-v2-s1-063","S1","upper","hjb-junior-s1-upper-polynomial-multiply-divide","整式的乘除","short-answer","Exam","-3","-3","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-junior-ds-v2-s1-064","S1","upper","hjb-junior-s1-upper-polynomial-multiply-divide","整式的乘除","multiple-choice","Core","(−2a²)³ = −8a⁶","(−2a²)³ = −8a⁶","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-junior-ds-v2-s1-065","S1","upper","hjb-junior-s1-upper-polynomial-multiply-divide","整式的乘除","fill-in","Foundation","9x²","9x²","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-junior-ds-v2-s1-066","S1","upper","hjb-junior-s1-upper-polynomial-multiply-divide","整式的乘除","short-answer","Exam","9x^2 - 16x + 11","9x^2 - 16x + 11","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-junior-ds-v2-s1-067","S1","upper","hjb-junior-s1-upper-polynomial-multiply-divide","整式的乘除","multiple-choice","Core","D","D","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-junior-ds-v2-s1-068","S1","upper","hjb-junior-s1-upper-polynomial-multiply-divide","整式的乘除","fill-in","Foundation","-8x^6 y^3","-8x^6 y^3","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-junior-ds-v2-s1-069","S1","upper","hjb-junior-s1-upper-polynomial-multiply-divide","整式的乘除","short-answer","Exam","13","13","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-junior-ds-v2-s1-070","S1","upper","hjb-junior-s1-upper-polynomial-multiply-divide","整式的乘除","multiple-choice","Core","A","A","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-junior-ds-v2-s1-071","S1","upper","hjb-junior-s1-upper-polynomial-multiply-divide","整式的乘除","fill-in","Foundation","-2a^3b","-2a^3b | -2a³b","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-junior-ds-v2-s1-072","S1","upper","hjb-junior-s1-upper-polynomial-multiply-divide","整式的乘除","short-answer","Exam","6x-13，当x=-1时值为-19","6x-13，当x=-1时值为-19 | 6x-13, 值为-19 | 化简得6x-13，代入得-19","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-junior-ds-v2-s1-073","S1","upper","hjb-junior-s1-upper-polynomial-multiply-divide","整式的乘除","multiple-choice","Core","D. \(a^6 \div a^2 = a^4\)","D. \(a^6 \div a^2 = a^4\)","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-junior-ds-v2-s1-074","S1","upper","hjb-junior-s1-upper-polynomial-multiply-divide","整式的乘除","fill-in","Foundation","12.5","12.5 | 25/2 | \frac{25}{2}","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-junior-ds-v2-s1-075","S1","upper","hjb-junior-s1-upper-polynomial-multiply-divide","整式的乘除","short-answer","Exam","3a+b","3a+b | 3a + b","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-junior-ds-v2-s1-076","S1","upper","hjb-junior-s1-upper-polynomial-multiply-divide","整式的乘除","multiple-choice","Core","\(72a^8b^7\)","\(72a^8b^7\)","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-junior-ds-v2-s1-077","S1","upper","hjb-junior-s1-upper-polynomial-multiply-divide","整式的乘除","fill-in","Foundation","6a^6b","6a^6b | 6 a^6 b","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-junior-ds-v2-s1-078","S1","upper","hjb-junior-s1-upper-polynomial-multiply-divide","整式的乘除","short-answer","Exam","商式为 2x - 1，余式为 -x - 6","商式为 2x - 1，余式为 -x - 6 | 商式 2x - 1，余式 -x - 6 | 2x - 1 余 -x - 6","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-junior-ds-v2-s1-079","S1","upper","hjb-junior-s1-upper-polynomial-multiply-divide","整式的乘除","multiple-choice","Core","\(-72x^{13}\)","\(-72x^{13}\)","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-junior-ds-v2-s1-080","S1","upper","hjb-junior-s1-upper-polynomial-multiply-divide","整式的乘除","fill-in","Foundation","-8a^3","-8a^3 | -8a³","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-junior-ds-v2-s1-081","S1","upper","hjb-junior-s1-upper-polynomial-multiply-divide","整式的乘除","short-answer","Exam","\(-18a^6b^4\)","\(-18a^6b^4\)","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-junior-ds-v2-s1-082","S1","upper","hjb-junior-s1-upper-polynomial-multiply-divide","整式的乘除","multiple-choice","Core","\(a^6 \div a^2 = a^4\)","\(a^6 \div a^2 = a^4\)","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-junior-ds-v2-s1-083","S1","upper","hjb-junior-s1-upper-polynomial-multiply-divide","整式的乘除","fill-in","Foundation","\(x^4-81\)","\(x^4-81\) | x^4-81","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-junior-ds-v2-s1-084","S1","upper","hjb-junior-s1-upper-polynomial-multiply-divide","整式的乘除","short-answer","Exam","108","108","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-junior-ds-v2-s1-085","S1","upper","hjb-junior-s1-upper-polynomial-multiply-divide","整式的乘除","multiple-choice","Core","\(2x^2+5x-3\)","\(2x^2+5x-3\)","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-junior-ds-v2-s1-086","S1","upper","hjb-junior-s1-upper-polynomial-multiply-divide","整式的乘除","fill-in","Foundation","-2a^5b","-2a^5b","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-junior-ds-v2-s1-087","S1","upper","hjb-junior-s1-upper-polynomial-multiply-divide","整式的乘除","short-answer","Exam","70","70","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-junior-ds-v2-s1-088","S1","upper","hjb-junior-s1-upper-polynomial-multiply-divide","整式的乘除","multiple-choice","Core","C. \((-2a^2b)^3 = -8a^6b^3\)","C. \((-2a^2b)^3 = -8a^6b^3\)","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-junior-ds-v2-s1-089","S1","upper","hjb-junior-s1-upper-polynomial-multiply-divide","整式的乘除","fill-in","Foundation","175","175","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-junior-ds-v2-s1-090","S1","upper","hjb-junior-s1-upper-polynomial-multiply-divide","整式的乘除","short-answer","Exam","-10","-10","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-junior-ds-v2-s1-091","S1","upper","hjb-junior-s1-upper-polynomial-multiply-divide","整式的乘除","multiple-choice","Core","\(-2x^3y^2\)","\(-2x^3y^2\)","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-junior-ds-v2-s1-092","S1","upper","hjb-junior-s1-upper-polynomial-multiply-divide","整式的乘除","fill-in","Foundation","4x^5","4x^5 | 4x⁵","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-junior-ds-v2-s1-093","S1","upper","hjb-junior-s1-upper-polynomial-multiply-divide","整式的乘除","short-answer","Exam","\(-\frac{1}{2}a^5b^5\)","\(-\frac{1}{2}a^5b^5\)","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-junior-ds-v2-s1-094","S1","upper","hjb-junior-s1-upper-polynomial-multiply-divide","整式的乘除","multiple-choice","Core","72a^{12}","72a^{12}","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-junior-ds-v2-s1-095","S1","upper","hjb-junior-s1-upper-polynomial-multiply-divide","整式的乘除","fill-in","Foundation","-8a^4b","-8a^4b | -8a^4 b | -8 a^4 b","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-junior-ds-v2-s1-096","S1","upper","hjb-junior-s1-upper-polynomial-multiply-divide","整式的乘除","short-answer","Exam","商式为 2x^2 - x + 2，余式为 -3","商式为 2x^2 - x + 2，余式为 -3 | 商式 2x^2 - x + 2，余式 -3 | 2x^2 - x + 2 余 -3 | 商：2x^2 - x + 2，余：-3","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-junior-ds-v2-s1-097","S1","upper","hjb-junior-s1-upper-polynomial-multiply-divide","整式的乘除","multiple-choice","Core","D","D","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-junior-ds-v2-s1-098","S1","upper","hjb-junior-s1-upper-polynomial-multiply-divide","整式的乘除","fill-in","Foundation","-2x^3 y","-2x^3 y | -2x^3y | -2 x^3 y","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-junior-ds-v2-s1-099","S1","upper","hjb-junior-s1-upper-polynomial-multiply-divide","整式的乘除","short-answer","Exam","x^2 + y^2 = 19，(x - y)^2 = 13","x^2 + y^2 = 19，(x - y)^2 = 13 | x^2+y^2=19，(x-y)^2=13 | 19 和 13 | x^2+y^2=19, (x-y)^2=13","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-junior-ds-v2-s1-100","S1","upper","hjb-junior-s1-upper-polynomial-multiply-divide","整式的乘除","multiple-choice","Core","A","A","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-junior-ds-v2-s1-101","S1","upper","hjb-junior-s1-upper-factorization","因式分解","fill-in","Foundation","3ab(a - 2b + 4)","3ab(a - 2b + 4) | 3ab(a-2b+4)","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-junior-ds-v2-s1-102","S1","upper","hjb-junior-s1-upper-factorization","因式分解","short-answer","Exam","(x² + 4)(x + 2)(x - 2)","(x² + 4)(x + 2)(x - 2) | (x^2+4)(x+2)(x-2)","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-junior-ds-v2-s1-103","S1","upper","hjb-junior-s1-upper-factorization","因式分解","multiple-choice","Core","3x²y - 6xy² = 3xy(x - 2y)","3x²y - 6xy² = 3xy(x - 2y)","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-junior-ds-v2-s1-104","S1","upper","hjb-junior-s1-upper-factorization","因式分解","fill-in","Foundation","-5mn(m - 2n + 3)","-5mn(m - 2n + 3) | -5mn(m-2n+3)","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-junior-ds-v2-s1-105","S1","upper","hjb-junior-s1-upper-factorization","因式分解","short-answer","Exam","2xy(x + 2y)(x - 2y)","2xy(x + 2y)(x - 2y) | 2xy(x+2y)(x-2y)","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-junior-ds-v2-s1-106","S1","upper","hjb-junior-s1-upper-factorization","因式分解","multiple-choice","Core","\(-6a^2b^2(2a - 3b + 1)\)","\(-6a^2b^2(2a - 3b + 1)\)","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-junior-ds-v2-s1-107","S1","upper","hjb-junior-s1-upper-factorization","因式分解","fill-in","Foundation","3ab(a - 2b)","3ab(a - 2b)","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-junior-ds-v2-s1-108","S1","upper","hjb-junior-s1-upper-factorization","因式分解","short-answer","Exam","(x²+4)(x+2)(x-2)","(x²+4)(x+2)(x-2) | (x-2)(x+2)(x²+4)","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-junior-ds-v2-s1-109","S1","upper","hjb-junior-s1-upper-factorization","因式分解","multiple-choice","Core","A. -2x(x - 4)","A. -2x(x - 4)","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-junior-ds-v2-s1-110","S1","upper","hjb-junior-s1-upper-factorization","因式分解","fill-in","Foundation","(2m+3n)(2m-3n)","(2m+3n)(2m-3n) | (2m-3n)(2m+3n)","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-junior-ds-v2-s1-111","S1","upper","hjb-junior-s1-upper-factorization","因式分解","short-answer","Exam","-3x^2y(2x - 3y + 1)","-3x^2y(2x - 3y + 1) | -3x^2y(2x-3y+1) | 3x^2y(-2x+3y-1)","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-junior-ds-v2-s1-112","S1","upper","hjb-junior-s1-upper-factorization","因式分解","multiple-choice","Core","C. \(x^2 - 4y^2\)","C. \(x^2 - 4y^2\)","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-junior-ds-v2-s1-113","S1","upper","hjb-junior-s1-upper-factorization","因式分解","fill-in","Foundation","3(a-b)(a+2b)","3(a-b)(a+2b) | 3(a+2b)(a-b)","pass","none","","","Passed structural gate; include in S18 pass-sample review."
