"id","grade","semester","topicId","unitTitle","type","difficulty","reviewReason","reviewStatus","reviewer","reviewNotes"
"hjb-junior-ds-v2-s1-162","S1","upper","hjb-junior-s1-upper-algebraic-fractions","分式","short-answer","Exam","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s1-173","S1","upper","hjb-junior-s1-upper-algebraic-fractions","分式","fill-in","Foundation","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s1-174","S1","upper","hjb-junior-s1-upper-algebraic-fractions","分式","short-answer","Exam","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s1-192","S1","upper","hjb-junior-s1-upper-algebraic-fractions","分式","short-answer","Exam","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s1-196","S1","upper","hjb-junior-s1-upper-algebraic-fractions","分式","multiple-choice","Core","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s1-198","S1","upper","hjb-junior-s1-upper-algebraic-fractions","分式","short-answer","Core","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s1-227","S1","upper","hjb-junior-s1-upper-figure-transformations","图形的运动","fill-in","Foundation","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s1-229","S1","upper","hjb-junior-s1-upper-figure-transformations","图形的运动","multiple-choice","Foundation","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s1-241","S1","upper","hjb-junior-s1-upper-figure-transformations","图形的运动","multiple-choice","Foundation","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s1-249","S1","upper","hjb-junior-s1-upper-figure-transformations","图形的运动","short-answer","Foundation","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s1-264","S1","lower","hjb-junior-s1-lower-linear-inequalities","一元一次不等式","short-answer","Core","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s1-266","S1","lower","hjb-junior-s1-lower-linear-inequalities","一元一次不等式","fill-in","Core","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s1-271","S1","lower","hjb-junior-s1-lower-linear-inequalities","一元一次不等式","multiple-choice","Foundation","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s1-272","S1","lower","hjb-junior-s1-lower-linear-inequalities","一元一次不等式","fill-in","Core","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s1-274","S1","lower","hjb-junior-s1-lower-linear-inequalities","一元一次不等式","multiple-choice","Core","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s1-279","S1","lower","hjb-junior-s1-lower-linear-inequalities","一元一次不等式","short-answer","Foundation","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s1-294","S1","lower","hjb-junior-s1-lower-linear-inequalities","一元一次不等式","short-answer","Core","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s1-302","S1","lower","hjb-junior-s1-lower-linear-inequalities","一元一次不等式","fill-in","Core","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s1-309","S1","lower","hjb-junior-s1-lower-linear-inequalities","一元一次不等式","short-answer","Foundation","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s1-314","S1","lower","hjb-junior-s1-lower-intersecting-parallel-lines","相交线与平行线","fill-in","Core","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s1-326","S1","lower","hjb-junior-s1-lower-intersecting-parallel-lines","相交线与平行线","fill-in","Core","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s1-348","S1","lower","hjb-junior-s1-lower-intersecting-parallel-lines","相交线与平行线","short-answer","Core","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s1-369","S1","lower","hjb-junior-s1-lower-intersecting-parallel-lines","相交线与平行线","short-answer","Foundation","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s1-371","S1","lower","hjb-junior-s1-lower-intersecting-parallel-lines","相交线与平行线","fill-in","Foundation","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s1-372","S1","lower","hjb-junior-s1-lower-intersecting-parallel-lines","相交线与平行线","short-answer","Core","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s1-380","S1","lower","hjb-junior-s1-lower-triangles","三角形","multiple-choice","Core","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s1-426","S1","lower","hjb-junior-s1-lower-triangles","三角形","multiple-choice","Core","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s1-427","S1","lower","hjb-junior-s1-lower-triangles","三角形","fill-in","Core","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s1-452","S1","lower","hjb-junior-s1-lower-isosceles-triangles","等腰三角形","multiple-choice","Core","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s1-484","S1","lower","hjb-junior-s1-lower-isosceles-triangles","等腰三角形","multiple-choice","Core","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s1-487","S1","lower","hjb-junior-s1-lower-isosceles-triangles","等腰三角形","multiple-choice","Core","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s1-492","S1","lower","hjb-junior-s1-lower-isosceles-triangles","等腰三角形","multiple-choice","Core","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s1-495","S1","lower","hjb-junior-s1-lower-isosceles-triangles","等腰三角形","multiple-choice","Core","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s1-499","S1","lower","hjb-junior-s1-lower-isosceles-triangles","等腰三角形","multiple-choice","Core","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s2-012","S2","upper","hjb-junior-s2-upper-real-numbers","实数","short-answer","Challenge","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s2-014","S2","upper","hjb-junior-s2-upper-real-numbers","实数","fill-in","Exam","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s2-017","S2","upper","hjb-junior-s2-upper-real-numbers","实数","fill-in","Core","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s2-022","S2","upper","hjb-junior-s2-upper-real-numbers","实数","multiple-choice","Exam","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s2-024","S2","upper","hjb-junior-s2-upper-real-numbers","实数","short-answer","Challenge","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s2-030","S2","upper","hjb-junior-s2-upper-real-numbers","实数","short-answer","Exam","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s2-050","S2","upper","hjb-junior-s2-upper-real-numbers","实数","fill-in","Exam","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s2-058","S2","upper","hjb-junior-s2-upper-real-numbers","实数","multiple-choice","Exam","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s2-062","S2","upper","hjb-junior-s2-upper-real-numbers","实数","fill-in","Exam","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s2-087","S2","upper","hjb-junior-s2-upper-quadratic-radicals","二次根式","short-answer","Foundation","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s2-093","S2","upper","hjb-junior-s2-upper-quadratic-radicals","二次根式","short-answer","Core","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s2-094","S2","upper","hjb-junior-s2-upper-quadratic-radicals","二次根式","multiple-choice","Exam","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s2-100","S2","upper","hjb-junior-s2-upper-quadratic-radicals","二次根式","multiple-choice","Challenge","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s2-115","S2","upper","hjb-junior-s2-upper-quadratic-radicals","二次根式","multiple-choice","Foundation","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s2-116","S2","upper","hjb-junior-s2-upper-quadratic-radicals","二次根式","fill-in","Core","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s2-119","S2","upper","hjb-junior-s2-upper-quadratic-radicals","二次根式","fill-in","Core","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s2-127","S2","upper","hjb-junior-s2-upper-quadratic-equations","一元二次方程","multiple-choice","Foundation","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s2-128","S2","upper","hjb-junior-s2-upper-quadratic-equations","一元二次方程","fill-in","Core","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s2-142","S2","upper","hjb-junior-s2-upper-quadratic-equations","一元二次方程","multiple-choice","Foundation","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s2-144","S2","upper","hjb-junior-s2-upper-quadratic-equations","一元二次方程","short-answer","Exam","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s2-150","S2","upper","hjb-junior-s2-upper-quadratic-equations","一元二次方程","short-answer","Exam","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s2-173","S2","upper","hjb-junior-s2-upper-quadratic-equations","一元二次方程","fill-in","Core","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s2-182","S2","upper","hjb-junior-s2-upper-quadratic-equations","一元二次方程","fill-in","Core","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s2-187","S2","upper","hjb-junior-s2-upper-quadratic-equations","一元二次方程","multiple-choice","Foundation","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s2-199","S2","upper","hjb-junior-s2-upper-right-triangles","直角三角形","multiple-choice","Foundation","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s2-206","S2","upper","hjb-junior-s2-upper-right-triangles","直角三角形","fill-in","Core","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s2-208","S2","upper","hjb-junior-s2-upper-right-triangles","直角三角形","multiple-choice","Foundation","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s2-234","S2","upper","hjb-junior-s2-upper-right-triangles","直角三角形","short-answer","Exam","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s2-236","S2","upper","hjb-junior-s2-upper-right-triangles","直角三角形","fill-in","Core","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s2-246","S2","upper","hjb-junior-s2-upper-right-triangles","直角三角形","short-answer","Exam","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s2-291","S2","lower","hjb-junior-s2-lower-quadrilaterals","四边形","short-answer","Exam","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s2-303","S2","lower","hjb-junior-s2-lower-quadrilaterals","四边形","short-answer","Exam","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s2-315","S2","lower","hjb-junior-s2-lower-coordinate-plane","平面直角坐标系","short-answer","Exam","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s2-332","S2","lower","hjb-junior-s2-lower-coordinate-plane","平面直角坐标系","fill-in","Core","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s2-344","S2","lower","hjb-junior-s2-lower-coordinate-plane","平面直角坐标系","fill-in","Core","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s2-346","S2","lower","hjb-junior-s2-lower-coordinate-plane","平面直角坐标系","multiple-choice","Core","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s2-349","S2","lower","hjb-junior-s2-lower-coordinate-plane","平面直角坐标系","multiple-choice","Core","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s2-358","S2","lower","hjb-junior-s2-lower-coordinate-plane","平面直角坐标系","multiple-choice","Core","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s2-372","S2","lower","hjb-junior-s2-lower-coordinate-plane","平面直角坐标系","short-answer","Core","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s2-375","S2","lower","hjb-junior-s2-lower-coordinate-plane","平面直角坐标系","short-answer","Core","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s2-418","S2","lower","hjb-junior-s2-lower-linear-functions","一次函数","multiple-choice","Core","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s2-427","S2","lower","hjb-junior-s2-lower-linear-functions","一次函数","fill-in","Core","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s2-438","S2","lower","hjb-junior-s2-lower-linear-functions","一次函数","multiple-choice","Core","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s2-443","S2","lower","hjb-junior-s2-lower-inverse-functions","反比例函数","fill-in","Core","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s2-447","S2","lower","hjb-junior-s2-lower-inverse-functions","反比例函数","fill-in","Core","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s2-449","S2","lower","hjb-junior-s2-lower-inverse-functions","反比例函数","fill-in","Core","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s2-489","S2","lower","hjb-junior-s2-lower-inverse-functions","反比例函数","multiple-choice","Core","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s2-490","S2","lower","hjb-junior-s2-lower-inverse-functions","反比例函数","multiple-choice","Core","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s2-495","S2","lower","hjb-junior-s2-lower-inverse-functions","反比例函数","multiple-choice","Core","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s2-499","S2","lower","hjb-junior-s2-lower-inverse-functions","反比例函数","multiple-choice","Core","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s3-009","S3","upper","hjb-junior-s3-upper-similar-triangles","相似三角形","short-answer","Core","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s3-025","S3","upper","hjb-junior-s3-upper-similar-triangles","相似三角形","multiple-choice","Core","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s3-037","S3","upper","hjb-junior-s3-upper-similar-triangles","相似三角形","multiple-choice","Core","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s3-038","S3","upper","hjb-junior-s3-upper-similar-triangles","相似三角形","fill-in","Exam","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s3-065","S3","upper","hjb-junior-s3-upper-similar-triangles","相似三角形","fill-in","Core","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s3-073","S3","upper","hjb-junior-s3-upper-similar-triangles","相似三角形","multiple-choice","Core","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s3-080","S3","upper","hjb-junior-s3-upper-similar-triangles","相似三角形","fill-in","Foundation","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s3-087","S3","upper","hjb-junior-s3-upper-acute-trigonometry","锐角的三角比","short-answer","Challenge","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s3-131","S3","upper","hjb-junior-s3-upper-acute-trigonometry","锐角的三角比","fill-in","Challenge","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s3-160","S3","upper","hjb-junior-s3-upper-acute-trigonometry","锐角的三角比","multiple-choice","Foundation","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s3-164","S3","upper","hjb-junior-s3-upper-acute-trigonometry","锐角的三角比","fill-in","Core","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s3-170","S3","upper","hjb-junior-s3-upper-quadratic-functions","二次函数","fill-in","Core","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s3-179","S3","upper","hjb-junior-s3-upper-quadratic-functions","二次函数","fill-in","Core","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s3-186","S3","upper","hjb-junior-s3-upper-quadratic-functions","二次函数","short-answer","Exam","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s3-192","S3","upper","hjb-junior-s3-upper-quadratic-functions","二次函数","short-answer","Exam","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s3-195","S3","upper","hjb-junior-s3-upper-quadratic-functions","二次函数","short-answer","Exam","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s3-197","S3","upper","hjb-junior-s3-upper-quadratic-functions","二次函数","fill-in","Core","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s3-205","S3","upper","hjb-junior-s3-upper-quadratic-functions","二次函数","multiple-choice","Challenge","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s3-206","S3","upper","hjb-junior-s3-upper-quadratic-functions","二次函数","fill-in","Core","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s3-223","S3","upper","hjb-junior-s3-upper-quadratic-functions","二次函数","multiple-choice","Core","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s3-227","S3","upper","hjb-junior-s3-upper-quadratic-functions","二次函数","fill-in","Core","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s3-230","S3","upper","hjb-junior-s3-upper-quadratic-functions","二次函数","fill-in","Exam","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s3-241","S3","upper","hjb-junior-s3-upper-quadratic-functions","二次函数","multiple-choice","Core","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s3-251","S3","lower","hjb-junior-s3-lower-circle-regular-polygons","圆与正多边形","fill-in","Core","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s3-261","S3","lower","hjb-junior-s3-lower-circle-regular-polygons","圆与正多边形","short-answer","Core","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
