"questionId","grade","semester","topicId","unitTitle","type","difficulty","answer","acceptedAnswers","qaStatus","severity","issueCodes","issueDetails","recommendedAction"
"bnu-primary-ds-v2-p1-022","P1","upper","bnu-primary-p1-upper-comparison","比较","multiple-choice","Core","小明的铅笔比小红的多。","小明的铅笔比小红的多。","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-023","P1","upper","bnu-primary-p1-upper-comparison","比较","fill-in","Challenge","蓝色绳子更长，长2根小木棍的长度。","蓝色绳子更长，长2根小木棍的长度。 | 蓝色绳子长，长2根。 | 蓝色绳子更长，长2根小木棍的长度 | 蓝色绳子长，长2根","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-024","P1","upper","bnu-primary-p1-upper-comparison","比较","short-answer","Foundation","一样多。","一样多。 | 一样多","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-025","P1","upper","bnu-primary-p1-upper-comparison","比较","multiple-choice","Core","大树比小树高。","大树比小树高。","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-026","P1","upper","bnu-primary-p1-upper-comparison","比较","fill-in","Challenge","右边重。","右边重。 | 右边重","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-027","P1","upper","bnu-primary-p1-upper-comparison","比较","short-answer","Foundation","杯子多，多4个。","杯子多，多4个。 | 杯子多，多4个","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-028","P1","upper","bnu-primary-p1-upper-comparison","比较","multiple-choice","Core","小丽跳得比小刚多。","小丽跳得比小刚多。","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-029","P1","upper","bnu-primary-p1-upper-comparison","比较","fill-in","Challenge","第二盒多，多3块。","第二盒多，多3块。 | 第二盒多，多3块","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-030","P1","upper","bnu-primary-p1-upper-comparison","比较","short-answer","Foundation","岸上的鸭子少，少5只。","岸上的鸭子少，少5只。 | 岸上少，少5只。 | 岸上的鸭子少，少5只 | 岸上少，少5只","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-031","P1","upper","bnu-primary-p1-upper-comparison","比较","multiple-choice","Core","绿苹果比红苹果多","绿苹果比红苹果多","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-032","P1","upper","bnu-primary-p1-upper-comparison","比较","fill-in","Challenge","2","2 | 两","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-033","P1","upper","bnu-primary-p1-upper-within-10-add-sub","加与减（一）","short-answer","Foundation","2+3=5","2+3=5 | 3+2=5","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-034","P1","upper","bnu-primary-p1-upper-within-10-add-sub","加与减（一）","multiple-choice","Core","7-2=5","7-2=5","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-035","P1","upper","bnu-primary-p1-upper-within-10-add-sub","加与减（一）","fill-in","Challenge","3","3 | 三","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-036","P1","upper","bnu-primary-p1-upper-within-10-add-sub","加与减（一）","short-answer","Foundation","4+1=5","4+1=5 | 1+4=5","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-037","P1","upper","bnu-primary-p1-upper-within-10-add-sub","加与减（一）","multiple-choice","Core","6-2=4","6-2=4","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-038","P1","upper","bnu-primary-p1-upper-within-10-add-sub","加与减（一）","fill-in","Challenge","7","7 | 七","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-039","P1","upper","bnu-primary-p1-upper-within-10-add-sub","加与减（一）","short-answer","Foundation","3+2=5","3+2=5 | 2+3=5","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-040","P1","upper","bnu-primary-p1-upper-within-10-add-sub","加与减（一）","multiple-choice","Core","8-3=5","8-3=5","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-041","P1","upper","bnu-primary-p1-upper-within-10-add-sub","加与减（一）","fill-in","Challenge","7-3=4，4","7-3=4，4 | 7-3=4,4 | 7-3=4 4","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-042","P1","upper","bnu-primary-p1-upper-within-10-add-sub","加与减（一）","short-answer","Foundation","3+2=5","3+2=5 | 3+2=5（只） | 3+2=5只","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-043","P1","upper","bnu-primary-p1-upper-within-10-add-sub","加与减（一）","multiple-choice","Core","8-5=3","8-5=3","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-044","P1","upper","bnu-primary-p1-upper-within-10-add-sub","加与减（一）","fill-in","Challenge","9-2=7，7","9-2=7，7 | 9-2=7,7 | 9-2=7 7","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-045","P1","upper","bnu-primary-p1-upper-within-10-add-sub","加与减（一）","short-answer","Foundation","6-2=4","6-2=4 | 6-2=4（只） | 6-2=4只","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-046","P1","upper","bnu-primary-p1-upper-within-10-add-sub","加与减（一）","multiple-choice","Core","4+3=7","4+3=7","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-047","P1","upper","bnu-primary-p1-upper-within-10-add-sub","加与减（一）","fill-in","Challenge","8-5=3，3","8-5=3，3 | 8-5=3,3 | 8-5=3 3","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-048","P1","upper","bnu-primary-p1-upper-within-10-add-sub","加与减（一）","short-answer","Foundation","4+2=6","4+2=6 | 4+2=6（个） | 4+2=6个","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-049","P1","upper","bnu-primary-p1-upper-classification","分类","multiple-choice","Core","水果：苹果、香蕉、橘子；文具：铅笔、橡皮、尺子","水果：苹果、香蕉、橘子；文具：铅笔、橡皮、尺子","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-050","P1","upper","bnu-primary-p1-upper-classification","分类","fill-in","Challenge","水里游的，3，天上飞的，3","水里游的，3，天上飞的，3 | 水生动物，3，飞行动物，3 | 鱼类，3，鸟类，3","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-051","P1","upper","bnu-primary-p1-upper-classification","分类","short-answer","Foundation","按颜色分：红色物品有3个，青色物品有3个。按种类分：苹果有2个，气球有2个，积木有2个。两种分法都是对的，因为分类标准不同，结果也不同，但都把所有物品分完了。","按颜色分：红色物品有3个，青色物品有3个。按种类分：苹果有2个，气球有2个，积木有2个。两种分法都是对的，因为分类标准不同，结果也不同，但都把所有物品分完了。 | 红色物品3个，青色物品3个；苹果2个，气球2个，积木2个。两种都对，因为分类标准不一样。 | 按颜色：红色3个，青色3个。按种类：苹果2个，气球2个，积木2个。都对，因为分的标准不同。","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-052","P1","upper","bnu-primary-p1-upper-classification","分类","multiple-choice","Core","苹果和草莓是红色，香蕉是黄色，橘子是橙色，西瓜是绿色，葡萄是紫色","苹果和草莓是红色，香蕉是黄色，橘子是橙色，西瓜是绿色，葡萄是紫色","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-053","P1","upper","bnu-primary-p1-upper-classification","分类","fill-in","Challenge","2,3","2,3 | 2，3","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-054","P1","upper","bnu-primary-p1-upper-classification","分类","short-answer","Foundation","按是不是水果分类","按是不是水果分类 | 按水果和文具分类 | 第一类是水果，第二类是文具 | 水果和不是水果 | 水果和文具 | 按水果和不是水果分类","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-055","P1","upper","bnu-primary-p1-upper-classification","分类","multiple-choice","Core","水果：苹果、香蕉、橘子；文具：铅笔、橡皮、尺子","水果：苹果、香蕉、橘子；文具：铅笔、橡皮、尺子","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-056","P1","upper","bnu-primary-p1-upper-classification","分类","fill-in","Challenge","按形状分类，三角形一类，圆形一类。","按形状分类，三角形一类，圆形一类。 | 按形状分，三角形一类，圆形一类。 | 按形状分类，三角形和圆形分开。 | 按形状分，三角形和圆形分开。 | 按形状分类 | 按形状分 | 按形状分类，三角形一类，圆形一类 | 按形状分，三角形一类，圆形一类 | 按形状分类，三角形和圆形分开 | 按形状分，三角形和圆形分开","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-057","P1","upper","bnu-primary-p1-upper-classification","分类","short-answer","Foundation","按颜色分，可以分成四类：红色有苹果、草莓；黄色有香蕉；橙色有橘子；紫色有葡萄。","按颜色分，可以分成四类：红色有苹果、草莓；黄色有香蕉；橙色有橘子；紫色有葡萄。 | 红色：苹果、草莓；黄色：香蕉；橙色：橘子；紫色：葡萄。 | 分成四类：苹果和草莓，香蕉，橘子，葡萄。","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-058","P1","upper","bnu-primary-p1-upper-classification","分类","multiple-choice","Core","3类","3类","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-059","P1","upper","bnu-primary-p1-upper-classification","分类","fill-in","Challenge","颜色","颜色 | 按颜色","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-060","P1","upper","bnu-primary-p1-upper-classification","分类","short-answer","Foundation","按颜色分：红色——苹果、草莓；黄色——香蕉；橙色——橘子；紫色——紫葡萄。","按颜色分：红色——苹果、草莓；黄色——香蕉；橙色——橘子；紫色——紫葡萄。 | 红色：苹果、草莓；黄色：香蕉；橙色：橘子；紫色：紫葡萄。 | 按颜色分类：红色有苹果和草莓，黄色有香蕉，橙色有橘子，紫色有紫葡萄。","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-061","P1","upper","bnu-primary-p1-upper-classification","分类","multiple-choice","Core","按是不是水果分","按是不是水果分","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-062","P1","upper","bnu-primary-p1-upper-classification","分类","fill-in","Challenge","会飞的：小鸟；不会飞的：小猫、小狗、金鱼、小兔","会飞的：小鸟；不会飞的：小猫、小狗、金鱼、小兔 | 会飞：小鸟；不会飞：小猫、小狗、金鱼、小兔","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-063","P1","upper","bnu-primary-p1-upper-classification","分类","short-answer","Foundation","2个","2个 | 2","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-064","P1","upper","bnu-primary-p1-upper-classification","分类","multiple-choice","Core","正方形、三角形、圆形","正方形、三角形、圆形","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-065","P1","upper","bnu-primary-p1-upper-position-order","位置与顺序","fill-in","Challenge","从前往后数排第5，从后往前数排第1","从前往后数排第5，从后往前数排第1 | 5,1 | 5，1","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-066","P1","upper","bnu-primary-p1-upper-position-order","位置与顺序","short-answer","Foundation","前面","前面","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-067","P1","upper","bnu-primary-p1-upper-position-order","位置与顺序","multiple-choice","Core","西","西","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-068","P1","upper","bnu-primary-p1-upper-position-order","位置与顺序","fill-in","Foundation","第二层","第二层 | 2","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-069","P1","upper","bnu-primary-p1-upper-position-order","位置与顺序","short-answer","Core","小兔、小猫、小乌龟","小兔、小猫、小乌龟","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-070","P1","upper","bnu-primary-p1-upper-position-order","位置与顺序","multiple-choice","Foundation","右手","右手","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-071","P1","upper","bnu-primary-p1-upper-position-order","位置与顺序","fill-in","Core","7","7 | 7只","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-072","P1","upper","bnu-primary-p1-upper-position-order","位置与顺序","short-answer","Foundation","后面","后面 | 后 | 他的后面","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-073","P1","upper","bnu-primary-p1-upper-position-order","位置与顺序","multiple-choice","Core","第2层","第2层","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-074","P1","upper","bnu-primary-p1-upper-position-order","位置与顺序","fill-in","Foundation","左边","左边 | 左","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-075","P1","upper","bnu-primary-p1-upper-position-order","位置与顺序","short-answer","Core","4+6-1=9（个）","4+6-1=9（个） | 4+6-1=9 | 9 | 9个","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-076","P1","upper","bnu-primary-p1-upper-position-order","位置与顺序","multiple-choice","Foundation","3米","3米","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-077","P1","upper","bnu-primary-p1-upper-position-order","位置与顺序","fill-in","Core","7","7 | 7盆","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-078","P1","upper","bnu-primary-p1-upper-position-order","位置与顺序","short-answer","Foundation","左边","左边 | 左","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-079","P1","upper","bnu-primary-p1-upper-position-order","位置与顺序","multiple-choice","Core","8人","8人","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-080","P1","upper","bnu-primary-p1-upper-position-order","位置与顺序","fill-in","Foundation","7","7 | 7只","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-081","P1","upper","bnu-primary-p1-upper-solid-shapes","认识图形","short-answer","Core","①③⑤","①③⑤ | ①,③,⑤ | 1,3,5 | 135","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-082","P1","upper","bnu-primary-p1-upper-solid-shapes","认识图形","multiple-choice","Foundation","C. 乒乓球","C. 乒乓球","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-083","P1","upper","bnu-primary-p1-upper-solid-shapes","认识图形","fill-in","Core","2,1,1,1","2,1,1,1 | 2个,1个,1个,1个","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-084","P1","upper","bnu-primary-p1-upper-solid-shapes","认识图形","short-answer","Foundation","②④","②④ | ②,④ | 2,4 | 24","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-085","P1","upper","bnu-primary-p1-upper-solid-shapes","认识图形","multiple-choice","Core","C. 圆柱","C. 圆柱","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-086","P1","upper","bnu-primary-p1-upper-solid-shapes","认识图形","fill-in","Foundation","4","4 | 四 | 4类","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-087","P1","upper","bnu-primary-p1-upper-solid-shapes","认识图形","short-answer","Core","拼法一：一横排；拼法二：上下两层，每层两个。","拼法一：一横排；拼法二：上下两层，每层两个。 | 一排；两层，每层两个","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-088","P1","upper","bnu-primary-p1-upper-solid-shapes","认识图形","multiple-choice","Foundation","C. 茶叶罐","C. 茶叶罐","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-089","P1","upper","bnu-primary-p1-upper-solid-shapes","认识图形","fill-in","Core","①正方；②圆","①正方；②圆 | 正方；圆 | 正方形；圆形","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-090","P1","upper","bnu-primary-p1-upper-solid-shapes","认识图形","short-answer","Foundation","②④⑥","②④⑥ | ②,④,⑥ | 2,4,6 | 246","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-091","P1","upper","bnu-primary-p1-upper-solid-shapes","认识图形","multiple-choice","Core","足球","足球","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-092","P1","upper","bnu-primary-p1-upper-solid-shapes","认识图形","fill-in","Foundation","长方体，球，正方体","长方体，球，正方体","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-093","P1","upper","bnu-primary-p1-upper-solid-shapes","认识图形","short-answer","Core","球：乒乓球、篮球；长方体：牙膏盒、纸巾盒；正方体：骰子、魔方","球：乒乓球、篮球；长方体：牙膏盒、纸巾盒；正方体：骰子、魔方","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-094","P1","upper","bnu-primary-p1-upper-solid-shapes","认识图形","multiple-choice","Foundation","易拉罐","易拉罐","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-095","P1","upper","bnu-primary-p1-upper-solid-shapes","认识图形","fill-in","Core","2，2，2，2","2，2，2，2","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-096","P1","upper","bnu-primary-p1-upper-solid-shapes","认识图形","short-answer","Foundation","容易滚动：皮球、铅笔、玻璃珠、纸巾筒；能堆得很高：字典、积木","容易滚动：皮球、铅笔、玻璃珠、纸巾筒；能堆得很高：字典、积木","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-097","P1","upper","bnu-primary-p1-upper-within-20-add-sub","加与减（二）","multiple-choice","Core","16","16","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-098","P1","upper","bnu-primary-p1-upper-within-20-add-sub","加与减（二）","fill-in","Foundation","1，7","1，7","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-099","P1","upper","bnu-primary-p1-upper-within-20-add-sub","加与减（二）","short-answer","Core","13-2=11","13-2=11","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-100","P1","upper","bnu-primary-p1-upper-within-20-add-sub","加与减（二）","multiple-choice","Foundation","10+5","10+5","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-101","P1","upper","bnu-primary-p1-upper-within-20-add-sub","加与减（二）","fill-in","Core","13,1,1,11","13,1,1,11","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-102","P1","upper","bnu-primary-p1-upper-within-20-add-sub","加与减（二）","short-answer","Foundation","13","13 | 十三","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-103","P1","upper","bnu-primary-p1-upper-within-20-add-sub","加与减（二）","multiple-choice","Core","8个一","8个一","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-104","P1","upper","bnu-primary-p1-upper-within-20-add-sub","加与减（二）","fill-in","Foundation","16","16 | 16根","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-105","P1","upper","bnu-primary-p1-upper-within-20-add-sub","加与减（二）","short-answer","Core","13；11","13；11 | 13,11 | 13和11","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-106","P1","upper","bnu-primary-p1-upper-within-20-add-sub","加与减（二）","multiple-choice","Foundation","3块","3块","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-107","P1","upper","bnu-primary-p1-upper-within-20-add-sub","加与减（二）","fill-in","Core","13；1；7；16；17","13；1；7；16；17","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-108","P1","upper","bnu-primary-p1-upper-within-20-add-sub","加与减（二）","short-answer","Foundation","7","7 | 7块","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-109","P1","upper","bnu-primary-p1-upper-within-20-add-sub","加与减（二）","multiple-choice","Core","1个十和5个一","1个十和5个一","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-110","P1","upper","bnu-primary-p1-upper-within-20-add-sub","加与减（二）","fill-in","Foundation","13,5,15","13,5,15 | 13，5，15","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-111","P1","upper","bnu-primary-p1-upper-within-20-add-sub","加与减（二）","short-answer","Core","14支","14支 | 14","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-112","P1","upper","bnu-primary-p1-upper-within-20-add-sub","加与减（二）","multiple-choice","Foundation","12只","12只","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-113","P1","upper","bnu-primary-p1-upper-clock-introduction","认识钟表","fill-in","Core","8","8 | 8时","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-114","P1","upper","bnu-primary-p1-upper-clock-introduction","认识钟表","short-answer","Foundation","10小时","10小时 | 10","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"bnu-primary-ds-v2-p1-115","P1","upper","bnu-primary-p1-upper-clock-introduction","认识钟表","multiple-choice","Core","12时","12时","pass","none","","","Passed structural gate; include in S18 pass-sample review."
