"id","grade","semester","topicId","unitTitle","type","difficulty","promptZhHans","optionsZhHans","answer","acceptedAnswers","explanationZhHans","reviewReason"
"bnu-primary-ds-v2-p1-097","P1","upper","bnu-primary-p1-upper-within-20-add-sub","加与减（二）","multiple-choice","Core","1个十和6个一合起来是多少？","16 | 61 | 7 | 10","16","16","1个十是10，6个一是6，合起来是10+6=16。注意不要把十位和个位写反。","grade-pass-sample"
"bnu-primary-ds-v2-p1-098","P1","upper","bnu-primary-p1-upper-within-20-add-sub","加与减（二）","fill-in","Foundation","17里面有______个十和______个一。","","1，7","1，7","17的十位是1，表示1个十；个位是7，表示7个一。所以17里面有1个十和7个一。","grade-pass-sample"
"bnu-primary-ds-v2-p1-100","P1","upper","bnu-primary-p1-upper-within-20-add-sub","加与减（二）","multiple-choice","Foundation","下面哪个算式的得数是15？","10+5 | 12+4 | 18-2 | 11+3","10+5","10+5","10+5=15；12+4=16；18-2=16；11+3=14。只有10+5等于15。","grade-pass-sample"
"bnu-primary-ds-v2-p1-122","P1","upper","bnu-primary-p1-upper-clock-introduction","认识钟表","fill-in","Foundation","看钟面：时针指向3，分针指向12。这个时刻是______时。","","3","3 | 3时","分针指向12是整时，时针指向3就是3时。","grade-pass-sample"
"bnu-primary-ds-v2-p1-129","P1","upper","bnu-primary-p1-upper-review","一年级上册整理与复习","short-answer","Core","小红上午10时上数学课，下午2时上美术课。小红说：“上午10时和下午2时我都在学校上课。”她说的对吗？请说明理由。","","对，因为上午10时和下午2时都是上课时间，小红分别在上数学课和美术课，所以她在学校。","对，因为上午10时和下午2时都是上课时间，小红分别在上数学课和美术课，所以她在学校。 | 对，因为上午10时上数学课，下午2时上美术课，这两个时间她都在学校上课。","题目说明小红上午10时上数学课，下午2时上美术课。上课时她在学校，所以这两个时间她都在学校。","grade-pass-sample"
"bnu-primary-ds-v2-p1-132","P1","upper","bnu-primary-p1-upper-review","一年级上册整理与复习","short-answer","Foundation","小乐整理书包时，先数了数数学本有5本，又数了数田字格本有4本。他想知道这两种本子一共有多少本，应该用什么方法计算？为什么？请写出算式和得数，并简单说一说你的想法。","","加法，因为是把两部分合起来求总数。5+4=9。","加法，因为是把两部分合起来求总数。5+4=9。 | 加法，因为求一共用加法。5+4=9。 | 用加法，因为合起来。5+4=9。 | 加法。5+4=9。","求两种本子的总数，就是把5本和4本合起来，用加法计算，5+4=9。","grade-pass-sample"
"bnu-primary-ds-v2-p1-136","P1","upper","bnu-primary-p1-upper-review","一年级上册整理与复习","multiple-choice","Foundation","在整理数学知识时，小乐发现下面有一道题的想法和其他题不一样。请你帮他找出来。\n① 树上有8只小鸟，飞走了3只，还剩几只？\n② 妈妈买了5个苹果，又买了4个梨，一共买了多少个水果？\n③ 停车场原来有9辆车，开走了2辆，现在还有几辆？\n④ 书架上有7本书，拿走了1本，还剩几本？","① | ② | ③ | ④","②","②","①③④都是求“还剩多少”，用减法；②是求“一共多少”，用加法。所以②的想法和其他题不一样。","grade-pass-sample"
"bnu-primary-ds-v2-p1-147","P1","lower","bnu-primary-p1-lower-within-20-regrouping","加与减（一）","short-answer","Core","小华有14块糖，他吃了6块，还剩几块？请你用破十法写出计算过程。","","14-6=8。把14分成10和4，10-6=4，4+4=8。","14-6=8。把14分成10和4，10-6=4，4+4=8。 | 14-6=8，把14分成10和4，10-6=4，4+4=8 | 14-6=8 14分成10和4 10-6=4 4+4=8","破十法：把14拆成10和4，先用10减6得4，再把剩下的4和个位的4合起来是8。","grade-pass-sample"
"bnu-primary-ds-v2-p1-149","P1","lower","bnu-primary-p1-lower-within-20-regrouping","加与减（一）","fill-in","Core","在括号里填上合适的数。\n7 + 6 = 7 + (   ) + (   ) = (   )","","3, 3, 13","3, 3, 13 | 3 3 13 | 3、3、13","用凑十法：把6分成3和3，7+3=10，10+3=13。所以填3、3、13。","grade-pass-sample"
"bnu-primary-ds-v2-p1-155","P1","lower","bnu-primary-p1-lower-within-20-regrouping","加与减（一）","fill-in","Core","在计算 7 + 5 时，把 5 分成 ___ 和 ___，先算 7 + ___ = 10，再算 10 + ___ = 12。请填空。","","3,2,3,2","3,2,3,2","凑十法：7加3得10，所以把5分成3和2。先算7+3=10，再算10+2=12。","grade-pass-sample"
"bnu-primary-ds-v2-p1-157","P1","lower","bnu-primary-p1-lower-within-20-regrouping","加与减（一）","multiple-choice","Core","计算 14 - 9 时，下面哪种想法是正确的？","因为 9 + 5 = 14，所以 14 - 9 = 5 | 因为 9 + 4 = 13，所以 14 - 9 = 4 | 因为 8 + 6 = 14，所以 14 - 9 = 6 | 因为 9 + 6 = 15，所以 14 - 9 = 6","因为 9 + 5 = 14，所以 14 - 9 = 5","因为 9 + 5 = 14，所以 14 - 9 = 5","想加算减：9加几等于14？9+5=14，所以14-9=5。其他选项加法算式结果不对。","grade-pass-sample"
"bnu-primary-ds-v2-p1-164","P1","lower","bnu-primary-p1-lower-observe-objects","观察物体","fill-in","Foundation","一个圆柱形的杯子，杯子的正面贴着一张笑脸贴纸，背面贴着一张哭脸贴纸。小芳站在杯子的侧面（左边），她能看到什么？请把句子补充完整：小芳站在杯子的侧面，她能看到______。","","杯子的侧面（或看不到贴纸）","杯子的侧面（或看不到贴纸） | 杯子的侧面 | 看不到贴纸","从侧面看杯子，只能看到杯子的侧面，正面的笑脸和背面的哭脸都看不到，所以看到的是没有贴纸的杯身。","grade-pass-sample"
"bnu-primary-ds-v2-p1-167","P1","lower","bnu-primary-p1-lower-observe-objects","观察物体","fill-in","Core","一个书包，它的正面有一个大口袋，上面印着“ABC”三个字母，背面是两条背带。小丽站在书包的正面，她能看到什么？请把句子补充完整：小丽站在书包的正面，她能看到______。","","大口袋和“ABC”字母","大口袋和“ABC”字母","从正面观察书包，正对着正面，所以能看到正面的大口袋和印着的字母。背带在背面，从正面看不见。","grade-pass-sample"
"bnu-primary-ds-v2-p1-170","P1","lower","bnu-primary-p1-lower-observe-objects","观察物体","fill-in","Foundation","一个水壶，壶身的前面有一个小鹿图案，后面有一个小兔图案，壶盖的上面有一个小太阳图案。小云站在水壶的后面，她能看到什么？请把句子补充完整：小云站在水壶的后面，她能看到______。","","小兔图案","小兔图案","从后面看水壶，正对着后面，所以看到的是后面的小兔图案。小鹿在前面，小太阳在上面，从后面都看不到。","grade-pass-sample"
"bnu-primary-ds-v2-p1-178","P1","lower","bnu-primary-p1-lower-within-100-number-sense","生活中的数","multiple-choice","Foundation","下面哪个数比63大，比70小？","61 | 68 | 72 | 60","68","68","68在63和70之间。61和60小于63，72大于70。","grade-pass-sample"
"bnu-primary-ds-v2-p1-180","P1","lower","bnu-primary-p1-lower-within-100-number-sense","生活中的数","short-answer","Foundation","把下面的数按从小到大的顺序排列：45，54，39，48。","","39，45，48，54","39，45，48，54","比较十位：39十位是3最小，45和48十位是4，54十位是5最大；十位相同时比较个位，45<48。","grade-pass-sample"
"bnu-primary-ds-v2-p1-181","P1","lower","bnu-primary-p1-lower-within-100-number-sense","生活中的数","multiple-choice","Core","小乐数珠子，他先数出10颗穿成一串，一共穿了4串，还多出3颗。这些珠子一共有多少颗？","43 | 34 | 7 | 40","43","43","4串每串10颗是40颗，加上多出的3颗，一共43颗。十位是4，个位是3，写作43。","grade-pass-sample"
"bnu-primary-ds-v2-p1-183","P1","lower","bnu-primary-p1-lower-within-100-number-sense","生活中的数","multiple-choice","Core","下面哪个数比50大，比60小？","49 | 61 | 55 | 60","55","55","55在50和60之间，十位是5，个位是5，满足条件。49小于50，61大于60，60等于60。","grade-pass-sample"
"bnu-primary-ds-v2-p1-196","P1","lower","bnu-primary-p1-lower-plane-shapes","有趣的图形","fill-in","Foundation","一个三角形有______条边和______个角。","","3，3","3，3","三角形有3条直直的边和3个尖尖的角。","grade-pass-sample"
"bnu-primary-ds-v2-p1-203","P1","lower","bnu-primary-p1-lower-plane-shapes","有趣的图形","multiple-choice","Foundation","下面哪一组图形全部都是平面图形？","长方形、圆柱、三角形 | 正方形、圆、球 | 长方形、正方形、三角形、圆 | 正方体、长方体、球","长方形、正方形、三角形、圆","长方形、正方形、三角形、圆","平面图形是平平的，只有长和宽，如长方形、正方形、三角形和圆。圆柱、球、正方体、长方体都是立体图形，所以只有第三组全是平面图形。","grade-pass-sample"
"bnu-primary-ds-v2-p1-204","P1","lower","bnu-primary-p1-lower-plane-shapes","有趣的图形","fill-in","Foundation","拼一拼，填一填。\n用两个完全一样的三角形可以拼成一个什么图形？请写出两种不同的拼法。","","正方形，平行四边形","正方形，平行四边形 | 平行四边形，正方形 | 长方形，平行四边形 | 平行四边形，长方形 | 正方形，长方形 | 长方形，正方形","两个完全一样的直角三角形可以拼成长方形、正方形或平行四边形等。题目要求写出两种不同的拼法，如正方形和平行四边形。","grade-pass-sample"
"bnu-primary-ds-v2-p1-210","P1","lower","bnu-primary-p1-lower-within-100-add-sub-nonregrouping","加与减（二）","fill-in","Foundation","小华有36张贴纸，送给同学20张，妈妈又给了他8张。小华现在有多少张贴纸？","","24","24 | 24张","先算36－20＝16，再算16＋8＝24，所以现在有24张贴纸。","grade-pass-sample"
"bnu-primary-ds-v2-p1-212","P1","lower","bnu-primary-p1-lower-within-100-add-sub-nonregrouping","加与减（二）","fill-in","Foundation","在计算“35 + 40”时，可以先算30 + 40 = 70，再算70 + 5 = 75。请你按照这样的方法，先想一想十位上的数怎么算，再写出“28 + 50”的计算过程和结果。","","先算20 + 50 = 70，再算70 + 8 = 78，结果是78。","先算20 + 50 = 70，再算70 + 8 = 78，结果是78。 | 先算20+50=70，再算70+8=78，结果是78。 | 先算20+50=70，再算70+8=78，结果78 | 先算20+50=70，再算70+8=78，得78 | 先算20+50=70，再算70+8=78，等于78 | 20+50=70，70+8=78，结果是78 | 20+50=70，70+8=78，结果78 | 20+50=70，70+8=78，得78 | 20+50=70，70+8=78，等于78 | 先算十位：20+50=70，再算个位：70+8=78，结果是78 | 先算十位20+50=70，再算个位70+8=78，结果是78 | 先算20+50=70，再加8得78","28可以分成20和8，50是5个十。先算十位上的数：20 + 50 = 70，再算70 + 8 = 78，所以28 + 50 = 78。","grade-pass-sample"
"bnu-primary-ds-v2-p1-217","P1","lower","bnu-primary-p1-lower-within-100-add-sub-nonregrouping","加与减（二）","multiple-choice","Foundation","妈妈买了35个苹果，爸爸又买回来20个苹果。现在一共有多少个苹果？","37个 | 55个 | 15个 | 57个","55个","55个","35是3个十和5个一，20是2个十。十位相加：3个十加2个十得5个十，个位5不变，所以是55个。","grade-pass-sample"
"bnu-primary-ds-v2-p1-223","P1","lower","bnu-primary-p1-lower-within-100-add-sub-integrated","加与减（三）","multiple-choice","Foundation","妈妈买了45个鸡蛋，做蛋糕用了18个，剩下的放在冰箱里。冰箱里有多少个鸡蛋？下面哪个算式正确？","45 + 18 = 63（个） | 45 - 18 = 27（个） | 18 + 27 = 45（个） | 45 - 27 = 18（个）","45 - 18 = 27（个）","45 - 18 = 27（个）","原来有45个，用去18个，求剩下的用减法：45 - 18 = 27（个）。","grade-pass-sample"
"bnu-primary-ds-v2-p1-225","P1","lower","bnu-primary-p1-lower-within-100-add-sub-integrated","加与减（三）","multiple-choice","Foundation","小东有50元，买一个书包花了35元，买文具盒花了8元。他一共花了多少钱？下面哪个算式正确？","50 - 35 = 15（元） | 35 + 8 = 43（元） | 50 - 35 - 8 = 7（元） | 35 - 8 = 27（元）","35 + 8 = 43（元）","35 + 8 = 43（元）","求一共花的钱，把书包和文具盒的钱加起来：35 + 8 = 43（元）。","grade-pass-sample"
"bnu-primary-ds-v2-p1-231","P1","lower","bnu-primary-p1-lower-within-100-add-sub-integrated","加与减（三）","multiple-choice","Foundation","小乐有36张贴纸，送给小宇一些后，还剩19张。小乐送出了多少张贴纸？下面哪个算式是正确的？","36 + 19 = 55 | 36 - 19 = 17 | 19 + 17 = 36 | 36 - 17 = 19","36 - 19 = 17","36 - 19 = 17","原来有36张，剩下19张，送出的部分要用减法：36 - 19 = 17。选项B的算式正确。","grade-pass-sample"
"bnu-primary-ds-v2-p1-234","P1","lower","bnu-primary-p1-lower-within-100-add-sub-integrated","加与减（三）","fill-in","Foundation","妈妈买了53个饺子，吃掉一些后还剩28个。吃掉了多少个？","","25","25 | 25个","用总数减去剩下的就是吃掉的：53 - 28 = 25（个）。","grade-pass-sample"
"bnu-primary-ds-v2-p1-235","P1","lower","bnu-primary-p1-lower-within-100-add-sub-integrated","加与减（三）","multiple-choice","Foundation","小涛看一本70页的故事书，第一天看了18页，第二天看了25页。还剩多少页没看？下面哪个算式先算两天一共看的页数？","70 - 18 - 25 | 70 - 18 = 52，52 - 25 = 27 | 18 + 25 = 43，70 - 43 = 27 | 70 - 25 = 45，45 - 18 = 27","18 + 25 = 43，70 - 43 = 27","18 + 25 = 43，70 - 43 = 27","先算两天共看的页数：18 + 25 = 43，再用总数减去已看的：70 - 43 = 27。选项C符合要求。","grade-pass-sample"
"bnu-primary-ds-v2-p1-236","P1","lower","bnu-primary-p1-lower-math-play-review","数学好玩与整理复习","fill-in","Foundation","按规律填数：2，5，8，11，（ ），17。","","14","14","规律是每次加3：2 + 3 = 5，5 + 3 = 8，8 + 3 = 11，所以11 + 3 = 14，14 + 3 = 17。","grade-pass-sample"
"bnu-primary-ds-v2-p1-239","P1","lower","bnu-primary-p1-lower-math-play-review","数学好玩与整理复习","multiple-choice","Foundation","小丽在整理数学知识，她发现计算“35 - 8”时，可以先算35 - 5 = 30，再算30 - 3 = 27。这种方法是把8分成了几和几？","5和3 | 4和4 | 6和2 | 7和1","5和3","5和3","把8分成5和3，先减5得整十数30，再减3得27。","grade-pass-sample"
"bnu-primary-ds-v2-p1-248","P1","lower","bnu-primary-p1-lower-math-play-review","数学好玩与整理复习","multiple-choice","Foundation","小乐在整理自己的数学学习卡片。他发现下面四张卡片中，有三张卡片上的内容可以用“凑十法”来解释，只有一张卡片上的内容不能用“凑十法”来解释。请你帮小乐找出那一张卡片。\n卡片A：计算8+5时，先从5里面分出2，把8凑成10，10再加剩下的3等于13。\n卡片B：计算7+6时，先从6里面分出3，把7凑成10，10再加剩下的3等于13。\n卡片C：计算9+4时，先从4里面分出1，把9凑成10，10再加剩下的3等于13。\n卡片D：计算12-3时，先从12里面减去2得10，再从10里面减去1得9。","卡片A | 卡片B | 卡片C | 卡片D","卡片D","卡片D","凑十法是加法中把其中一个加数拆开，与另一个加数凑成10再算的方法。卡片A、B、C都是加法，且都用了凑十的步骤。卡片D是减法，虽然用了分步减，但不是凑十法，所以卡片D不能用凑十法解释。","grade-pass-sample"
"bnu-primary-ds-v2-p1-250","P1","lower","bnu-primary-p1-lower-math-play-review","数学好玩与整理复习","multiple-choice","Foundation","小乐用积木搭了一个造型：第一层从左到右放了3块积木，第二层放在第一层中间一块的上面，只放1块积木。小乐从正前方观察这个造型，他能看到几块积木？（积木都是同样大小的正方体）","2块 | 3块 | 4块 | 5块","3块","3块","第一层3块并排，第二层1块放在中间积木上。从正前方看，第一层3块都能看到，第二层1块也能看到，共3块。","grade-pass-sample"
"bnu-primary-ds-v2-p2-003","P2","upper","bnu-primary-p2-upper-add-sub-review","加与减","short-answer","Challenge","一盒巧克力有36块，吃掉一些后还剩18块。吃掉了多少块？请写出算式和答案。","","36 - 18 = 18（块）","36 - 18 = 18（块） | 36-18=18 | 36-18=18（块） | 18块","已知总数36块，剩余18块，求吃掉的数量用减法：36 - 18 = 18（块）。个位6减8不够，向十位借1，16-8=8；十位3借1剩2，2-1=1。","grade-pass-sample"
"bnu-primary-ds-v2-p2-006","P2","upper","bnu-primary-p2-upper-add-sub-review","加与减","short-answer","Core","小明有50元，买一个书包用了38元，还剩多少元？请写出算式和答案。","","50 - 38 = 12（元）","50 - 38 = 12（元） | 50-38=12 | 50-38=12（元） | 12元","求剩余用减法：50 - 38 = 12（元）。个位0减8不够，向十位借1，10-8=2；十位5借1剩4，4-3=1，结果是12。","grade-pass-sample"
"bnu-primary-ds-v2-p2-007","P2","upper","bnu-primary-p2-upper-add-sub-review","加与减","multiple-choice","Challenge","小芳在计算一道加法题时，把第二个加数25看成了28，算出的和是73。正确的和应该是多少？","68 | 70 | 76 | 78","70","70","错误和73比正确和多加了3（28-25=3），所以正确和是73-3=70。也可以先求第一个加数：73-28=45，再算45+25=70。","grade-pass-sample"
"bnu-primary-ds-v2-p2-015","P2","upper","bnu-primary-p2-upper-add-sub-review","加与减","short-answer","Challenge","小乐在计算一道两位数加两位数的题目时，把其中一个加数36看成了39，算出的和是81。正确的和应该是多少？请写出你的思考过程。","","78","78","看错的加数多了39-36=3，所以和也多了3。正确的和是81-3=78。","grade-pass-sample"
"bnu-primary-ds-v2-p2-017","P2","upper","bnu-primary-p2-upper-shopping-money","购物","fill-in","Foundation","妈妈去超市买了一盒牛奶，价格是6元5角，又买了一袋面包，价格是4元8角。妈妈一共要付多少钱？","","11元3角","11元3角","把元与元相加，角与角相加：6元 + 4元 = 10元，5角 + 8角 = 13角。因为10角 = 1元，所以13角 = 1元3角。10元 + 1元3角 = 11元3角。","grade-pass-sample"
"bnu-primary-ds-v2-p2-022","P2","upper","bnu-primary-p2-upper-shopping-money","购物","multiple-choice","Core","一个笔记本3元5角，小美有4元，她买完笔记本后还剩多少钱？","5角 | 1元5角 | 5元 | 1元","5角","5角","4元减去3元5角，等于5角。","grade-pass-sample"
"bnu-primary-ds-v2-p2-024","P2","upper","bnu-primary-p2-upper-shopping-money","购物","short-answer","Exam","小宇有20元，他想买一个15元6角的文具盒和一个2元5角的尺子，他的钱够吗？如果够，还剩多少钱？","","够，还剩1元9角","够，还剩1元9角 | 够，1元9角","文具盒和尺子共15元6角+2元5角=18元1角。20元>18元1角，够。找回20元-18元1角=1元9角。","grade-pass-sample"
"bnu-primary-ds-v2-p2-025","P2","upper","bnu-primary-p2-upper-shopping-money","购物","multiple-choice","Foundation","下面哪种付钱方式正好能买一个6元7角的玩具车？","一张5元，一张1元，一个5角，一个2角 | 一张5元，一张2元，一个5角，一个2角 | 一张5元，一张1元，一个1角，一个5角 | 一张5元，一张2元，一个1角，一个5角","一张5元，一张1元，一个5角，一个2角","一张5元，一张1元，一个5角，一个2角","选项一：5元+1元+5角+2角=6元7角，正好。其他选项总和不是6元7角。","grade-pass-sample"
"bnu-primary-ds-v2-p2-031","P2","upper","bnu-primary-p2-upper-multiplication-introduction","数一数与乘法","multiple-choice","Challenge","下面哪种情况可以用乘法算式 3×4 表示？","每盘有3个苹果，有4盘 | 左边有3个苹果，右边有4个苹果 | 有3个苹果，又拿来4个苹果 | 有3个苹果，吃掉4个苹果","每盘有3个苹果，有4盘","每盘有3个苹果，有4盘","乘法表示几个相同加数的和。选项1是4个3相加，写成3×4；其他选项是不同加数或减法，不能用乘法。","grade-pass-sample"
"bnu-primary-ds-v2-p2-032","P2","upper","bnu-primary-p2-upper-multiplication-introduction","数一数与乘法","fill-in","Foundation","一盒巧克力有4颗，妈妈买了3盒。下面哪个算式不能表示一共有多少颗巧克力？","","4+3","4+3","每盒4颗，3盒就是3个4，可以用4+4+4或3×4表示。4+3表示4和3合起来，不是3个4，所以不能表示总颗数。","grade-pass-sample"
"bnu-primary-ds-v2-p2-045","P2","upper","bnu-primary-p2-upper-multiplication-introduction","数一数与乘法","short-answer","Core","学校走廊里摆了6排花，每排5盆。一共摆了多少盆花？请用两种方法解答：先写出加法算式，再写出乘法算式。","","加法算式：5+5+5+5+5+5=30（盆）\n乘法算式：6×5=30（盆）\n答：一共摆了30盆花。","加法算式：5+5+5+5+5+5=30（盆）\n乘法算式：6×5=30（盆）\n答：一共摆了30盆花。 | 加法算式：5+5+5+5+5+5=30（盆）\n乘法算式：5×6=30（盆）\n答：一共摆了30盆花。 | 加法算式：5+5+5+5+5+5=30（盆）\n乘法算式：6×5=30（盆）\n答：一共摆了30盆花 | 加法算式：5+5+5+5+5+5=30（盆）\n乘法算式：5×6=30（盆）\n答：一共摆了30盆花","6排花，每排5盆，就是6个5相加。加法：5+5+5+5+5+5=30。乘法：6×5=30或5×6=30。","grade-pass-sample"
