"questionId","grade","volume","chapter","topicTitleZhHans","type","difficulty","promptZhHans","storedAnswer","acceptedAnswers","independentAnswer","solverRule","solvableStatus","answerMatchStatus","mcOptionStatus","qaStatus","severity","issueDetails","recommendedAction","reviewReason"
"hjb-high-ds-v1-s5-120","S5","必修 第三册","概率初步","概率初步","short-answer","Exam","变式0620：解答：袋中有 4 个红球和 16 个蓝球，随机取出 1 个，取到红球的概率是多少？","4/20","4/20","4/20","single-draw-probability","pass","pass","not-applicable","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v1-s5-126","S5","必修 第三册","概率初步","概率初步","short-answer","Challenge","变式0626：解答：袋中有 6 个红球和 16 个蓝球，随机取出 1 个，取到红球的概率是多少？","6/22","6/22","6/22","single-draw-probability","pass","pass","not-applicable","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v1-s5-133","S5","必修 第三册","概率初步","概率初步","multiple-choice","Core","变式0633：选择：袋中有 5 个红球和 13 个蓝球，随机取出 1 个，取到红球的概率是多少？","5/18","5/18","5/18","single-draw-probability","pass","pass","pass","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v1-s5-147","S5","必修 第三册","概率初步","概率初步","short-answer","Foundation","变式0647：解答：袋中有 3 个红球和 6 个蓝球，随机取出 1 个，取到红球的概率是多少？","3/9","3/9","3/9","single-draw-probability","pass","pass","not-applicable","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v1-s5-167","S5","必修 第三册","统计","统计","fill-in","Foundation","变式0667：填空：一组数据为 3，14，25，求这组数据的平均数。","14","14","14","three-number-mean","pass","pass","not-applicable","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v1-s5-171","S5","必修 第三册","统计","统计","short-answer","Foundation","变式0671：解答：一组数据为 4，8，12，求这组数据的平均数。","8","8","8","three-number-mean","pass","pass","not-applicable","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v1-s5-181","S5","必修 第三册","统计","统计","multiple-choice","Core","变式0681：选择：一组数据为 4，14，24，求这组数据的平均数。","14","14","14","three-number-mean","pass","pass","pass","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v1-s5-188","S5","必修 第三册","统计","统计","fill-in","Exam","变式0688：填空：一组数据为 3，4，5，求这组数据的平均数。","4","4","4","three-number-mean","pass","pass","not-applicable","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v1-s5-206","S5","必修 第三册","统计","统计","fill-in","Foundation","变式0706：填空：一组数据为 4，15，26，求这组数据的平均数。","15","15","15","three-number-mean","pass","pass","not-applicable","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v1-s5-210","S5","必修 第三册","统计","统计","short-answer","Core","变式0710：解答：一组数据为 3，16，29，求这组数据的平均数。","16","16","16","three-number-mean","pass","pass","not-applicable","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v1-s5-237","S5","选择性必修 第一册","平面直角坐标系中的直线","平面直角坐标系中的直线","short-answer","Core","变式0737：解答：直线经过点 (2,5) 和 (3,19)，求斜率。","14","14","14","two-point-slope","pass","pass","not-applicable","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v1-s5-243","S5","选择性必修 第一册","平面直角坐标系中的直线","平面直角坐标系中的直线","short-answer","Core","变式0743：解答：直线经过点 (8,7) 和 (9,15)，求斜率。","8","8","8","two-point-slope","pass","pass","not-applicable","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v1-s5-255","S5","选择性必修 第一册","平面直角坐标系中的直线","平面直角坐标系中的直线","short-answer","Core","变式0755：解答：直线经过点 (12,13) 和 (13,22)，求斜率。","9","9","9","two-point-slope","pass","pass","not-applicable","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v1-s5-257","S5","选择性必修 第一册","平面直角坐标系中的直线","平面直角坐标系中的直线","fill-in","Foundation","变式0757：填空：直线经过点 (5,6) 和 (6,11)，求斜率。","5","5","5","two-point-slope","pass","pass","not-applicable","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v1-s5-269","S5","选择性必修 第一册","平面直角坐标系中的直线","平面直角坐标系中的直线","fill-in","Foundation","变式0769：填空：直线经过点 (8,3) 和 (9,10)，求斜率。","7","7","7","two-point-slope","pass","pass","not-applicable","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v1-s5-274","S5","选择性必修 第一册","平面直角坐标系中的直线","平面直角坐标系中的直线","multiple-choice","Challenge","变式0774：选择：直线经过点 (8,7) 和 (9,12)，求斜率。","5","5","5","two-point-slope","pass","pass","pass","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v1-s5-275","S5","选择性必修 第一册","平面直角坐标系中的直线","平面直角坐标系中的直线","fill-in","Foundation","变式0775：填空：直线经过点 (10,13) 和 (11,27)，求斜率。","14","14","14","two-point-slope","pass","pass","not-applicable","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v1-s5-281","S5","选择性必修 第一册","平面直角坐标系中的直线","平面直角坐标系中的直线","fill-in","Foundation","变式0781：填空：直线经过点 (7,6) 和 (8,21)，求斜率。","15","15","15","two-point-slope","pass","pass","not-applicable","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v1-s5-285","S5","选择性必修 第一册","平面直角坐标系中的直线","平面直角坐标系中的直线","short-answer","Core","变式0785：解答：直线经过点 (10,11) 和 (11,17)，求斜率。","6","6","6","two-point-slope","pass","pass","not-applicable","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v1-s5-298","S5","选择性必修 第一册","圆锥曲线","圆锥曲线","multiple-choice","Challenge","变式0798：选择：椭圆 x²/441+y²/100=1 中，求 c²=a²-b² 的值。","341","341","341","ellipse-c-squared","pass","pass","pass","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v1-s5-310","S5","选择性必修 第一册","圆锥曲线","圆锥曲线","multiple-choice","Challenge","变式0810：选择：椭圆 x²/576+y²/324=1 中，求 c²=a²-b² 的值。","252","252","252","ellipse-c-squared","pass","pass","pass","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v1-s5-311","S5","选择性必修 第一册","圆锥曲线","圆锥曲线","fill-in","Foundation","变式0811：填空：椭圆 x²/441+y²/196=1 中，求 c²=a²-b² 的值。","245","245","245","ellipse-c-squared","pass","pass","not-applicable","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v1-s5-317","S5","选择性必修 第一册","圆锥曲线","圆锥曲线","fill-in","Foundation","变式0817：填空：椭圆 x²/784+y²/289=1 中，求 c²=a²-b² 的值。","495","495","495","ellipse-c-squared","pass","pass","not-applicable","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v1-s5-327","S5","选择性必修 第一册","圆锥曲线","圆锥曲线","short-answer","Core","变式0827：解答：椭圆 x²/324+y²/100=1 中，求 c²=a²-b² 的值。","224","224","224","ellipse-c-squared","pass","pass","not-applicable","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v1-s5-331","S5","选择性必修 第一册","圆锥曲线","圆锥曲线","multiple-choice","Challenge","变式0831：选择：椭圆 x²/529+y²/169=1 中，求 c²=a²-b² 的值。","360","360","360","ellipse-c-squared","pass","pass","pass","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v1-s5-336","S5","选择性必修 第一册","圆锥曲线","圆锥曲线","short-answer","Core","变式0836：解答：椭圆 x²/225+y²/100=1 中，求 c²=a²-b² 的值。","125","125","125","ellipse-c-squared","pass","pass","not-applicable","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v1-s5-339","S5","选择性必修 第一册","圆锥曲线","圆锥曲线","short-answer","Core","变式0839：解答：椭圆 x²/225+y²/100=1 中，求 c²=a²-b² 的值。","125","125","125","ellipse-c-squared","pass","pass","not-applicable","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v1-s5-345","S5","选择性必修 第一册","圆锥曲线","圆锥曲线","short-answer","Core","变式0845：解答：椭圆 x²/361+y²/169=1 中，求 c²=a²-b² 的值。","192","192","192","ellipse-c-squared","pass","pass","not-applicable","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v1-s5-350","S5","选择性必修 第一册","圆锥曲线","圆锥曲线","fill-in","Foundation","变式0850：填空：椭圆 x²/441+y²/324=1 中，求 c²=a²-b² 的值。","117","117","117","ellipse-c-squared","pass","pass","not-applicable","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
