id,grade,topicId,topicTitleZhHans,volume,chapter,conceptIds,difficulty,type,promptZhHans,optionsZhHans,answer,acceptedAnswers,explanationZhHans,evidenceCardIds,examPatternCardIds,sourceDistanceStatus,mathQaStatus,terminologyQaStatus,reviewNotes
hjb-high-ds-v1-s4-011,S4,hjb-high-s4-集合与逻辑,集合与逻辑,必修 第一册,集合与逻辑,sets | set-operations | logic-conditions | quantifiers,Foundation,fill-in,"变式0011：填空：设集合 A={1,2,3,...,161}，集合 B 为其中能被 11 整除的数。求集合 B 的元素个数。",,14,14,B 中元素为不超过 161 的 11 的倍数，共 floor(161/11)=14 个。,hjb-high-compulsory-1-sets-logic,hjb-high-compulsory-1-sets-logic-unit-core | hjb-high-compulsory-1-sets-logic-topic-review,passed-auto-source-scan,pending-manual,pending-manual,Generated offline by deterministic MAIS safe-template fallback from committed HJB safe-RAG metadata after live DeepSeek transport failed; manual S18 sampling required before app integration.
hjb-high-ds-v1-s4-012,S4,hjb-high-s4-集合与逻辑,集合与逻辑,必修 第一册,集合与逻辑,sets | set-operations | logic-conditions | quantifiers,Exam,short-answer,"变式0012：解答：设集合 A={1,2,3,...,44}，集合 B 为其中能被 7 整除的数。求集合 B 的元素个数。",,6,6,B 中元素为不超过 44 的 7 的倍数，共 floor(44/7)=6 个。,hjb-high-compulsory-1-sets-logic,hjb-high-compulsory-1-sets-logic-unit-core | hjb-high-compulsory-1-sets-logic-topic-review,passed-auto-source-scan,pending-manual,pending-manual,Generated offline by deterministic MAIS safe-template fallback from committed HJB safe-RAG metadata after live DeepSeek transport failed; manual S18 sampling required before app integration.
hjb-high-ds-v1-s4-013,S4,hjb-high-s4-集合与逻辑,集合与逻辑,必修 第一册,集合与逻辑,sets | set-operations | logic-conditions | quantifiers,Core,multiple-choice,"变式0013：选择：设集合 A={1,2,3,...,13}，集合 B 为其中能被 2 整除的数。求集合 B 的元素个数。",7 | 5 | 8 | 6,6,6,B 中元素为不超过 13 的 2 的倍数，共 floor(13/2)=6 个。,hjb-high-compulsory-1-sets-logic,hjb-high-compulsory-1-sets-logic-unit-core | hjb-high-compulsory-1-sets-logic-topic-review,passed-auto-source-scan,pending-manual,pending-manual,Generated offline by deterministic MAIS safe-template fallback from committed HJB safe-RAG metadata after live DeepSeek transport failed; manual S18 sampling required before app integration.
hjb-high-ds-v1-s4-014,S4,hjb-high-s4-集合与逻辑,集合与逻辑,必修 第一册,集合与逻辑,sets | set-operations | logic-conditions | quantifiers,Challenge,fill-in,"变式0014：填空：设集合 A={1,2,3,...,110}，集合 B 为其中能被 7 整除的数。求集合 B 的元素个数。",,15,15,B 中元素为不超过 110 的 7 的倍数，共 floor(110/7)=15 个。,hjb-high-compulsory-1-sets-logic,hjb-high-compulsory-1-sets-logic-unit-core | hjb-high-compulsory-1-sets-logic-topic-review,passed-auto-source-scan,pending-manual,pending-manual,Generated offline by deterministic MAIS safe-template fallback from committed HJB safe-RAG metadata after live DeepSeek transport failed; manual S18 sampling required before app integration.
hjb-high-ds-v1-s4-015,S4,hjb-high-s4-集合与逻辑,集合与逻辑,必修 第一册,集合与逻辑,sets | set-operations | logic-conditions | quantifiers,Foundation,short-answer,"变式0015：解答：设集合 A={1,2,3,...,68}，集合 B 为其中能被 10 整除的数。求集合 B 的元素个数。",,6,6,B 中元素为不超过 68 的 10 的倍数，共 floor(68/10)=6 个。,hjb-high-compulsory-1-sets-logic,hjb-high-compulsory-1-sets-logic-unit-core | hjb-high-compulsory-1-sets-logic-topic-review,passed-auto-source-scan,pending-manual,pending-manual,Generated offline by deterministic MAIS safe-template fallback from committed HJB safe-RAG metadata after live DeepSeek transport failed; manual S18 sampling required before app integration.
hjb-high-ds-v1-s4-016,S4,hjb-high-s4-集合与逻辑,集合与逻辑,必修 第一册,集合与逻辑,sets | set-operations | logic-conditions | quantifiers,Exam,multiple-choice,"变式0016：选择：设集合 A={1,2,3,...,40}，集合 B 为其中能被 6 整除的数。求集合 B 的元素个数。",6 | 7 | 5 | 8,6,6,B 中元素为不超过 40 的 6 的倍数，共 floor(40/6)=6 个。,hjb-high-compulsory-1-sets-logic,hjb-high-compulsory-1-sets-logic-unit-core | hjb-high-compulsory-1-sets-logic-topic-review,passed-auto-source-scan,pending-manual,pending-manual,Generated offline by deterministic MAIS safe-template fallback from committed HJB safe-RAG metadata after live DeepSeek transport failed; manual S18 sampling required before app integration.
hjb-high-ds-v1-s4-017,S4,hjb-high-s4-集合与逻辑,集合与逻辑,必修 第一册,集合与逻辑,sets | set-operations | logic-conditions | quantifiers,Core,fill-in,"变式0017：填空：设集合 A={1,2,3,...,122}，集合 B 为其中能被 8 整除的数。求集合 B 的元素个数。",,15,15,B 中元素为不超过 122 的 8 的倍数，共 floor(122/8)=15 个。,hjb-high-compulsory-1-sets-logic,hjb-high-compulsory-1-sets-logic-unit-core | hjb-high-compulsory-1-sets-logic-topic-review,passed-auto-source-scan,pending-manual,pending-manual,Generated offline by deterministic MAIS safe-template fallback from committed HJB safe-RAG metadata after live DeepSeek transport failed; manual S18 sampling required before app integration.
hjb-high-ds-v1-s4-018,S4,hjb-high-s4-集合与逻辑,集合与逻辑,必修 第一册,集合与逻辑,sets | set-operations | logic-conditions | quantifiers,Challenge,short-answer,"变式0018：解答：设集合 A={1,2,3,...,25}，集合 B 为其中能被 7 整除的数。求集合 B 的元素个数。",,3,3,B 中元素为不超过 25 的 7 的倍数，共 floor(25/7)=3 个。,hjb-high-compulsory-1-sets-logic,hjb-high-compulsory-1-sets-logic-unit-core | hjb-high-compulsory-1-sets-logic-topic-review,passed-auto-source-scan,pending-manual,pending-manual,Generated offline by deterministic MAIS safe-template fallback from committed HJB safe-RAG metadata after live DeepSeek transport failed; manual S18 sampling required before app integration.
hjb-high-ds-v1-s4-019,S4,hjb-high-s4-集合与逻辑,集合与逻辑,必修 第一册,集合与逻辑,sets | set-operations | logic-conditions | quantifiers,Foundation,multiple-choice,"变式0019：选择：设集合 A={1,2,3,...,69}，集合 B 为其中能被 8 整除的数。求集合 B 的元素个数。",9 | 8 | 7 | 10,8,8,B 中元素为不超过 69 的 8 的倍数，共 floor(69/8)=8 个。,hjb-high-compulsory-1-sets-logic,hjb-high-compulsory-1-sets-logic-unit-core | hjb-high-compulsory-1-sets-logic-topic-review,passed-auto-source-scan,pending-manual,pending-manual,Generated offline by deterministic MAIS safe-template fallback from committed HJB safe-RAG metadata after live DeepSeek transport failed; manual S18 sampling required before app integration.
hjb-high-ds-v1-s4-020,S4,hjb-high-s4-集合与逻辑,集合与逻辑,必修 第一册,集合与逻辑,sets | set-operations | logic-conditions | quantifiers,Exam,fill-in,"变式0020：填空：设集合 A={1,2,3,...,23}，集合 B 为其中能被 6 整除的数。求集合 B 的元素个数。",,3,3,B 中元素为不超过 23 的 6 的倍数，共 floor(23/6)=3 个。,hjb-high-compulsory-1-sets-logic,hjb-high-compulsory-1-sets-logic-unit-core | hjb-high-compulsory-1-sets-logic-topic-review,passed-auto-source-scan,pending-manual,pending-manual,Generated offline by deterministic MAIS safe-template fallback from committed HJB safe-RAG metadata after live DeepSeek transport failed; manual S18 sampling required before app integration.
hjb-high-ds-v1-s4-021,S4,hjb-high-s4-集合与逻辑,集合与逻辑,必修 第一册,集合与逻辑,sets | set-operations | logic-conditions | quantifiers,Core,short-answer,"变式0021：解答：设集合 A={1,2,3,...,30}，集合 B 为其中能被 2 整除的数。求集合 B 的元素个数。",,15,15,B 中元素为不超过 30 的 2 的倍数，共 floor(30/2)=15 个。,hjb-high-compulsory-1-sets-logic,hjb-high-compulsory-1-sets-logic-unit-core | hjb-high-compulsory-1-sets-logic-topic-review,passed-auto-source-scan,pending-manual,pending-manual,Generated offline by deterministic MAIS safe-template fallback from committed HJB safe-RAG metadata after live DeepSeek transport failed; manual S18 sampling required before app integration.
hjb-high-ds-v1-s4-022,S4,hjb-high-s4-集合与逻辑,集合与逻辑,必修 第一册,集合与逻辑,sets | set-operations | logic-conditions | quantifiers,Challenge,multiple-choice,"变式0022：选择：设集合 A={1,2,3,...,58}，集合 B 为其中能被 4 整除的数。求集合 B 的元素个数。",15 | 13 | 16 | 14,14,14,B 中元素为不超过 58 的 4 的倍数，共 floor(58/4)=14 个。,hjb-high-compulsory-1-sets-logic,hjb-high-compulsory-1-sets-logic-unit-core | hjb-high-compulsory-1-sets-logic-topic-review,passed-auto-source-scan,pending-manual,pending-manual,Generated offline by deterministic MAIS safe-template fallback from committed HJB safe-RAG metadata after live DeepSeek transport failed; manual S18 sampling required before app integration.
hjb-high-ds-v1-s4-023,S4,hjb-high-s4-集合与逻辑,集合与逻辑,必修 第一册,集合与逻辑,sets | set-operations | logic-conditions | quantifiers,Foundation,fill-in,"变式0023：填空：设集合 A={1,2,3,...,60}，集合 B 为其中能被 5 整除的数。求集合 B 的元素个数。",,12,12,B 中元素为不超过 60 的 5 的倍数，共 floor(60/5)=12 个。,hjb-high-compulsory-1-sets-logic,hjb-high-compulsory-1-sets-logic-unit-core | hjb-high-compulsory-1-sets-logic-topic-review,passed-auto-source-scan,pending-manual,pending-manual,Generated offline by deterministic MAIS safe-template fallback from committed HJB safe-RAG metadata after live DeepSeek transport failed; manual S18 sampling required before app integration.
hjb-high-ds-v1-s4-024,S4,hjb-high-s4-集合与逻辑,集合与逻辑,必修 第一册,集合与逻辑,sets | set-operations | logic-conditions | quantifiers,Exam,short-answer,"变式0024：解答：设集合 A={1,2,3,...,72}，集合 B 为其中能被 5 整除的数。求集合 B 的元素个数。",,14,14,B 中元素为不超过 72 的 5 的倍数，共 floor(72/5)=14 个。,hjb-high-compulsory-1-sets-logic,hjb-high-compulsory-1-sets-logic-unit-core | hjb-high-compulsory-1-sets-logic-topic-review,passed-auto-source-scan,pending-manual,pending-manual,Generated offline by deterministic MAIS safe-template fallback from committed HJB safe-RAG metadata after live DeepSeek transport failed; manual S18 sampling required before app integration.
hjb-high-ds-v1-s4-025,S4,hjb-high-s4-集合与逻辑,集合与逻辑,必修 第一册,集合与逻辑,sets | set-operations | logic-conditions | quantifiers,Core,multiple-choice,"变式0025：选择：设集合 A={1,2,3,...,48}，集合 B 为其中能被 6 整除的数。求集合 B 的元素个数。",9 | 7 | 8 | 10,8,8,B 中元素为不超过 48 的 6 的倍数，共 floor(48/6)=8 个。,hjb-high-compulsory-1-sets-logic,hjb-high-compulsory-1-sets-logic-unit-core | hjb-high-compulsory-1-sets-logic-topic-review,passed-auto-source-scan,pending-manual,pending-manual,Generated offline by deterministic MAIS safe-template fallback from committed HJB safe-RAG metadata after live DeepSeek transport failed; manual S18 sampling required before app integration.
hjb-high-ds-v1-s4-026,S4,hjb-high-s4-集合与逻辑,集合与逻辑,必修 第一册,集合与逻辑,sets | set-operations | logic-conditions | quantifiers,Challenge,fill-in,"变式0026：填空：设集合 A={1,2,3,...,101}，集合 B 为其中能被 10 整除的数。求集合 B 的元素个数。",,10,10,B 中元素为不超过 101 的 10 的倍数，共 floor(101/10)=10 个。,hjb-high-compulsory-1-sets-logic,hjb-high-compulsory-1-sets-logic-unit-core | hjb-high-compulsory-1-sets-logic-topic-review,passed-auto-source-scan,pending-manual,pending-manual,Generated offline by deterministic MAIS safe-template fallback from committed HJB safe-RAG metadata after live DeepSeek transport failed; manual S18 sampling required before app integration.
hjb-high-ds-v1-s4-027,S4,hjb-high-s4-集合与逻辑,集合与逻辑,必修 第一册,集合与逻辑,sets | set-operations | logic-conditions | quantifiers,Foundation,short-answer,"变式0027：解答：设集合 A={1,2,3,...,48}，集合 B 为其中能被 9 整除的数。求集合 B 的元素个数。",,5,5,B 中元素为不超过 48 的 9 的倍数，共 floor(48/9)=5 个。,hjb-high-compulsory-1-sets-logic,hjb-high-compulsory-1-sets-logic-unit-core | hjb-high-compulsory-1-sets-logic-topic-review,passed-auto-source-scan,pending-manual,pending-manual,Generated offline by deterministic MAIS safe-template fallback from committed HJB safe-RAG metadata after live DeepSeek transport failed; manual S18 sampling required before app integration.
hjb-high-ds-v1-s4-028,S4,hjb-high-s4-集合与逻辑,集合与逻辑,必修 第一册,集合与逻辑,sets | set-operations | logic-conditions | quantifiers,Exam,multiple-choice,"变式0028：选择：设集合 A={1,2,3,...,176}，集合 B 为其中能被 12 整除的数。求集合 B 的元素个数。",15 | 14 | 13 | 16,14,14,B 中元素为不超过 176 的 12 的倍数，共 floor(176/12)=14 个。,hjb-high-compulsory-1-sets-logic,hjb-high-compulsory-1-sets-logic-unit-core | hjb-high-compulsory-1-sets-logic-topic-review,passed-auto-source-scan,pending-manual,pending-manual,Generated offline by deterministic MAIS safe-template fallback from committed HJB safe-RAG metadata after live DeepSeek transport failed; manual S18 sampling required before app integration.
hjb-high-ds-v1-s4-029,S4,hjb-high-s4-集合与逻辑,集合与逻辑,必修 第一册,集合与逻辑,sets | set-operations | logic-conditions | quantifiers,Core,fill-in,"变式0029：填空：设集合 A={1,2,3,...,36}，集合 B 为其中能被 9 整除的数。求集合 B 的元素个数。",,4,4,B 中元素为不超过 36 的 9 的倍数，共 floor(36/9)=4 个。,hjb-high-compulsory-1-sets-logic,hjb-high-compulsory-1-sets-logic-unit-core | hjb-high-compulsory-1-sets-logic-topic-review,passed-auto-source-scan,pending-manual,pending-manual,Generated offline by deterministic MAIS safe-template fallback from committed HJB safe-RAG metadata after live DeepSeek transport failed; manual S18 sampling required before app integration.
hjb-high-ds-v1-s4-030,S4,hjb-high-s4-集合与逻辑,集合与逻辑,必修 第一册,集合与逻辑,sets | set-operations | logic-conditions | quantifiers,Challenge,short-answer,"变式0030：解答：设集合 A={1,2,3,...,120}，集合 B 为其中能被 8 整除的数。求集合 B 的元素个数。",,15,15,B 中元素为不超过 120 的 8 的倍数，共 floor(120/8)=15 个。,hjb-high-compulsory-1-sets-logic,hjb-high-compulsory-1-sets-logic-unit-core | hjb-high-compulsory-1-sets-logic-topic-review,passed-auto-source-scan,pending-manual,pending-manual,Generated offline by deterministic MAIS safe-template fallback from committed HJB safe-RAG metadata after live DeepSeek transport failed; manual S18 sampling required before app integration.
hjb-high-ds-v1-s4-031,S4,hjb-high-s4-集合与逻辑,集合与逻辑,必修 第一册,集合与逻辑,sets | set-operations | logic-conditions | quantifiers,Foundation,multiple-choice,"变式0031：选择：设集合 A={1,2,3,...,51}，集合 B 为其中能被 6 整除的数。求集合 B 的元素个数。",9 | 7 | 10 | 8,8,8,B 中元素为不超过 51 的 6 的倍数，共 floor(51/6)=8 个。,hjb-high-compulsory-1-sets-logic,hjb-high-compulsory-1-sets-logic-unit-core | hjb-high-compulsory-1-sets-logic-topic-review,passed-auto-source-scan,pending-manual,pending-manual,Generated offline by deterministic MAIS safe-template fallback from committed HJB safe-RAG metadata after live DeepSeek transport failed; manual S18 sampling required before app integration.
hjb-high-ds-v1-s4-032,S4,hjb-high-s4-集合与逻辑,集合与逻辑,必修 第一册,集合与逻辑,sets | set-operations | logic-conditions | quantifiers,Exam,fill-in,"变式0032：填空：设集合 A={1,2,3,...,14}，集合 B 为其中能被 4 整除的数。求集合 B 的元素个数。",,3,3,B 中元素为不超过 14 的 4 的倍数，共 floor(14/4)=3 个。,hjb-high-compulsory-1-sets-logic,hjb-high-compulsory-1-sets-logic-unit-core | hjb-high-compulsory-1-sets-logic-topic-review,passed-auto-source-scan,pending-manual,pending-manual,Generated offline by deterministic MAIS safe-template fallback from committed HJB safe-RAG metadata after live DeepSeek transport failed; manual S18 sampling required before app integration.
hjb-high-ds-v1-s4-033,S4,hjb-high-s4-集合与逻辑,集合与逻辑,必修 第一册,集合与逻辑,sets | set-operations | logic-conditions | quantifiers,Core,short-answer,"变式0033：解答：设集合 A={1,2,3,...,160}，集合 B 为其中能被 11 整除的数。求集合 B 的元素个数。",,14,14,B 中元素为不超过 160 的 11 的倍数，共 floor(160/11)=14 个。,hjb-high-compulsory-1-sets-logic,hjb-high-compulsory-1-sets-logic-unit-core | hjb-high-compulsory-1-sets-logic-topic-review,passed-auto-source-scan,pending-manual,pending-manual,Generated offline by deterministic MAIS safe-template fallback from committed HJB safe-RAG metadata after live DeepSeek transport failed; manual S18 sampling required before app integration.
hjb-high-ds-v1-s4-034,S4,hjb-high-s4-集合与逻辑,集合与逻辑,必修 第一册,集合与逻辑,sets | set-operations | logic-conditions | quantifiers,Challenge,multiple-choice,"变式0034：选择：设集合 A={1,2,3,...,10}，集合 B 为其中能被 2 整除的数。求集合 B 的元素个数。",5 | 6 | 4 | 7,5,5,B 中元素为不超过 10 的 2 的倍数，共 floor(10/2)=5 个。,hjb-high-compulsory-1-sets-logic,hjb-high-compulsory-1-sets-logic-unit-core | hjb-high-compulsory-1-sets-logic-topic-review,passed-auto-source-scan,pending-manual,pending-manual,Generated offline by deterministic MAIS safe-template fallback from committed HJB safe-RAG metadata after live DeepSeek transport failed; manual S18 sampling required before app integration.
hjb-high-ds-v1-s4-035,S4,hjb-high-s4-集合与逻辑,集合与逻辑,必修 第一册,集合与逻辑,sets | set-operations | logic-conditions | quantifiers,Foundation,fill-in,"变式0035：填空：设集合 A={1,2,3,...,44}，集合 B 为其中能被 3 整除的数。求集合 B 的元素个数。",,14,14,B 中元素为不超过 44 的 3 的倍数，共 floor(44/3)=14 个。,hjb-high-compulsory-1-sets-logic,hjb-high-compulsory-1-sets-logic-unit-core | hjb-high-compulsory-1-sets-logic-topic-review,passed-auto-source-scan,pending-manual,pending-manual,Generated offline by deterministic MAIS safe-template fallback from committed HJB safe-RAG metadata after live DeepSeek transport failed; manual S18 sampling required before app integration.
hjb-high-ds-v1-s4-036,S4,hjb-high-s4-集合与逻辑,集合与逻辑,必修 第一册,集合与逻辑,sets | set-operations | logic-conditions | quantifiers,Exam,short-answer,"变式0036：解答：设集合 A={1,2,3,...,40}，集合 B 为其中能被 6 整除的数。求集合 B 的元素个数。",,6,6,B 中元素为不超过 40 的 6 的倍数，共 floor(40/6)=6 个。,hjb-high-compulsory-1-sets-logic,hjb-high-compulsory-1-sets-logic-unit-core | hjb-high-compulsory-1-sets-logic-topic-review,passed-auto-source-scan,pending-manual,pending-manual,Generated offline by deterministic MAIS safe-template fallback from committed HJB safe-RAG metadata after live DeepSeek transport failed; manual S18 sampling required before app integration.
hjb-high-ds-v1-s4-037,S4,hjb-high-s4-集合与逻辑,集合与逻辑,必修 第一册,集合与逻辑,sets | set-operations | logic-conditions | quantifiers,Core,multiple-choice,"变式0037：选择：设集合 A={1,2,3,...,34}，集合 B 为其中能被 8 整除的数。求集合 B 的元素个数。",5 | 4 | 3 | 6,4,4,B 中元素为不超过 34 的 8 的倍数，共 floor(34/8)=4 个。,hjb-high-compulsory-1-sets-logic,hjb-high-compulsory-1-sets-logic-unit-core | hjb-high-compulsory-1-sets-logic-topic-review,passed-auto-source-scan,pending-manual,pending-manual,Generated offline by deterministic MAIS safe-template fallback from committed HJB safe-RAG metadata after live DeepSeek transport failed; manual S18 sampling required before app integration.
hjb-high-ds-v1-s4-038,S4,hjb-high-s4-集合与逻辑,集合与逻辑,必修 第一册,集合与逻辑,sets | set-operations | logic-conditions | quantifiers,Challenge,fill-in,"变式0038：填空：设集合 A={1,2,3,...,112}，集合 B 为其中能被 9 整除的数。求集合 B 的元素个数。",,12,12,B 中元素为不超过 112 的 9 的倍数，共 floor(112/9)=12 个。,hjb-high-compulsory-1-sets-logic,hjb-high-compulsory-1-sets-logic-unit-core | hjb-high-compulsory-1-sets-logic-topic-review,passed-auto-source-scan,pending-manual,pending-manual,Generated offline by deterministic MAIS safe-template fallback from committed HJB safe-RAG metadata after live DeepSeek transport failed; manual S18 sampling required before app integration.
hjb-high-ds-v1-s4-039,S4,hjb-high-s4-集合与逻辑,集合与逻辑,必修 第一册,集合与逻辑,sets | set-operations | logic-conditions | quantifiers,Foundation,short-answer,"变式0039：解答：设集合 A={1,2,3,...,172}，集合 B 为其中能被 11 整除的数。求集合 B 的元素个数。",,15,15,B 中元素为不超过 172 的 11 的倍数，共 floor(172/11)=15 个。,hjb-high-compulsory-1-sets-logic,hjb-high-compulsory-1-sets-logic-unit-core | hjb-high-compulsory-1-sets-logic-topic-review,passed-auto-source-scan,pending-manual,pending-manual,Generated offline by deterministic MAIS safe-template fallback from committed HJB safe-RAG metadata after live DeepSeek transport failed; manual S18 sampling required before app integration.
