"questionId","grade","semester","topicId","unitTitle","type","difficulty","answer","acceptedAnswers","qaStatus","severity","issueCodes","issueDetails","recommendedAction"
"hjb-primary-ds-v1-p1-011","P1","upper","hjb-primary-p1-upper-school-math-habits","我是小学生与数学学习习惯","fill-in","Challenge","2,3,5","2,3,5 | 2，3，5","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-012","P1","upper","hjb-primary-p1-upper-school-math-habits","我是小学生与数学学习习惯","short-answer","Exam","一共跳了6下。因为4和2合起来是6。","一共跳了6下。因为4和2合起来是6。 | 6下。4+2=6。 | 6下。4和2组成6。","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-013","P1","upper","hjb-primary-p1-upper-school-math-habits","我是小学生与数学学习习惯","multiple-choice","Foundation","B. 小丽听完小红的话，点点头说：“小红说得对，3和2合起来是5。”","B. 小丽听完小红的话，点点头说：“小红说得对，3和2合起来是5。”","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-014","P1","upper","hjb-primary-p1-upper-school-math-habits","我是小学生与数学学习习惯","fill-in","Core","正方体,长方体,正方体有6个一样的面","正方体,长方体,正方体有6个一样的面 | 正方体，长方体，正方体有6个一样的面","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-015","P1","upper","hjb-primary-p1-upper-school-math-habits","我是小学生与数学学习习惯","short-answer","Challenge","我选小明的规则：从1数到10，每数一个数就拍一次手。这个规则里有数数和一一对应。","我选小明的规则：从1数到10，每数一个数就拍一次手。这个规则里有数数和一一对应。 | 我选小丽的规则：从10倒数到1，每数一个数就跺一次脚。这个规则里有倒数。","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-016","P1","upper","hjb-primary-p1-upper-school-math-habits","我是小学生与数学学习习惯","multiple-choice","Exam","C. 先和同桌说一说，再举手回答“多1个”","C. 先和同桌说一说，再举手回答“多1个”","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-017","P1","upper","hjb-primary-p1-upper-school-math-habits","我是小学生与数学学习习惯","fill-in","Foundation","拍手3下，跺脚2下","拍手3下，跺脚2下 | 先拍手3下，再跺脚2下 | 拍手3下，再跺脚2下","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-018","P1","upper","hjb-primary-p1-upper-school-math-habits","我是小学生与数学学习习惯","short-answer","Core","铅笔比橡皮多2支","铅笔比橡皮多2支 | 铅笔比橡皮多2 | 铅笔比橡皮多2支，或者橡皮比铅笔少2块 | 铅笔有4支，橡皮有2块，铅笔比橡皮多2支 | 一共有6样东西 | 铅笔和橡皮一共有6样 | 铅笔比橡皮多，多2支","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-019","P1","upper","hjb-primary-p1-upper-school-math-habits","我是小学生与数学学习习惯","multiple-choice","Challenge","A. 说“3”，因为接着2往下数就是3。","A. 说“3”，因为接着2往下数就是3。","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-020","P1","upper","hjb-primary-p1-upper-school-math-habits","我是小学生与数学学习习惯","fill-in","Exam","先摆5个圆片，再拿走2个","先摆5个圆片，再拿走2个 | 摆5个圆片，拿走2个 | 摆5个，拿走2个 | 先摆5个，再拿走2个","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-021","P1","upper","hjb-primary-p1-upper-solids-introduction","认识立体图形","short-answer","Foundation","①③⑤","①③⑤ | ①、③、⑤ | ①,③,⑤ | ①，③，⑤","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-022","P1","upper","hjb-primary-p1-upper-solids-introduction","认识立体图形","multiple-choice","Core","B. 一个骰子","B. 一个骰子","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-023","P1","upper","hjb-primary-p1-upper-solids-introduction","认识立体图形","fill-in","Challenge","2,2,3,1","2,2,3,1 | 2，2，3，1 | 2、2、3、1 | 2 2 3 1","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-024","P1","upper","hjb-primary-p1-upper-solids-introduction","认识立体图形","short-answer","Foundation","长方体，正方体，圆柱，球","长方体，正方体，圆柱，球 | 长方体、正方体、圆柱、球 | 长方体,正方体,圆柱,球 | 长方体 正方体 圆柱 球","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-025","P1","upper","hjb-primary-p1-upper-solids-introduction","认识立体图形","multiple-choice","Core","C. 圆柱","C. 圆柱","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-026","P1","upper","hjb-primary-p1-upper-solids-introduction","认识立体图形","fill-in","Challenge","长方体：牙膏盒\n正方体：魔方、骰子\n圆柱：易拉罐\n球：皮球、乒乓球","长方体：牙膏盒\n正方体：魔方、骰子\n圆柱：易拉罐\n球：皮球、乒乓球 | 长方体：牙膏盒\n正方体：骰子、魔方\n圆柱：易拉罐\n球：皮球、乒乓球 | 长方体：牙膏盒\n正方体：魔方、骰子\n圆柱：易拉罐\n球：乒乓球、皮球 | 长方体：牙膏盒\n正方体：骰子、魔方\n圆柱：易拉罐\n球：乒乓球、皮球","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-027","P1","upper","hjb-primary-p1-upper-solids-introduction","认识立体图形","short-answer","Foundation","足球最容易滚动，因为它是球，表面是弯弯的，没有平平的面，可以朝任意方向滚动。","足球最容易滚动，因为它是球，表面是弯弯的，没有平平的面，可以朝任意方向滚动。 | 足球，因为它是球，可以滚。 | 足球最容易滚动，因为它是球，全身都是圆的。","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-028","P1","upper","hjb-primary-p1-upper-solids-introduction","认识立体图形","multiple-choice","Core","B. 水杯","B. 水杯","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-029","P1","upper","hjb-primary-p1-upper-solids-introduction","认识立体图形","fill-in","Challenge","长方体有2个，正方体有2个，圆柱有1个，球有1个。","长方体有2个，正方体有2个，圆柱有1个，球有1个。 | 长方体：2个，正方体：2个，圆柱：1个，球：1个 | 2个长方体，2个正方体，1个圆柱，1个球","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-030","P1","upper","hjb-primary-p1-upper-solids-introduction","认识立体图形","short-answer","Foundation","魔方、骰子","魔方、骰子 | 魔方和骰子 | 魔方，骰子","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-031","P1","upper","hjb-primary-p1-upper-solids-introduction","认识立体图形","multiple-choice","Core","一个扁扁的盒子，上下都是圆形的面","一个扁扁的盒子，上下都是圆形的面","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-032","P1","upper","hjb-primary-p1-upper-solids-introduction","认识立体图形","fill-in","Challenge","魔方","魔方","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-033","P1","upper","hjb-primary-p1-upper-solids-introduction","认识立体图形","short-answer","Foundation","足球，因为它可以任意方向滚动，表面是弯曲的。","足球，因为它可以任意方向滚动，表面是弯曲的。 | 篮球，因为它可以任意方向滚动，表面是弯曲的。 | 乒乓球，因为它可以任意方向滚动，表面是弯曲的。","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-034","P1","upper","hjb-primary-p1-upper-solids-introduction","认识立体图形","multiple-choice","Core","一个圆柱形的积木","一个圆柱形的积木","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-035","P1","upper","hjb-primary-p1-upper-solids-introduction","认识立体图形","fill-in","Challenge","粉笔盒","粉笔盒","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-036","P1","upper","hjb-primary-p1-upper-solids-introduction","认识立体图形","short-answer","Foundation","长方体：铅笔盒、牙膏盒；正方体：魔方、骰子；圆柱：薯片筒、易拉罐；球：皮球、玻璃弹珠","长方体：铅笔盒、牙膏盒；正方体：魔方、骰子；圆柱：薯片筒、易拉罐；球：皮球、玻璃弹珠 | 长方体：牙膏盒、铅笔盒；正方体：骰子、魔方；圆柱：易拉罐、薯片筒；球：玻璃弹珠、皮球","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-037","P1","upper","hjb-primary-p1-upper-solids-introduction","认识立体图形","multiple-choice","Core","B. 水杯","B. 水杯","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-038","P1","upper","hjb-primary-p1-upper-solids-introduction","认识立体图形","fill-in","Challenge","1；5","1；5 | 1,5 | 1 5","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-039","P1","upper","hjb-primary-p1-upper-solids-introduction","认识立体图形","short-answer","Foundation","可以按能不能滚动来分。能滚动的：圆柱形水杯、皮球；不能滚动的：长方体盒子、正方体积木。","可以按能不能滚动来分。能滚动的：圆柱形水杯、皮球；不能滚动的：长方体盒子、正方体积木。 | 按有没有曲面分。有曲面的：圆柱形水杯、皮球；没有曲面的：长方体盒子、正方体积木。 | 按有没有平平的面分。有平平的面：长方体盒子、正方体积木、圆柱形水杯；没有平平的面：皮球。","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-040","P1","upper","hjb-primary-p1-upper-solids-introduction","认识立体图形","multiple-choice","Core","C. 圆柱","C. 圆柱","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-041","P1","upper","hjb-primary-p1-upper-within-10-number-sense","10以内数的认识","fill-in","Challenge","6","6 | 6只","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-042","P1","upper","hjb-primary-p1-upper-within-10-number-sense","10以内数的认识","short-answer","Foundation","5","5 | 5个","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-043","P1","upper","hjb-primary-p1-upper-within-10-number-sense","10以内数的认识","multiple-choice","Core","6","6","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-044","P1","upper","hjb-primary-p1-upper-within-10-number-sense","10以内数的认识","fill-in","Challenge","1和6，2和5","1和6，2和5 | 1和6,2和5 | 1和6 2和5 | 1,6和2,5 | 1、6和2、5 | 1和6、2和5 | 1,6,2,5","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-045","P1","upper","hjb-primary-p1-upper-within-10-number-sense","10以内数的认识","short-answer","Foundation","7","7 | 7只","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-046","P1","upper","hjb-primary-p1-upper-within-10-number-sense","10以内数的认识","multiple-choice","Core","小丽","小丽","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-047","P1","upper","hjb-primary-p1-upper-within-10-number-sense","10以内数的认识","fill-in","Challenge","1,2,4,6,8","1,2,4,6,8 | 1、2、4、6、8 | 1 2 4 6 8","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-048","P1","upper","hjb-primary-p1-upper-within-10-number-sense","10以内数的认识","short-answer","Foundation","4","4 | 4只","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-049","P1","upper","hjb-primary-p1-upper-within-10-number-sense","10以内数的认识","multiple-choice","Core","0","0","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-050","P1","upper","hjb-primary-p1-upper-within-10-number-sense","10以内数的认识","fill-in","Challenge","1,7 2,6 3,5 4,4 5,3 6,2 7,1","1,7 2,6 3,5 4,4 5,3 6,2 7,1 | 1,7、2,6、3,5、4,4、5,3、6,2、7,1 | 1,7,2,6,3,5,4,4,5,3,6,2,7,1","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-051","P1","upper","hjb-primary-p1-upper-within-10-number-sense","10以内数的认识","short-answer","Foundation","5","5 | 5个","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-052","P1","upper","hjb-primary-p1-upper-within-10-number-sense","10以内数的认识","multiple-choice","Core","小明比小红多2颗","小明比小红多2颗","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-053","P1","upper","hjb-primary-p1-upper-within-10-number-sense","10以内数的认识","fill-in","Challenge","1和6","1和6 | 2和5 | 3和4 | 4和3 | 5和2 | 6和1","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-054","P1","upper","hjb-primary-p1-upper-within-10-number-sense","10以内数的认识","short-answer","Foundation","4","4","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-055","P1","upper","hjb-primary-p1-upper-within-10-number-sense","10以内数的认识","multiple-choice","Core","3个","3个","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-056","P1","upper","hjb-primary-p1-upper-within-10-number-sense","10以内数的认识","fill-in","Challenge","3","3 | 三","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-057","P1","upper","hjb-primary-p1-upper-within-10-number-sense","10以内数的认识","short-answer","Foundation","4","4 | 四","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-058","P1","upper","hjb-primary-p1-upper-within-10-number-sense","10以内数的认识","multiple-choice","Core","7","7","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-059","P1","upper","hjb-primary-p1-upper-within-10-number-sense","10以内数的认识","fill-in","Challenge","3","3 | 三","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-060","P1","upper","hjb-primary-p1-upper-within-10-number-sense","10以内数的认识","short-answer","Foundation","4","4 | 四","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-061","P1","upper","hjb-primary-p1-upper-within-10-add-sub","10以内数的加减法","multiple-choice","Core","3 + 4 = 7","3 + 4 = 7","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-062","P1","upper","hjb-primary-p1-upper-within-10-add-sub","10以内数的加减法","fill-in","Challenge","3","3","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-063","P1","upper","hjb-primary-p1-upper-within-10-add-sub","10以内数的加减法","short-answer","Foundation","6 - 2 = 4","6 - 2 = 4 | 6-2=4","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-064","P1","upper","hjb-primary-p1-upper-within-10-add-sub","10以内数的加减法","multiple-choice","Core","5 + 3 = 8","5 + 3 = 8","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-065","P1","upper","hjb-primary-p1-upper-within-10-add-sub","10以内数的加减法","fill-in","Challenge","7","7","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-066","P1","upper","hjb-primary-p1-upper-within-10-add-sub","10以内数的加减法","short-answer","Foundation","8-3=5，原来有5只小鸟。","8-3=5，原来有5只小鸟。 | 8-3=5 | 5只","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-067","P1","upper","hjb-primary-p1-upper-within-10-add-sub","10以内数的加减法","multiple-choice","Core","7-4=3","7-4=3","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-068","P1","upper","hjb-primary-p1-upper-within-10-add-sub","10以内数的加减法","fill-in","Foundation","8","8 | 8个","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-069","P1","upper","hjb-primary-p1-upper-within-10-add-sub","10以内数的加减法","short-answer","Core","9-5=4，送给弟弟4块糖。","9-5=4，送给弟弟4块糖。 | 9-5=4 | 4块","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-070","P1","upper","hjb-primary-p1-upper-within-10-add-sub","10以内数的加减法","multiple-choice","Foundation","5+4=9","5+4=9","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-071","P1","upper","hjb-primary-p1-upper-within-10-add-sub","10以内数的加减法","fill-in","Core","3+4=7","3+4=7 | 7","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-072","P1","upper","hjb-primary-p1-upper-within-10-add-sub","10以内数的加减法","short-answer","Foundation","8-3=5","8-3=5 | 5","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-073","P1","upper","hjb-primary-p1-upper-within-10-add-sub","10以内数的加减法","multiple-choice","Core","5+2=7","5+2=7","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-074","P1","upper","hjb-primary-p1-upper-within-10-add-sub","10以内数的加减法","fill-in","Foundation","6-2=4","6-2=4 | 4","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-075","P1","upper","hjb-primary-p1-upper-within-10-add-sub","10以内数的加减法","short-answer","Core","9-3=6","9-3=6 | 6","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-076","P1","upper","hjb-primary-p1-upper-within-10-add-sub","10以内数的加减法","multiple-choice","Foundation","6-2=4","6-2=4","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-077","P1","upper","hjb-primary-p1-upper-within-10-add-sub","10以内数的加减法","fill-in","Core","8","8 | 8只","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-078","P1","upper","hjb-primary-p1-upper-within-10-add-sub","10以内数的加减法","short-answer","Foundation","7","7 | 7个","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-079","P1","upper","hjb-primary-p1-upper-within-10-add-sub","10以内数的加减法","multiple-choice","Core","8-5=3","8-5=3","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-080","P1","upper","hjb-primary-p1-upper-within-20-number-add-sub","20以内的数与不进位不退位加减","fill-in","Foundation","16","16 | 十六","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-081","P1","upper","hjb-primary-p1-upper-within-20-number-add-sub","20以内的数与不进位不退位加减","short-answer","Core","16","16 | 16根","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-082","P1","upper","hjb-primary-p1-upper-within-20-number-add-sub","20以内的数与不进位不退位加减","multiple-choice","Foundation","14","14","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-083","P1","upper","hjb-primary-p1-upper-within-20-number-add-sub","20以内的数与不进位不退位加减","fill-in","Core","1,7","1,7 | 1和7 | 1个十和7个一","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-084","P1","upper","hjb-primary-p1-upper-within-20-number-add-sub","20以内的数与不进位不退位加减","short-answer","Foundation","15","15","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-085","P1","upper","hjb-primary-p1-upper-within-20-number-add-sub","20以内的数与不进位不退位加减","multiple-choice","Core","10","10","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-086","P1","upper","hjb-primary-p1-upper-within-20-number-add-sub","20以内的数与不进位不退位加减","fill-in","Foundation","1,7","1,7 | 1 7 | 1个十和7个一","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-087","P1","upper","hjb-primary-p1-upper-within-20-number-add-sub","20以内的数与不进位不退位加减","short-answer","Core","11块","11块 | 11","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-088","P1","upper","hjb-primary-p1-upper-within-20-number-add-sub","20以内的数与不进位不退位加减","multiple-choice","Foundation","16","16","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-089","P1","upper","hjb-primary-p1-upper-within-20-number-add-sub","20以内的数与不进位不退位加减","fill-in","Core","16","16","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-090","P1","upper","hjb-primary-p1-upper-within-20-number-add-sub","20以内的数与不进位不退位加减","short-answer","Foundation","14","14","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-091","P1","upper","hjb-primary-p1-upper-within-20-number-add-sub","20以内的数与不进位不退位加减","multiple-choice","Core","18","18","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-092","P1","upper","hjb-primary-p1-upper-within-20-number-add-sub","20以内的数与不进位不退位加减","fill-in","Foundation","16","16","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-093","P1","upper","hjb-primary-p1-upper-within-20-number-add-sub","20以内的数与不进位不退位加减","short-answer","Core","14","14","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-094","P1","upper","hjb-primary-p1-upper-within-20-number-add-sub","20以内的数与不进位不退位加减","multiple-choice","Foundation","17","17","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-095","P1","upper","hjb-primary-p1-upper-within-20-number-add-sub","20以内的数与不进位不退位加减","fill-in","Core","1,8","1,8 | 1、8 | 1 8","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-096","P1","upper","hjb-primary-p1-upper-within-20-number-add-sub","20以内的数与不进位不退位加减","short-answer","Foundation","13","13","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-097","P1","upper","hjb-primary-p1-upper-within-20-number-add-sub","20以内的数与不进位不退位加减","multiple-choice","Core","16","16","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-098","P1","upper","hjb-primary-p1-upper-within-20-number-add-sub","20以内的数与不进位不退位加减","fill-in","Foundation","14","14","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-099","P1","upper","hjb-primary-p1-upper-review","一年级上册整理与复习","short-answer","Core","一类有平平的面，一类有弯弯的面（或一类能滚动，一类不能滚动）","一类有平平的面，一类有弯弯的面（或一类能滚动，一类不能滚动） | 一类有平平的面，一类有弯弯的面 | 一类能滚动，一类不能滚动","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-100","P1","upper","hjb-primary-p1-upper-review","一年级上册整理与复习","multiple-choice","Foundation","用不同的方法再算一遍","用不同的方法再算一遍","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-101","P1","upper","hjb-primary-p1-upper-review","一年级上册整理与复习","fill-in","Core","面，面","面，面","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-102","P1","upper","hjb-primary-p1-upper-review","一年级上册整理与复习","short-answer","Foundation","先算7+3=10，再算10+3=13","先算7+3=10，再算10+3=13 | 7+3=10，10+3=13","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-103","P1","upper","hjb-primary-p1-upper-review","一年级上册整理与复习","multiple-choice","Core","长方体有6个平平的面","长方体有6个平平的面","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-104","P1","upper","hjb-primary-p1-upper-review","一年级上册整理与复习","fill-in","Foundation","7，7","7，7","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-105","P1","upper","hjb-primary-p1-upper-review","一年级上册整理与复习","short-answer","Core","4+3=7，7-2=5，圆柱有5块","4+3=7，7-2=5，圆柱有5块 | 4+3=7，7-2=5，5块","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-106","P1","upper","hjb-primary-p1-upper-review","一年级上册整理与复习","multiple-choice","Foundation","数出铅笔有几支，再说谁多谁少","数出铅笔有几支，再说谁多谁少","pass","none","","","Passed structural gate; include in S18 pass-sample review."
"hjb-primary-ds-v1-p1-107","P1","upper","hjb-primary-p1-upper-review","一年级上册整理与复习","fill-in","Core","不对，长方体有6个面，但有的面可能是正方形。","不对，长方体有6个面，但有的面可能是正方形。 | 不对，长方体有6个面，相对的面相同，有的面是正方形。","pass","none","","","Passed structural gate; include in S18 pass-sample review."
