"questionId","grade","volume","chapter","topicTitleZhHans","type","difficulty","promptZhHans","storedAnswer","acceptedAnswers","independentAnswer","solverRule","solvableStatus","answerMatchStatus","mcOptionStatus","qaStatus","severity","issueDetails","recommendedAction","reviewReason"
"hjb-high-ds-v3-s4-165","S4","必修 第一册","幂函数、指数函数与对数函数","幂函数、指数函数与对数函数","short-answer","Core","V3修复变式0165：解答：函数 f(x)=11^x，求 f(2)。","121","121","121","exponential-function-evaluation","pass","pass","not-applicable","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v3-s4-168","S4","必修 第一册","幂函数、指数函数与对数函数","幂函数、指数函数与对数函数","short-answer","Exam","V3修复变式0168：解答：函数 f(x)=7^x。若 f(t)=7·f(2)，求 f(t)+f(t-1)。","392","392","392","remediated-exponential-linked-input","pass","pass","not-applicable","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v3-s4-170","S4","必修 第一册","幂函数、指数函数与对数函数","幂函数、指数函数与对数函数","fill-in","Challenge","V3修复变式0170：填空：函数 f(x)=7^x。若 f(t)=7·f(2)，求 f(t)+f(t-1)。","392","392","392","remediated-exponential-linked-input","pass","pass","not-applicable","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v3-s4-178","S4","必修 第一册","幂函数、指数函数与对数函数","幂函数、指数函数与对数函数","multiple-choice","Challenge","V3修复变式0178：选择：函数 f(x)=10^x。若 f(t)=10·f(2)，求 f(t)+f(t-1)。","1100","1100","1100","remediated-exponential-linked-input","pass","pass","pass","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v3-s4-195","S4","必修 第一册","幂函数、指数函数与对数函数","幂函数、指数函数与对数函数","short-answer","Foundation","V3修复变式0195：解答：函数 f(x)=3^x，求 f(2)。","9","9","9","exponential-function-evaluation","pass","pass","not-applicable","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v3-s4-207","S4","必修 第一册","函数的概念、性质及应用","函数的概念、性质及应用","short-answer","Core","V3修复变式0207：解答：已知 f(x)=2x+8，求 f(19)。","46","46","46","linear-function-evaluation","pass","pass","not-applicable","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v3-s4-211","S4","必修 第一册","函数的概念、性质及应用","函数的概念、性质及应用","multiple-choice","Challenge","V3修复变式0211：选择：已知 f(x)=6x+13，若 f(t)=f(12)+2×6，求 t+f(t)。","111","111","111","remediated-linear-function-increment","pass","pass","pass","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v3-s4-214","S4","必修 第一册","函数的概念、性质及应用","函数的概念、性质及应用","multiple-choice","Challenge","V3修复变式0214：选择：已知 f(x)=9x+3，若 f(t)=f(11)+2×9，求 t+f(t)。","133","133","133","remediated-linear-function-increment","pass","pass","pass","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v3-s4-221","S4","必修 第一册","函数的概念、性质及应用","函数的概念、性质及应用","fill-in","Foundation","V3修复变式0221：填空：已知 f(x)=6x+7，求 f(15)。","97","97","97","linear-function-evaluation","pass","pass","not-applicable","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v3-s4-222","S4","必修 第一册","函数的概念、性质及应用","函数的概念、性质及应用","short-answer","Core","V3修复变式0222：解答：已知 f(x)=5x+13，求 f(9)。","58","58","58","linear-function-evaluation","pass","pass","not-applicable","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v3-s4-224","S4","必修 第一册","函数的概念、性质及应用","函数的概念、性质及应用","fill-in","Foundation","V3修复变式0224：填空：已知 f(x)=3x+2，求 f(13)。","41","41","41","linear-function-evaluation","pass","pass","not-applicable","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v3-s4-231","S4","必修 第一册","函数的概念、性质及应用","函数的概念、性质及应用","short-answer","Core","V3修复变式0231：解答：已知 f(x)=5x+8，求 f(16)。","88","88","88","linear-function-evaluation","pass","pass","not-applicable","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v3-s4-276","S4","必修 第二册","三角","三角","short-answer","Core","V3修复变式0276：解答：在三角形 ABC 中，AB=10，AC=7，且 ∠A=60°。求 △ABC 的面积。","35√3/2","35√3/2","35√3/2","remediated-triangle-area","pass","pass","not-applicable","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v3-s4-288","S4","必修 第二册","三角","三角","short-answer","Core","V3修复变式0288：解答：在三角形 ABC 中，AB=7，AC=16，且 ∠A=60°。求 △ABC 的面积。","28√3","28√3","28√3","remediated-triangle-area","pass","pass","not-applicable","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v3-s4-304","S4","必修 第二册","三角","三角","multiple-choice","Challenge","V3修复变式0304：选择：在三角形 ABC 中，AB=3，AC=9，且 ∠A=60°。求 BC²。","63","63","63","remediated-triangle-cosine-law","pass","pass","pass","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v3-s4-306","S4","必修 第二册","三角","三角","short-answer","Core","V3修复变式0306：解答：在三角形 ABC 中，AB=6，AC=13，且 ∠A=60°。求 △ABC 的面积。","39√3/2","39√3/2","39√3/2","remediated-triangle-area","pass","pass","not-applicable","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v3-s4-308","S4","必修 第二册","三角","三角","fill-in","Foundation","V3修复变式0308：填空：在三角形 ABC 中，AB=5，AC=16，且 ∠A=60°。求 △ABC 的面积。","20√3","20√3","20√3","remediated-triangle-area","pass","pass","not-applicable","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v3-s4-310","S4","必修 第二册","三角","三角","multiple-choice","Challenge","V3修复变式0310：选择：在三角形 ABC 中，AB=6，AC=5，且 ∠A=60°。求 BC²。","31","31","31","remediated-triangle-cosine-law","pass","pass","pass","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v3-s4-350","S4","必修 第二册","三角函数","三角函数","fill-in","Foundation","V3修复变式0350：填空：函数 y=4sin(2x+11π/6) 的最小正周期是多少？","π","π","π","trig-function-period","pass","pass","not-applicable","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v3-s4-356","S4","必修 第二册","三角函数","三角函数","fill-in","Foundation","V3修复变式0356：填空：函数 y=10sin(2x+6π/6) 的最小正周期是多少？","π","π","π","trig-function-period","pass","pass","not-applicable","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v3-s4-367","S4","必修 第二册","三角函数","三角函数","multiple-choice","Challenge","V3修复变式0367：选择：函数 y=7sin(2x+8π/6)。求它在区间 [0,2π] 内取得最大值的次数。","2","2","2","remediated-trig-max-count","pass","pass","pass","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v3-s4-370","S4","必修 第二册","三角函数","三角函数","multiple-choice","Challenge","V3修复变式0370：选择：函数 y=5sin(2x+12π/6)。求它在区间 [0,2π] 内取得最大值的次数。","2","2","2","remediated-trig-max-count","pass","pass","pass","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v3-s4-377","S4","必修 第二册","平面向量","平面向量","fill-in","Foundation","V3修复变式0377：填空：已知向量 u=(5,2)，v=(5,3)，求 u·v。","31","31","31","plane-vector-dot-product","pass","pass","not-applicable","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v3-s4-385","S4","必修 第二册","平面向量","平面向量","fill-in","Challenge","V3修复变式0385：填空：已知向量 u=(10,6)，v=(5,7)，求 |u+v|²-|u|²-|v|²。","184","184","184","remediated-plane-vector-identity","pass","pass","not-applicable","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v3-s4-400","S4","必修 第二册","平面向量","平面向量","multiple-choice","Challenge","V3修复变式0400：选择：已知向量 u=(5,5)，v=(18,6)，求 |u+v|²-|u|²-|v|²。","240","240","240","remediated-plane-vector-identity","pass","pass","pass","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v3-s4-444","S4","必修 第二册","复数","复数","multiple-choice","Core","V3修复变式0444：选择：复数 z=(12+6i)+(6-6i)，求 z 的实部。","18","18","18","complex-real-part","pass","pass","pass","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v3-s4-452","S4","必修 第二册","复数","复数","multiple-choice","Core","V3修复变式0452：选择：复数 z=(4+4i)+(11-4i)，求 z 的实部。","15","15","15","complex-real-part","pass","pass","pass","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v3-s4-464","S4","必修 第二册","复数","复数","multiple-choice","Core","V3修复变式0464：选择：复数 z=(10+3i)+(4-3i)，求 z 的实部。","14","14","14","complex-real-part","pass","pass","pass","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v3-s4-468","S4","必修 第二册","复数","复数","multiple-choice","Core","V3修复变式0468：选择：复数 z=(8+12i)+(17-12i)，求 z 的实部。","25","25","25","complex-real-part","pass","pass","pass","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v3-s4-471","S4","必修 第二册","复数","复数","fill-in","Core","V3修复变式0471：填空：复数 z=(8+1i)+(10-1i)，求 z 的实部。","18","18","18","complex-real-part","pass","pass","not-applicable","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v3-s4-479","S4","必修 第二册","复数","复数","multiple-choice","Core","V3修复变式0479：选择：复数 z=(5+2i)+(13-2i)，求 z 的实部。","18","18","18","complex-real-part","pass","pass","pass","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v3-s4-485","S4","必修 第二册","复数","复数","multiple-choice","Core","V3修复变式0485：选择：复数 z=(8+4i)+(11-4i)，求 z 的实部。","19","19","19","complex-real-part","pass","pass","pass","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v3-s4-490","S4","必修 第二册","复数","复数","multiple-choice","Core","V3修复变式0490：选择：复数 z=(8+8i)+(14-8i)，求 z 的实部。","22","22","22","complex-real-part","pass","pass","pass","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v3-s4-495","S4","必修 第二册","复数","复数","multiple-choice","Core","V3修复变式0495：选择：复数 z=(5+11i)+(12-11i)，求 z 的实部。","17","17","17","complex-real-part","pass","pass","pass","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v3-s5-016","S5","必修 第三册","空间直线与平面","空间直线与平面","multiple-choice","Exam","V3修复变式0516：选择：长方体中同一顶点出发的三条互相垂直棱长分别为 7、6、10。求含有长为 7 的棱的两个相邻面的面积之和。","112","112","112","remediated-cuboid-adjacent-face-sum","pass","pass","pass","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v3-s5-023","S5","必修 第三册","空间直线与平面","空间直线与平面","fill-in","Foundation","V3修复变式0523：填空：长方体中同一顶点出发的两条互相垂直棱长分别为 10 和 13，这两条棱围成的矩形面积是多少？","130","130","130","cuboid-adjacent-face-area","pass","pass","not-applicable","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v3-s5-035","S5","必修 第三册","空间直线与平面","空间直线与平面","fill-in","Foundation","V3修复变式0535：填空：长方体中同一顶点出发的两条互相垂直棱长分别为 5 和 20，这两条棱围成的矩形面积是多少？","100","100","100","cuboid-adjacent-face-area","pass","pass","not-applicable","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v3-s5-045","S5","必修 第三册","空间直线与平面","空间直线与平面","short-answer","Core","V3修复变式0545：解答：长方体中同一顶点出发的两条互相垂直棱长分别为 8 和 11，这两条棱围成的矩形面积是多少？","88","88","88","cuboid-adjacent-face-area","pass","pass","not-applicable","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v3-s5-089","S5","必修 第三册","简单几何体","简单几何体","fill-in","Core","V3修复变式0589：填空：一个长方体的长、宽、高分别为 11、11、12，求体积。","1452","1452","1452","cuboid-volume","pass","pass","not-applicable","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v3-s5-133","S5","必修 第三册","概率初步","概率初步","multiple-choice","Core","V3修复变式0633：选择：袋中有 6 个红球和 20 个蓝球，随机取出 1 个，取到红球的概率是多少？","3/13","3/13 | 6/26","6/26","single-draw-probability","pass","pass","pass","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v3-s5-152","S5","必修 第三册","概率初步","概率初步","fill-in","Exam","V3修复变式0652：填空：袋中有 11 个红球和 10 个蓝球，不放回连续取出 2 个。求两次都取到红球的概率。","11/42","11/42 | 110/420","11/42","remediated-two-red-without-replacement","pass","pass","not-applicable","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v3-s5-154","S5","必修 第三册","概率初步","概率初步","multiple-choice","Challenge","V3修复变式0654：选择：袋中有 9 个红球和 10 个蓝球，不放回连续取出 2 个。求两次都取到红球的概率。","4/19","4/19 | 72/342","4/19","remediated-two-red-without-replacement","pass","pass","pass","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v3-s5-164","S5","必修 第三册","概率初步","概率初步","fill-in","Exam","V3修复变式0664：填空：袋中有 4 个红球和 17 个蓝球，不放回连续取出 2 个。求两次都取到红球的概率。","1/35","1/35 | 12/420","1/35","remediated-two-red-without-replacement","pass","pass","not-applicable","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v3-s5-165","S5","必修 第三册","概率初步","概率初步","short-answer","Core","V3修复变式0665：解答：袋中有 10 个红球和 13 个蓝球，随机取出 1 个，取到红球的概率是多少？","10/23","10/23","10/23","single-draw-probability","pass","pass","not-applicable","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v3-s5-169","S5","必修 第三册","统计","统计","multiple-choice","Core","V3修复变式0669：选择：一组数据为 11，16，21，求这组数据的平均数。","16","16","16","three-number-mean","pass","pass","pass","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v3-s5-176","S5","必修 第三册","统计","统计","fill-in","Exam","V3修复变式0676：填空：一组数据为 11，24，37，若再加入一个数 x 后，四个数平均数比原平均数大 3，求 x。","36","36","36","remediated-mean-after-adding-value","pass","pass","not-applicable","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v3-s5-178","S5","必修 第三册","统计","统计","multiple-choice","Challenge","V3修复变式0678：选择：一组数据为 8，14，20，若再加入一个数 x 后，四个数平均数比原平均数大 2，求 x。","22","22","22","remediated-mean-after-adding-value","pass","pass","pass","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v3-s5-179","S5","必修 第三册","统计","统计","fill-in","Foundation","V3修复变式0679：填空：一组数据为 9，13，17，求这组数据的平均数。","13","13","13","three-number-mean","pass","pass","not-applicable","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v3-s5-192","S5","必修 第三册","统计","统计","short-answer","Exam","V3修复变式0692：解答：一组数据为 5，17，29，若再加入一个数 x 后，四个数平均数比原平均数大 1，求 x。","21","21","21","remediated-mean-after-adding-value","pass","pass","not-applicable","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v3-s5-205","S5","必修 第三册","统计","统计","multiple-choice","Challenge","V3修复变式0705：选择：一组数据为 6，12，18，若再加入一个数 x 后，四个数平均数比原平均数大 2，求 x。","20","20","20","remediated-mean-after-adding-value","pass","pass","pass","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v3-s5-206","S5","必修 第三册","统计","统计","fill-in","Foundation","V3修复变式0706：填空：一组数据为 2，12，22，求这组数据的平均数。","12","12","12","three-number-mean","pass","pass","not-applicable","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v3-s5-208","S5","必修 第三册","统计","统计","multiple-choice","Challenge","V3修复变式0708：选择：一组数据为 12，25，38，若再加入一个数 x 后，四个数平均数比原平均数大 2，求 x。","33","33","33","remediated-mean-after-adding-value","pass","pass","pass","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v3-s5-210","S5","必修 第三册","统计","统计","short-answer","Core","V3修复变式0710：解答：一组数据为 8，21，34，求这组数据的平均数。","21","21","21","three-number-mean","pass","pass","not-applicable","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v3-s5-225","S5","选择性必修 第一册","平面直角坐标系中的直线","平面直角坐标系中的直线","short-answer","Core","V3修复变式0725：解答：直线经过点 (6,10) 和 (7,24)，求斜率。","14","14","14","two-point-slope","pass","pass","not-applicable","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v3-s5-250","S5","选择性必修 第一册","平面直角坐标系中的直线","平面直角坐标系中的直线","multiple-choice","Challenge","V3修复变式0750：选择：直线 l 经过点 (9,7) 和 (10,20)。直线 m 与 l 平行，且经过点 (0,6)。求直线 m 在 x=2 时的 y 坐标。","32","32","32","remediated-parallel-line-value","pass","pass","pass","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v3-s5-253","S5","选择性必修 第一册","平面直角坐标系中的直线","平面直角坐标系中的直线","multiple-choice","Challenge","V3修复变式0753：选择：直线 l 经过点 (3,4) 和 (4,16)。直线 m 与 l 平行，且经过点 (0,2)。求直线 m 在 x=2 时的 y 坐标。","26","26","26","remediated-parallel-line-value","pass","pass","pass","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v3-s5-265","S5","选择性必修 第一册","平面直角坐标系中的直线","平面直角坐标系中的直线","multiple-choice","Challenge","V3修复变式0765：选择：直线 l 经过点 (7,6) 和 (8,17)。直线 m 与 l 平行，且经过点 (0,7)。求直线 m 在 x=2 时的 y 坐标。","29","29","29","remediated-parallel-line-value","pass","pass","pass","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v3-s5-269","S5","选择性必修 第一册","平面直角坐标系中的直线","平面直角坐标系中的直线","fill-in","Foundation","V3修复变式0769：填空：直线经过点 (7,7) 和 (8,20)，求斜率。","13","13","13","two-point-slope","pass","pass","not-applicable","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v3-s5-274","S5","选择性必修 第一册","平面直角坐标系中的直线","平面直角坐标系中的直线","multiple-choice","Challenge","V3修复变式0774：选择：直线 l 经过点 (3,4) 和 (4,15)。直线 m 与 l 平行，且经过点 (0,2)。求直线 m 在 x=2 时的 y 坐标。","24","24","24","remediated-parallel-line-value","pass","pass","pass","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v3-s5-275","S5","选择性必修 第一册","平面直角坐标系中的直线","平面直角坐标系中的直线","fill-in","Foundation","V3修复变式0775：填空：直线经过点 (7,3) 和 (8,20)，求斜率。","17","17","17","two-point-slope","pass","pass","not-applicable","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v3-s5-276","S5","选择性必修 第一册","平面直角坐标系中的直线","平面直角坐标系中的直线","short-answer","Core","V3修复变式0776：解答：直线经过点 (4,2) 和 (5,6)，求斜率。","4","4","4","two-point-slope","pass","pass","not-applicable","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
