"id","reviewDecision","mathQaStatus","terminologyQaStatus","sourceDistanceStatus","reviewerNotes"
"bnu-high-ds-v1-s4-050","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s4-051","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s4-052","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s4-053","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s4-054","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s4-055","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s4-056","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s4-057","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s4-058","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s4-059","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s4-060","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s4-067","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s4-077","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s4-092","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s4-094","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s4-109","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s4-112","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s4-130","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s4-133","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s4-134","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s4-147","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s4-153","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s4-155","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s4-165","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s4-173","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s4-206","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s4-216","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s4-218","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s4-231","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s4-235","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s4-245","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s4-249","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s4-253","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s4-266","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s4-271","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s4-277","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s4-283","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s4-284","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s4-287","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s4-289","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s4-290","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s4-300","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s4-302","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s4-321","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s4-322","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s4-325","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s4-329","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s4-331","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s4-334","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s4-338","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s4-340","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s4-359","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s4-368","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s4-370","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s4-371","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s4-378","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s4-379","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s4-387","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s4-388","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s4-391","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s4-392","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s4-394","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s4-401","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s4-404","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s4-408","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s4-409","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s4-411","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s4-417","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s4-423","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s4-430","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s4-449","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s4-455","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s4-458","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s4-459","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s4-469","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s4-471","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s4-475","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s4-477","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s4-485","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s4-490","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s4-495","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s5-001","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s5-002","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s5-003","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s5-004","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s5-005","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s5-006","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s5-007","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s5-008","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s5-009","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s5-010","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s5-011","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s5-012","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s5-013","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s5-014","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s5-015","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s5-016","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s5-017","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s5-018","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s5-019","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s5-020","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s5-021","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s5-022","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s5-023","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s5-024","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s5-025","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s5-026","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s5-027","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s5-028","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s5-029","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s5-030","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s5-031","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s5-032","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s5-033","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s5-034","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s5-035","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s5-036","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s5-037","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s5-038","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s5-039","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s5-040","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s5-041","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s5-042","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s5-043","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s5-044","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s5-045","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s5-046","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s5-047","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s5-048","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s5-049","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s5-050","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s5-051","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s5-052","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s5-053","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s5-054","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s5-055","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s5-056","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s5-057","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s5-058","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s5-059","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s5-060","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s5-061","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s5-062","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s5-063","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s5-064","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s5-065","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s5-066","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s5-067","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s5-078","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s5-088","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s5-090","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
"bnu-high-ds-v1-s5-092","approved","pass","pass","passed-auto-source-scan","S18 approved deterministic remediation; source-distant generated item with checked answer and explanation."
