"questionId","grade","semester","topicId","unitTitle","type","difficulty","answer","acceptedAnswers","qaStatus","severity","issueCodes","issueDetails","recommendedAction"
"bnu-junior-ds-v1-s1-015","S1","upper","bnu-junior-s1-upper-spatial-figures","丰富的图形世界","fill-in","Exam","6","6","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
"bnu-junior-ds-v1-s1-016","S1","upper","bnu-junior-s1-upper-spatial-figures","丰富的图形世界","multiple-choice","Challenge","5个","5个","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
"bnu-junior-ds-v1-s1-017","S1","upper","bnu-junior-s1-upper-spatial-figures","丰富的图形世界","short-answer","Core","（1）10个面；（2）24条棱；（3）16个顶点","（1）10个面；（2）24条棱；（3）16个顶点 | 10个面，24条棱，16个顶点 | 10,24,16","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
"bnu-junior-ds-v1-s1-018","S1","upper","bnu-junior-s1-upper-spatial-figures","丰富的图形世界","fill-in","Foundation","三棱柱","三棱柱","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
"bnu-junior-ds-v1-s1-019","S1","upper","bnu-junior-s1-upper-spatial-figures","丰富的图形世界","multiple-choice","Exam","5个","5个","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
"bnu-junior-ds-v1-s1-020","S1","upper","bnu-junior-s1-upper-spatial-figures","丰富的图形世界","short-answer","Challenge","（1）最少用了5个小立方块。（2）从正面看，第一列有2层，第二列有1层，第三列有2层；从左面看，第一列有2层，第二列有1层。满足条件的摆放方式为：第一排（从正面看最前面一排）从左到右分别放置2个、1个、2个小立方块（即第一列2层，第二列1层，第三列2层），第二排（后面一排）只在第一列放置1个小立方块（即第一列1层，其余位置不放）。这样从正面看满足2、1、2，从左面看满足2、1，且总数为5个。","（1）最少用了5个小立方块。（2）从正面看，第一列有2层，第二列有1层，第三列有2层；从左面看，第一列有2层，第二列有1层。满足条件的摆放方式为：第一排（从正面看最前面一排）从左到右分别放置2个、1个、2个小立方块（即第一列2层，第二列1层，第三列2层），第二排（后面一排）只在第一列放置1个小立方块（即第一列1层，其余位置不放）。这样从正面看满足2、1、2，从左面看满足2、1，且总数为5个。","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
"bnu-junior-ds-v1-s1-021","S1","upper","bnu-junior-s1-upper-spatial-figures","丰富的图形世界","fill-in","Core","底面是六边形，每条侧棱长 10 cm","底面是六边形，每条侧棱长 10 cm | 六边形，10 cm | 六边形，10厘米","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
"bnu-junior-ds-v1-s1-022","S1","upper","bnu-junior-s1-upper-spatial-figures","丰富的图形世界","multiple-choice","Foundation","由4个小正方体排成1行4列1层的长方体","由4个小正方体排成1行4列1层的长方体","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
"bnu-junior-ds-v1-s1-023","S1","upper","bnu-junior-s1-upper-spatial-figures","丰富的图形世界","short-answer","Exam","最少由5个小立方块搭成。结构：从正面看，第一列2层，第二列1层，第三列2层；从左面看，第一列2层，第二列1层。具体摆放：第一排（从正面看的第一列和第三列）各放2个小立方块，第二排（中间列）放1个小立方块，且第二排的小立方块放在第一层，使得从左面看时第二列只有1层。","最少由5个小立方块搭成。结构：从正面看，第一列2层，第二列1层，第三列2层；从左面看，第一列2层，第二列1层。具体摆放：第一排（从正面看的第一列和第三列）各放2个小立方块，第二排（中间列）放1个小立方块，且第二排的小立方块放在第一层，使得从左面看时第二列只有1层。","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
"bnu-junior-ds-v1-s1-024","S1","upper","bnu-junior-s1-upper-spatial-figures","丰富的图形世界","fill-in","Challenge","6","6","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
"bnu-junior-ds-v1-s1-025","S1","upper","bnu-junior-s1-upper-spatial-figures","丰富的图形世界","multiple-choice","Core","六棱柱","六棱柱","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
"bnu-junior-ds-v1-s1-026","S1","upper","bnu-junior-s1-upper-spatial-figures","丰富的图形世界","short-answer","Foundation","\sqrt{185} cm","\sqrt{185} cm | √185 cm | 根号185 cm | 根号185厘米","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
"bnu-junior-ds-v1-s1-027","S1","upper","bnu-junior-s1-upper-spatial-figures","丰富的图形世界","fill-in","Exam","5","5 | 5个 | 五个","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
"bnu-junior-ds-v1-s1-028","S1","upper","bnu-junior-s1-upper-spatial-figures","丰富的图形世界","multiple-choice","Challenge","3","3","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
"bnu-junior-ds-v1-s1-029","S1","upper","bnu-junior-s1-upper-spatial-figures","丰富的图形世界","short-answer","Core","5√41 cm","5√41 cm | 5√41 | 5倍根号41厘米","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
"bnu-junior-ds-v1-s1-030","S1","upper","bnu-junior-s1-upper-spatial-figures","丰富的图形世界","fill-in","Foundation","（1）六棱柱；（2）18条","（1）六棱柱；（2）18条 | （1）六棱柱（2）18条 | 六棱柱，18条 | 六棱柱 18条","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
"bnu-junior-ds-v1-s1-031","S1","upper","bnu-junior-s1-upper-spatial-figures","丰富的图形世界","multiple-choice","Exam","三棱柱","三棱柱","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
"bnu-junior-ds-v1-s1-032","S1","upper","bnu-junior-s1-upper-spatial-figures","丰富的图形世界","short-answer","Challenge","150","150 | 150平方厘米","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
"bnu-junior-ds-v1-s1-033","S1","upper","bnu-junior-s1-upper-spatial-figures","丰富的图形世界","fill-in","Core","18","18","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
"bnu-junior-ds-v1-s1-034","S1","upper","bnu-junior-s1-upper-spatial-figures","丰富的图形世界","multiple-choice","Foundation","由6个正方形组成，其中5个排成一列，另1个连在中间正方形的旁边","由6个正方形组成，其中5个排成一列，另1个连在中间正方形的旁边","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
"bnu-junior-ds-v1-s1-035","S1","upper","bnu-junior-s1-upper-spatial-figures","丰富的图形世界","short-answer","Exam","圆形，因为圆柱的上下底面是圆，从正上方看时视线垂直于底面，看到的是底面圆的形状。","圆形，因为圆柱的上下底面是圆，从正上方看时视线垂直于底面，看到的是底面圆的形状。 | 圆形 | 圆","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
"bnu-junior-ds-v1-s1-036","S1","upper","bnu-junior-s1-upper-spatial-figures","丰富的图形世界","fill-in","Challenge","长方体","长方体","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
"bnu-junior-ds-v1-s1-037","S1","upper","bnu-junior-s1-upper-spatial-figures","丰富的图形世界","multiple-choice","Core","直角三角形","直角三角形","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
"bnu-junior-ds-v1-s1-038","S1","upper","bnu-junior-s1-upper-spatial-figures","丰富的图形世界","short-answer","Foundation","10","10 | 10条","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
"bnu-junior-ds-v1-s1-039","S1","upper","bnu-junior-s1-upper-spatial-figures","丰富的图形世界","fill-in","Exam","12a","12a","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
"bnu-junior-ds-v1-s1-040","S1","upper","bnu-junior-s1-upper-spatial-figures","丰富的图形世界","multiple-choice","Challenge","6","6","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
"bnu-junior-ds-v1-s1-041","S1","upper","bnu-junior-s1-upper-spatial-figures","丰富的图形世界","short-answer","Core","长方体（或正方体）。因为长方体有6个面、12条棱、8个顶点，且每个面都是四边形，符合条件。","长方体（或正方体）。因为长方体有6个面、12条棱、8个顶点，且每个面都是四边形，符合条件。 | 长方体 | 正方体 | 长方体（或正方体）","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
"bnu-junior-ds-v1-s1-042","S1","upper","bnu-junior-s1-upper-spatial-figures","丰富的图形世界","fill-in","Foundation","15","15","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
"bnu-junior-ds-v1-s1-043","S1","upper","bnu-junior-s1-upper-rational-numbers","有理数及其运算","multiple-choice","Exam","A. -1","A. -1","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
"bnu-junior-ds-v1-s1-044","S1","upper","bnu-junior-s1-upper-rational-numbers","有理数及其运算","short-answer","Challenge","能存放。因为0℃±3℃表示温度范围是-3℃到3℃，-2℃在这个范围内。","能存放。因为0℃±3℃表示温度范围是-3℃到3℃，-2℃在这个范围内。 | 能存放 | 能 | 可以","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
"bnu-junior-ds-v1-s1-045","S1","upper","bnu-junior-s1-upper-rational-numbers","有理数及其运算","fill-in","Core","5","5","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
"bnu-junior-ds-v1-s1-046","S1","upper","bnu-junior-s1-upper-rational-numbers","有理数及其运算","multiple-choice","Foundation","A. -3","A. -3","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
"bnu-junior-ds-v1-s1-047","S1","upper","bnu-junior-s1-upper-rational-numbers","有理数及其运算","short-answer","Exam","-67","-67","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
"bnu-junior-ds-v1-s1-048","S1","upper","bnu-junior-s1-upper-rational-numbers","有理数及其运算","fill-in","Challenge","-7或-3","-7或-3 | -7,-3 | -3或-7","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
"bnu-junior-ds-v1-s1-049","S1","upper","bnu-junior-s1-upper-rational-numbers","有理数及其运算","multiple-choice","Core","B. 3","B. 3","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
"bnu-junior-ds-v1-s1-050","S1","upper","bnu-junior-s1-upper-rational-numbers","有理数及其运算","short-answer","Foundation","-3℃","-3℃ | -3 | -3度","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
"bnu-junior-ds-v1-s1-051","S1","upper","bnu-junior-s1-upper-rational-numbers","有理数及其运算","fill-in","Exam","4.5","4.5 | 9/2 | 4.5小时 | 9/2小时","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
"bnu-junior-ds-v1-s1-052","S1","upper","bnu-junior-s1-upper-rational-numbers","有理数及其运算","multiple-choice","Challenge","-17℃","-17℃","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
"bnu-junior-ds-v1-s1-053","S1","upper","bnu-junior-s1-upper-rational-numbers","有理数及其运算","short-answer","Core","温差为 13 ℃。在数轴上，-5 与 8 之间的距离为 13 个单位长度，即 |8 - (-5)| = |8 + 5| = 13。","温差为 13 ℃。在数轴上，-5 与 8 之间的距离为 13 个单位长度，即 |8 - (-5)| = |8 + 5| = 13。 | 13 ℃ | 13 | 温差是13℃","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
"bnu-junior-ds-v1-s1-054","S1","upper","bnu-junior-s1-upper-rational-numbers","有理数及其运算","fill-in","Foundation","0℃","0℃ | 0摄氏度 | 0","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
"bnu-junior-ds-v1-s1-055","S1","upper","bnu-junior-s1-upper-rational-numbers","有理数及其运算","multiple-choice","Exam","乙地最低气温 < 丙地最低气温 < 甲地最低气温","乙地最低气温 < 丙地最低气温 < 甲地最低气温","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
"bnu-junior-ds-v1-s1-056","S1","upper","bnu-junior-s1-upper-rational-numbers","有理数及其运算","short-answer","Challenge","5小时","5小时 | 5","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
"bnu-junior-ds-v1-s1-057","S1","upper","bnu-junior-s1-upper-rational-numbers","有理数及其运算","fill-in","Core","-17℃","-17℃ | -17 | 零下17℃","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
"bnu-junior-ds-v1-s1-058","S1","upper","bnu-junior-s1-upper-rational-numbers","有理数及其运算","multiple-choice","Foundation","0 ℃","0 ℃","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
"bnu-junior-ds-v1-s1-059","S1","upper","bnu-junior-s1-upper-rational-numbers","有理数及其运算","short-answer","Exam","（1）-14℃；（2）6小时","（1）-14℃；（2）6小时 | （1）-14℃ （2）6小时 | （1）-14℃（2）6小时 | （1）-14摄氏度；（2）6小时 | （1）-14摄氏度 （2）6小时 | （1）-14摄氏度（2）6小时 | （1）-14℃；（2）6 | （1）-14℃ （2）6 | （1）-14℃（2）6 | （1）-14摄氏度；（2）6 | （1）-14摄氏度 （2）6 | （1）-14摄氏度（2）6","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
"bnu-junior-ds-v1-s1-060","S1","upper","bnu-junior-s1-upper-rational-numbers","有理数及其运算","fill-in","Challenge","-10","-10 | -10°C | 负10 | 零下10度","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
"bnu-junior-ds-v1-s1-061","S1","upper","bnu-junior-s1-upper-rational-numbers","有理数及其运算","multiple-choice","Core","0 ℃","0 ℃","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
"bnu-junior-ds-v1-s1-062","S1","upper","bnu-junior-s1-upper-rational-numbers","有理数及其运算","short-answer","Foundation","0℃","0℃ | 0摄氏度 | 0度 | 0","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
"bnu-junior-ds-v1-s1-063","S1","upper","bnu-junior-s1-upper-rational-numbers","有理数及其运算","fill-in","Exam","-17℃","-17℃ | -17 | 零下17℃ | 零下17","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
"bnu-junior-ds-v1-s1-064","S1","upper","bnu-junior-s1-upper-rational-numbers","有理数及其运算","multiple-choice","Challenge","-13℃","-13℃","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
"bnu-junior-ds-v1-s1-065","S1","upper","bnu-junior-s1-upper-rational-numbers","有理数及其运算","short-answer","Core","傍晚的气温为 0℃，在数轴上位于原点，表示温度为零摄氏度，既不是正数也不是负数。","傍晚的气温为 0℃，在数轴上位于原点，表示温度为零摄氏度，既不是正数也不是负数。 | 0℃，在数轴上位于原点，表示温度为零摄氏度，既不是正数也不是负数。 | 0℃，位于原点，表示零摄氏度，既不是正数也不是负数。","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
"bnu-junior-ds-v1-s1-066","S1","upper","bnu-junior-s1-upper-rational-numbers","有理数及其运算","fill-in","Foundation","-17℃","-17℃ | -17 | 负17℃ | 零下17℃","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
"bnu-junior-ds-v1-s1-067","S1","upper","bnu-junior-s1-upper-rational-numbers","有理数及其运算","multiple-choice","Exam","-9℃","-9℃","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
"bnu-junior-ds-v1-s1-068","S1","upper","bnu-junior-s1-upper-rational-numbers","有理数及其运算","short-answer","Challenge","6小时","6小时 | 6 | 6h","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
"bnu-junior-ds-v1-s1-069","S1","upper","bnu-junior-s1-upper-rational-numbers","有理数及其运算","fill-in","Core","0","0 | 0℃","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
"bnu-junior-ds-v1-s1-070","S1","upper","bnu-junior-s1-upper-rational-numbers","有理数及其运算","multiple-choice","Foundation","0 ℃","0 ℃","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
"bnu-junior-ds-v1-s1-071","S1","upper","bnu-junior-s1-upper-rational-numbers","有理数及其运算","short-answer","Exam","山顶比山脚高约 1333 米","山顶比山脚高约 1333 米 | 约1333米 | 1333米 | 1333","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
"bnu-junior-ds-v1-s1-072","S1","upper","bnu-junior-s1-upper-rational-numbers","有理数及其运算","fill-in","Challenge","2","2","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
"bnu-junior-ds-v1-s1-073","S1","upper","bnu-junior-s1-upper-rational-numbers","有理数及其运算","multiple-choice","Core","0 ℃","0 ℃","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
"bnu-junior-ds-v1-s1-074","S1","upper","bnu-junior-s1-upper-rational-numbers","有理数及其运算","short-answer","Foundation","0℃；数轴上表示0的点","0℃；数轴上表示0的点 | 0摄氏度；数轴上表示0的点 | 0；数轴上表示0的点","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
"bnu-junior-ds-v1-s1-075","S1","upper","bnu-junior-s1-upper-rational-numbers","有理数及其运算","fill-in","Exam","17/3 小时","17/3 小时 | 5 2/3 小时 | 约5.67小时","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
"bnu-junior-ds-v1-s1-076","S1","upper","bnu-junior-s1-upper-rational-numbers","有理数及其运算","multiple-choice","Challenge","-13℃","-13℃","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
"bnu-junior-ds-v1-s1-077","S1","upper","bnu-junior-s1-upper-rational-numbers","有理数及其运算","short-answer","Core","0℃","0℃ | 0摄氏度 | 0","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
"bnu-junior-ds-v1-s1-078","S1","upper","bnu-junior-s1-upper-rational-numbers","有理数及其运算","fill-in","Foundation","2 ℃","2 ℃ | 2摄氏度 | 2°C | 2","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
"bnu-junior-ds-v1-s1-079","S1","upper","bnu-junior-s1-upper-rational-numbers","有理数及其运算","multiple-choice","Exam","-21℃","-21℃","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
"bnu-junior-ds-v1-s1-080","S1","upper","bnu-junior-s1-upper-rational-numbers","有理数及其运算","short-answer","Challenge","经过13/3小时（或4小时20分钟）后冷库室温达到-18℃。","经过13/3小时（或4小时20分钟）后冷库室温达到-18℃。 | 13/3小时 | 4小时20分钟 | 4又1/3小时","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
"bnu-junior-ds-v1-s1-081","S1","upper","bnu-junior-s1-upper-rational-numbers","有理数及其运算","fill-in","Core","5 - (-3) = 8，温差是8℃","5 - (-3) = 8，温差是8℃ | 5-(-3)=8，温差是8℃ | 5-(-3)=8，温差是8摄氏度 | 5 - (-3) = 8，温差是8摄氏度","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
"bnu-junior-ds-v1-s1-082","S1","upper","bnu-junior-s1-upper-rational-numbers","有理数及其运算","multiple-choice","Foundation","点C","点C","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
"bnu-junior-ds-v1-s1-083","S1","upper","bnu-junior-s1-upper-rational-numbers","有理数及其运算","short-answer","Exam","原式 = 9 ÷ (-1/2) + (-6) = 9 × (-2) + (-6) = -18 - 6 = -24","原式 = 9 ÷ (-1/2) + (-6) = 9 × (-2) + (-6) = -18 - 6 = -24 | (-3)² ÷ (-1/2) + (-2) × 3 = 9 ÷ (-1/2) + (-6) = 9 × (-2) + (-6) = -18 - 6 = -24","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
"bnu-junior-ds-v1-s1-084","S1","upper","bnu-junior-s1-upper-rational-numbers","有理数及其运算","fill-in","Core","-1","-1","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
"bnu-junior-ds-v1-s1-085","S1","upper","bnu-junior-s1-upper-algebraic-expressions","整式及其加减","multiple-choice","Foundation","-5 与 0.8","-5 与 0.8","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
"bnu-junior-ds-v1-s1-086","S1","upper","bnu-junior-s1-upper-algebraic-expressions","整式及其加减","short-answer","Exam","化简得 -x - 4y，代入得 -7","化简得 -x - 4y，代入得 -7 | 化简得 -x-4y，代入得 -7 | 原式=3x-6y-4x+2y=-x-4y，当x=-1,y=2时，原式=-(-1)-4×2=1-8=-7","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
"bnu-junior-ds-v1-s1-087","S1","upper","bnu-junior-s1-upper-algebraic-expressions","整式及其加减","fill-in","Core","三，三","三，三 | 3，3 | 三次三项式","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
"bnu-junior-ds-v1-s1-088","S1","upper","bnu-junior-s1-upper-algebraic-expressions","整式及其加减","multiple-choice","Foundation","6a + 4","6a + 4","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
"bnu-junior-ds-v1-s1-089","S1","upper","bnu-junior-s1-upper-algebraic-expressions","整式及其加减","short-answer","Exam","x² - 12x + 17","x² - 12x + 17 | x²-12x+17","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
"bnu-junior-ds-v1-s1-090","S1","upper","bnu-junior-s1-upper-algebraic-expressions","整式及其加减","fill-in","Core","1/3","1/3 | 三分之一","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
"bnu-junior-ds-v1-s1-091","S1","upper","bnu-junior-s1-upper-algebraic-expressions","整式及其加减","multiple-choice","Foundation","5x² - 10x + 11，次数为2，常数项为11","5x² - 10x + 11，次数为2，常数项为11","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
"bnu-junior-ds-v1-s1-092","S1","upper","bnu-junior-s1-upper-algebraic-expressions","整式及其加减","short-answer","Exam","（1）S = x(40 - 2x) 或 S = -2x² + 40x；（2）192 平方米","（1）S = x(40 - 2x) 或 S = -2x² + 40x；（2）192 平方米 | （1）S = x(40 - 2x)；（2）192 平方米 | （1）S = -2x² + 40x；（2）192 平方米","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
"bnu-junior-ds-v1-s1-093","S1","upper","bnu-junior-s1-upper-algebraic-expressions","整式及其加减","fill-in","Core","5x^2 - 10x + 11","5x^2 - 10x + 11 | 5x^2-10x+11","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
"bnu-junior-ds-v1-s1-094","S1","upper","bnu-junior-s1-upper-algebraic-expressions","整式及其加减","multiple-choice","Foundation","8x^2 + 2x - 2","8x^2 + 2x - 2","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
"bnu-junior-ds-v1-s1-095","S1","upper","bnu-junior-s1-upper-algebraic-expressions","整式及其加减","short-answer","Exam","5x² - 10x + 7","5x² - 10x + 7 | 5x^2 - 10x + 7","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
"bnu-junior-ds-v1-s1-096","S1","upper","bnu-junior-s1-upper-algebraic-expressions","整式及其加减","fill-in","Core","2x² + 4x - 5","2x² + 4x - 5 | 2x^2 + 4x - 5","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
"bnu-junior-ds-v1-s1-097","S1","upper","bnu-junior-s1-upper-algebraic-expressions","整式及其加减","multiple-choice","Foundation","5x² - 10x + 11","5x² - 10x + 11","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
"bnu-junior-ds-v1-s1-098","S1","upper","bnu-junior-s1-upper-algebraic-expressions","整式及其加减","short-answer","Exam","（1）240人；（2）租4辆60座客车更合算，总租金1200元，比租45座客车少20元。","（1）240人；（2）租4辆60座客车更合算，总租金1200元，比租45座客车少20元。","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
"bnu-junior-ds-v1-s1-099","S1","upper","bnu-junior-s1-upper-algebraic-expressions","整式及其加减","fill-in","Core","5x² - 10x + 11，x² 项的系数为 5","5x² - 10x + 11，x² 项的系数为 5 | 5x²-10x+11，x²项的系数为5 | 5x² - 10x + 11，系数为5 | 5x²-10x+11，系数5","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
"bnu-junior-ds-v1-s1-100","S1","upper","bnu-junior-s1-upper-algebraic-expressions","整式及其加减","multiple-choice","Foundation","5x² - 10x + 11，二次","5x² - 10x + 11，二次","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
"bnu-junior-ds-v1-s1-101","S1","upper","bnu-junior-s1-upper-algebraic-expressions","整式及其加减","short-answer","Exam","(1) (30 - 2x) 米\n(2) S = x(30 - 2x) 平方米\n(3) 当 x = 8 时，S = 8 × (30 - 16) = 8 × 14 = 112 平方米","(1) (30 - 2x) 米\n(2) S = x(30 - 2x) 平方米\n(3) 当 x = 8 时，S = 8 × (30 - 16) = 8 × 14 = 112 平方米 | (1) 30-2x 米\n(2) S=x(30-2x) 平方米\n(3) 112 平方米","pass","none","","","Approved by structural gate; include in S18 pass-sample review."
