"questionId","grade","volume","chapter","topicTitleZhHans","type","difficulty","promptZhHans","storedAnswer","acceptedAnswers","independentAnswer","solverRule","solvableStatus","answerMatchStatus","mcOptionStatus","qaStatus","severity","issueDetails","recommendedAction","reviewReason"
"hjb-high-ds-v4-s4-126","S4","必修 第一册","幂、指数与对数","幂、指数与对数","short-answer","Challenge","V4安全变式0126：解答：已知 log_2(2^14)=m，求 m。","14","14","14","log-power-definition","pass","pass","not-applicable","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s4-133","S4","必修 第一册","幂、指数与对数","幂、指数与对数","multiple-choice","Core","V4安全变式0133：选择：已知 log_2(2^15)=m，求 m。","15","15","15","log-power-definition","pass","pass","pass","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s4-134","S4","必修 第一册","幂、指数与对数","幂、指数与对数","fill-in","Challenge","V4安全变式0134：填空：已知 log_2(2^12)=m，求 m。","12","12","12","log-power-definition","pass","pass","not-applicable","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s4-141","S4","必修 第一册","幂、指数与对数","幂、指数与对数","short-answer","Core","V4安全变式0141：解答：已知 log_4(4^14)=m，求 m。","14","14","14","log-power-definition","pass","pass","not-applicable","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s4-148","S4","必修 第一册","幂、指数与对数","幂、指数与对数","multiple-choice","Exam","V4安全变式0148：选择：已知 log_12(12^22)=m，求 m。","22","22","22","log-power-definition","pass","pass","pass","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s4-170","S4","必修 第一册","幂函数、指数函数与对数函数","幂函数、指数函数与对数函数","fill-in","Challenge","V4安全变式0170：填空：函数 f(x)=7^x，求 f(2)。","49","49","49","exponential-function-evaluation","pass","pass","not-applicable","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s4-173","S4","必修 第一册","幂函数、指数函数与对数函数","幂函数、指数函数与对数函数","fill-in","Core","V4安全变式0173：填空：函数 f(x)=3^x，求 f(2)。","9","9","9","exponential-function-evaluation","pass","pass","not-applicable","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s4-174","S4","必修 第一册","幂函数、指数函数与对数函数","幂函数、指数函数与对数函数","short-answer","Challenge","V4安全变式0174：解答：函数 f(x)=3^x，求 f(2)。","9","9","9","exponential-function-evaluation","pass","pass","not-applicable","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s4-189","S4","必修 第一册","幂函数、指数函数与对数函数","幂函数、指数函数与对数函数","short-answer","Core","V4安全变式0189：解答：函数 f(x)=11^x，求 f(2)。","121","121","121","exponential-function-evaluation","pass","pass","not-applicable","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s4-193","S4","必修 第一册","幂函数、指数函数与对数函数","幂函数、指数函数与对数函数","multiple-choice","Core","V4安全变式0193：选择：函数 f(x)=8^x，求 f(2)。","64","64","64","exponential-function-evaluation","pass","pass","pass","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s4-198","S4","必修 第一册","幂函数、指数函数与对数函数","幂函数、指数函数与对数函数","short-answer","Challenge","V4安全变式0198：解答：函数 f(x)=11^x，求 f(2)。","121","121","121","exponential-function-evaluation","pass","pass","not-applicable","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s4-208","S4","必修 第一册","函数的概念、性质及应用","函数的概念、性质及应用","multiple-choice","Challenge","V4安全变式0208：选择：已知 f(x)=12x+4，求 f(17)。","208","208","208","linear-function-evaluation","pass","pass","pass","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s4-221","S4","必修 第一册","函数的概念、性质及应用","函数的概念、性质及应用","fill-in","Foundation","V4安全变式0221：填空：已知 f(x)=6x+7，求 f(15)。","97","97","97","linear-function-evaluation","pass","pass","not-applicable","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s4-245","S4","必修 第一册","函数的概念、性质及应用","函数的概念、性质及应用","fill-in","Foundation","V4安全变式0245：填空：已知 f(x)=12x+13，求 f(6)。","85","85","85","linear-function-evaluation","pass","pass","not-applicable","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s4-254","S4","必修 第二册","三角","三角","fill-in","Foundation","V4安全变式0254：填空：在三角形 ABC 中，若 AB=6，AC=11，且 ∠A=60°，表达式 AB·AC 的值是多少？","66","66","66","triangle-side-product","pass","pass","not-applicable","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s4-264","S4","必修 第二册","三角","三角","short-answer","Core","V4安全变式0264：解答：在三角形 ABC 中，若 AB=3，AC=12，且 ∠A=60°，表达式 AB·AC 的值是多少？","36","36","36","triangle-side-product","pass","pass","not-applicable","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s4-266","S4","必修 第二册","三角","三角","fill-in","Foundation","V4安全变式0266：填空：在三角形 ABC 中，若 AB=8，AC=16，且 ∠A=60°，表达式 AB·AC 的值是多少？","128","128","128","triangle-side-product","pass","pass","not-applicable","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s4-288","S4","必修 第二册","三角","三角","short-answer","Core","V4安全变式0288：解答：在三角形 ABC 中，若 AB=7，AC=16，且 ∠A=60°，表达式 AB·AC 的值是多少？","112","112","112","triangle-side-product","pass","pass","not-applicable","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s4-289","S4","必修 第二册","三角","三角","multiple-choice","Challenge","V4安全变式0289：选择：在三角形 ABC 中，若 AB=7，AC=15，且 ∠A=60°，表达式 AB·AC 的值是多少？","105","105","105","triangle-side-product","pass","pass","pass","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s4-308","S4","必修 第二册","三角","三角","fill-in","Foundation","V4安全变式0308：填空：在三角形 ABC 中，若 AB=5，AC=16，且 ∠A=60°，表达式 AB·AC 的值是多少？","80","80","80","triangle-side-product","pass","pass","not-applicable","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s4-313","S4","必修 第二册","三角","三角","multiple-choice","Challenge","V4安全变式0313：选择：在三角形 ABC 中，若 AB=10，AC=12，且 ∠A=60°，表达式 AB·AC 的值是多少？","120","120","120","triangle-side-product","pass","pass","pass","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s4-333","S4","必修 第二册","三角函数","三角函数","short-answer","Core","V4安全变式0333：解答：函数 y=10sin(2x+10π/6) 的最小正周期是多少？","π","π","π","trig-function-period","pass","pass","not-applicable","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s4-354","S4","必修 第二册","三角函数","三角函数","short-answer","Core","V4安全变式0354：解答：函数 y=8sin(2x+9π/6) 的最小正周期是多少？","π","π","π","trig-function-period","pass","pass","not-applicable","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s4-355","S4","必修 第二册","三角函数","三角函数","multiple-choice","Challenge","V4安全变式0355：选择：函数 y=8sin(2x+2π/6) 的最小正周期是多少？","π","π","π","trig-function-period","pass","pass","pass","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s4-359","S4","必修 第二册","三角函数","三角函数","fill-in","Foundation","V4安全变式0359：填空：函数 y=6sin(2x+1π/6) 的最小正周期是多少？","π","π","π","trig-function-period","pass","pass","not-applicable","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s4-365","S4","必修 第二册","三角函数","三角函数","fill-in","Foundation","V4安全变式0365：填空：函数 y=9sin(2x+12π/6) 的最小正周期是多少？","π","π","π","trig-function-period","pass","pass","not-applicable","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s4-378","S4","必修 第二册","平面向量","平面向量","multiple-choice","Core","V4安全变式0378：选择：已知向量 u=(5,13)，v=(9,14)，求 u·v。","227","227","227","plane-vector-dot-product","pass","pass","pass","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s4-385","S4","必修 第二册","平面向量","平面向量","fill-in","Challenge","V4安全变式0385：填空：已知向量 u=(10,6)，v=(5,7)，求 u·v。","92","92","92","plane-vector-dot-product","pass","pass","not-applicable","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s4-397","S4","必修 第二册","平面向量","平面向量","fill-in","Challenge","V4安全变式0397：填空：已知向量 u=(4,6)，v=(17,7)，求 u·v。","110","110","110","plane-vector-dot-product","pass","pass","not-applicable","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s4-420","S4","必修 第二册","平面向量","平面向量","multiple-choice","Core","V4安全变式0420：选择：已知向量 u=(4,13)，v=(8,14)，求 u·v。","214","214","214","plane-vector-dot-product","pass","pass","pass","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s4-423","S4","必修 第二册","平面向量","平面向量","fill-in","Core","V4安全变式0423：填空：已知向量 u=(2,7)，v=(13,8)，求 u·v。","82","82","82","plane-vector-dot-product","pass","pass","not-applicable","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s4-425","S4","必修 第二册","平面向量","平面向量","fill-in","Foundation","V4安全变式0425：填空：已知向量 u=(8,11)，v=(20,12)，求 u·v。","292","292","292","plane-vector-dot-product","pass","pass","not-applicable","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s4-428","S4","必修 第二册","平面向量","平面向量","multiple-choice","Core","V4安全变式0428：选择：已知向量 u=(6,1)，v=(11,2)，求 u·v。","68","68","68","plane-vector-dot-product","pass","pass","pass","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s4-435","S4","必修 第二册","平面向量","平面向量","fill-in","Core","V4安全变式0435：填空：已知向量 u=(8,11)，v=(17,12)，求 u·v。","268","268","268","plane-vector-dot-product","pass","pass","not-applicable","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s4-438","S4","必修 第二册","平面向量","平面向量","multiple-choice","Core","V4安全变式0438：选择：已知向量 u=(10,13)，v=(15,14)，求 u·v。","332","332","332","plane-vector-dot-product","pass","pass","pass","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s4-439","S4","必修 第二册","复数","复数","fill-in","Core","V4安全变式0439：填空：复数 z=(4+2i)+(12-2i)，求 z 的实部。","16","16","16","complex-real-part","pass","pass","not-applicable","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s4-475","S4","必修 第二册","复数","复数","fill-in","Core","V4安全变式0475：填空：复数 z=(5+1i)+(9-1i)，求 z 的实部。","14","14","14","complex-real-part","pass","pass","not-applicable","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s4-478","S4","必修 第二册","复数","复数","multiple-choice","Core","V4安全变式0478：选择：复数 z=(9+1i)+(18-1i)，求 z 的实部。","27","27","27","complex-real-part","pass","pass","pass","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s4-480","S4","必修 第二册","复数","复数","multiple-choice","Core","V4安全变式0480：选择：复数 z=(9+12i)+(20-12i)，求 z 的实部。","29","29","29","complex-real-part","pass","pass","pass","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s4-481","S4","必修 第二册","复数","复数","multiple-choice","Core","V4安全变式0481：选择：复数 z=(10+11i)+(20-11i)，求 z 的实部。","30","30","30","complex-real-part","pass","pass","pass","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s5-005","S5","必修 第三册","空间直线与平面","空间直线与平面","fill-in","Core","V4安全变式0505：填空：长方体中同一顶点出发的两条互相垂直棱长分别为 5 和 20，这两条棱围成的矩形面积是多少？","100","100","100","cuboid-adjacent-face-area","pass","pass","not-applicable","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s5-006","S5","必修 第三册","空间直线与平面","空间直线与平面","short-answer","Challenge","V4安全变式0506：解答：长方体中同一顶点出发的两条互相垂直棱长分别为 12 和 18，这两条棱围成的矩形面积是多少？","216","216","216","cuboid-adjacent-face-area","pass","pass","not-applicable","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s5-010","S5","必修 第三册","空间直线与平面","空间直线与平面","multiple-choice","Challenge","V4安全变式0510：选择：长方体中同一顶点出发的两条互相垂直棱长分别为 3 和 10，这两条棱围成的矩形面积是多少？","30","30","30","cuboid-adjacent-face-area","pass","pass","pass","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s5-026","S5","必修 第三册","空间直线与平面","空间直线与平面","fill-in","Challenge","V4安全变式0526：填空：长方体中同一顶点出发的两条互相垂直棱长分别为 7 和 8，这两条棱围成的矩形面积是多少？","56","56","56","cuboid-adjacent-face-area","pass","pass","not-applicable","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s5-048","S5","必修 第三册","空间直线与平面","空间直线与平面","short-answer","Exam","V4安全变式0548：解答：长方体中同一顶点出发的两条互相垂直棱长分别为 5 和 10，这两条棱围成的矩形面积是多少？","50","50","50","cuboid-adjacent-face-area","pass","pass","not-applicable","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s5-049","S5","必修 第三册","空间直线与平面","空间直线与平面","multiple-choice","Core","V4安全变式0549：选择：长方体中同一顶点出发的两条互相垂直棱长分别为 6 和 17，这两条棱围成的矩形面积是多少？","102","102","102","cuboid-adjacent-face-area","pass","pass","pass","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s5-054","S5","必修 第三册","空间直线与平面","空间直线与平面","short-answer","Challenge","V4安全变式0554：解答：长方体中同一顶点出发的两条互相垂直棱长分别为 12 和 17，这两条棱围成的矩形面积是多少？","204","204","204","cuboid-adjacent-face-area","pass","pass","not-applicable","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s5-062","S5","必修 第三册","简单几何体","简单几何体","fill-in","Challenge","V4安全变式0562：填空：一个长方体的长、宽、高分别为 10、10、17，求体积。","1700","1700","1700","cuboid-volume","pass","pass","not-applicable","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s5-064","S5","必修 第三册","简单几何体","简单几何体","multiple-choice","Exam","V4安全变式0564：选择：一个长方体的长、宽、高分别为 10、10、18，求体积。","1800","1800","1800","cuboid-volume","pass","pass","pass","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s5-072","S5","必修 第三册","简单几何体","简单几何体","short-answer","Exam","V4安全变式0572：解答：一个长方体的长、宽、高分别为 12、12、15，求体积。","2160","2160","2160","cuboid-volume","pass","pass","not-applicable","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s5-101","S5","必修 第三册","简单几何体","简单几何体","fill-in","Core","V4安全变式0601：填空：一个长方体的长、宽、高分别为 6、6、20，求体积。","720","720","720","cuboid-volume","pass","pass","not-applicable","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s5-102","S5","必修 第三册","简单几何体","简单几何体","short-answer","Challenge","V4安全变式0602：解答：一个长方体的长、宽、高分别为 11、11、16，求体积。","1936","1936","1936","cuboid-volume","pass","pass","not-applicable","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s5-128","S5","必修 第三册","概率初步","概率初步","fill-in","Exam","V4安全变式0628：填空：袋中有 2 个红球和 5 个蓝球，随机取出 1 个，取到红球的概率是多少？","2/7","2/7","2/7","single-draw-probability","pass","pass","not-applicable","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s5-132","S5","必修 第三册","概率初步","概率初步","short-answer","Exam","V4安全变式0632：解答：袋中有 11 个红球和 10 个蓝球，随机取出 1 个，取到红球的概率是多少？","11/21","11/21","11/21","single-draw-probability","pass","pass","not-applicable","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s5-140","S5","必修 第三册","概率初步","概率初步","fill-in","Exam","V4安全变式0640：填空：袋中有 7 个红球和 11 个蓝球，随机取出 1 个，取到红球的概率是多少？","7/18","7/18","7/18","single-draw-probability","pass","pass","not-applicable","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s5-156","S5","必修 第三册","概率初步","概率初步","short-answer","Exam","V4安全变式0656：解答：袋中有 12 个红球和 14 个蓝球，随机取出 1 个，取到红球的概率是多少？","12/26","12/26","12/26","single-draw-probability","pass","pass","not-applicable","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s5-163","S5","必修 第三册","概率初步","概率初步","multiple-choice","Foundation","V4安全变式0663：选择：袋中有 3 个红球和 12 个蓝球，随机取出 1 个，取到红球的概率是多少？","3/15","3/15","3/15","single-draw-probability","pass","pass","pass","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s5-172","S5","必修 第三册","统计","统计","multiple-choice","Exam","V4安全变式0672：选择：一组数据为 9，10，11，求这组数据的平均数。","10","10","10","three-number-mean","pass","pass","pass","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s5-177","S5","必修 第三册","统计","统计","short-answer","Core","V4安全变式0677：解答：一组数据为 10，20，30，求这组数据的平均数。","20","20","20","three-number-mean","pass","pass","not-applicable","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s5-178","S5","必修 第三册","统计","统计","multiple-choice","Challenge","V4安全变式0678：选择：一组数据为 8，14，20，求这组数据的平均数。","14","14","14","three-number-mean","pass","pass","pass","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s5-183","S5","必修 第三册","统计","统计","short-answer","Foundation","V4安全变式0683：解答：一组数据为 3，4，5，求这组数据的平均数。","4","4","4","three-number-mean","pass","pass","not-applicable","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s5-205","S5","必修 第三册","统计","统计","multiple-choice","Challenge","V4安全变式0705：选择：一组数据为 6，12，18，求这组数据的平均数。","12","12","12","three-number-mean","pass","pass","pass","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s5-221","S5","选择性必修 第一册","平面直角坐标系中的直线","平面直角坐标系中的直线","fill-in","Foundation","V4安全变式0721：填空：直线经过点 (2,6) 和 (3,17)，求斜率。","11","11","11","two-point-slope","pass","pass","not-applicable","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s5-231","S5","选择性必修 第一册","平面直角坐标系中的直线","平面直角坐标系中的直线","short-answer","Core","V4安全变式0731：解答：直线经过点 (2,9) 和 (3,29)，求斜率。","20","20","20","two-point-slope","pass","pass","not-applicable","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s5-237","S5","选择性必修 第一册","平面直角坐标系中的直线","平面直角坐标系中的直线","short-answer","Core","V4安全变式0737：解答：直线经过点 (2,9) 和 (3,15)，求斜率。","6","6","6","two-point-slope","pass","pass","not-applicable","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s5-246","S5","选择性必修 第一册","平面直角坐标系中的直线","平面直角坐标系中的直线","short-answer","Core","V4安全变式0746：解答：直线经过点 (8,7) 和 (9,13)，求斜率。","6","6","6","two-point-slope","pass","pass","not-applicable","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s5-250","S5","选择性必修 第一册","平面直角坐标系中的直线","平面直角坐标系中的直线","multiple-choice","Challenge","V4安全变式0750：选择：直线经过点 (9,7) 和 (10,20)，求斜率。","13","13","13","two-point-slope","pass","pass","pass","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s5-252","S5","选择性必修 第一册","平面直角坐标系中的直线","平面直角坐标系中的直线","short-answer","Core","V4安全变式0752：解答：直线经过点 (9,3) 和 (10,21)，求斜率。","18","18","18","two-point-slope","pass","pass","not-applicable","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s5-257","S5","选择性必修 第一册","平面直角坐标系中的直线","平面直角坐标系中的直线","fill-in","Foundation","V4安全变式0757：填空：直线经过点 (11,7) 和 (12,16)，求斜率。","9","9","9","two-point-slope","pass","pass","not-applicable","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s5-289","S5","选择性必修 第一册","平面直角坐标系中的直线","平面直角坐标系中的直线","multiple-choice","Challenge","V4安全变式0789：选择：直线经过点 (9,9) 和 (10,28)，求斜率。","19","19","19","two-point-slope","pass","pass","pass","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s5-293","S5","选择性必修 第一册","圆锥曲线","圆锥曲线","fill-in","Foundation","V4安全变式0793：填空：椭圆 x²/256+y²/100=1 中，求 c²=a²-b² 的值。","156","156","156","ellipse-c-squared","pass","pass","not-applicable","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s5-297","S5","选择性必修 第一册","圆锥曲线","圆锥曲线","short-answer","Core","V4安全变式0797：解答：椭圆 x²/324+y²/169=1 中，求 c²=a²-b² 的值。","155","155","155","ellipse-c-squared","pass","pass","not-applicable","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s5-301","S5","选择性必修 第一册","圆锥曲线","圆锥曲线","multiple-choice","Challenge","V4安全变式0801：选择：椭圆 x²/361+y²/289=1 中，求 c²=a²-b² 的值。","72","72","72","ellipse-c-squared","pass","pass","pass","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s5-303","S5","选择性必修 第一册","圆锥曲线","圆锥曲线","short-answer","Core","V4安全变式0803：解答：椭圆 x²/400+y²/100=1 中，求 c²=a²-b² 的值。","300","300","300","ellipse-c-squared","pass","pass","not-applicable","pass","none","","No blocking action; include in S18 manual pass-sample before app integration.","grade-pass-sample"
