"questionId","grade","volume","chapter","topicTitleZhHans","type","difficulty","promptZhHans","storedAnswer","acceptedAnswers","independentAnswer","solverRule","solvableStatus","answerMatchStatus","mcOptionStatus","qaStatus","severity","issueDetails","recommendedAction","reviewReason"
"hjb-high-ds-v4-s4-160","S4","必修 第一册","幂函数、指数函数与对数函数","幂函数、指数函数与对数函数","multiple-choice","Exam","V4修复变式0160：选择：函数 f(x)=6^x。若 f(t)=6·f(2)，求 f(t)+f(t-1)。","252","252","252","remediated-exponential-linked-input","pass","pass","pass","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s4-163","S4","必修 第一册","幂函数、指数函数与对数函数","幂函数、指数函数与对数函数","multiple-choice","Foundation","V4修复变式0163：选择：函数 f(x)=11^x，求 f(2)。","121","121","121","exponential-function-evaluation","pass","pass","pass","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s4-170","S4","必修 第一册","幂函数、指数函数与对数函数","幂函数、指数函数与对数函数","fill-in","Challenge","V4修复变式0170：填空：函数 f(x)=7^x。若 f(t)=7·f(2)，求 f(t)+f(t-1)。","392","392","392","remediated-exponential-linked-input","pass","pass","not-applicable","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s4-176","S4","必修 第一册","幂函数、指数函数与对数函数","幂函数、指数函数与对数函数","fill-in","Exam","V4修复变式0176：填空：函数 f(x)=10^x。若 f(t)=10·f(2)，求 f(t)+f(t-1)。","1100","1100","1100","remediated-exponential-linked-input","pass","pass","not-applicable","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s4-177","S4","必修 第一册","幂函数、指数函数与对数函数","幂函数、指数函数与对数函数","short-answer","Core","V4修复变式0177：解答：函数 f(x)=8^x，求 f(2)。","64","64","64","exponential-function-evaluation","pass","pass","not-applicable","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s4-200","S4","必修 第一册","幂函数、指数函数与对数函数","幂函数、指数函数与对数函数","fill-in","Exam","V4修复变式0200：填空：函数 f(x)=3^x。若 f(t)=3·f(2)，求 f(t)+f(t-1)。","36","36","36","remediated-exponential-linked-input","pass","pass","not-applicable","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s4-204","S4","必修 第一册","函数的概念、性质及应用","函数的概念、性质及应用","short-answer","Core","V4修复变式0204：解答：已知 f(x)=9x+6，求 f(16)。","150","150","150","linear-function-evaluation","pass","pass","not-applicable","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s4-212","S4","必修 第一册","函数的概念、性质及应用","函数的概念、性质及应用","fill-in","Foundation","V4修复变式0212：填空：已知 f(x)=6x+2，求 f(18)。","110","110","110","linear-function-evaluation","pass","pass","not-applicable","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s4-214","S4","必修 第一册","函数的概念、性质及应用","函数的概念、性质及应用","multiple-choice","Challenge","V4修复变式0214：选择：已知 f(x)=9x+3，若 f(t)=f(11)+2×9，求 t+f(t)。","133","133","133","remediated-linear-function-increment","pass","pass","pass","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s4-218","S4","必修 第一册","函数的概念、性质及应用","函数的概念、性质及应用","fill-in","Foundation","V4修复变式0218：填空：已知 f(x)=11x+2，求 f(10)。","112","112","112","linear-function-evaluation","pass","pass","not-applicable","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s4-251","S4","必修 第二册","三角","三角","fill-in","Foundation","V4修复变式0251：填空：在三角形 ABC 中，AB=10，AC=16，且 ∠A=60°。求 △ABC 的面积。","40√3","40√3","40√3","remediated-triangle-area","pass","pass","not-applicable","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s4-257","S4","必修 第二册","三角","三角","fill-in","Foundation","V4修复变式0257：填空：在三角形 ABC 中，AB=2，AC=9，且 ∠A=60°。求 △ABC 的面积。","9√3/2","9√3/2","9√3/2","remediated-triangle-area","pass","pass","not-applicable","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s4-262","S4","必修 第二册","三角","三角","multiple-choice","Challenge","V4修复变式0262：选择：在三角形 ABC 中，AB=3，AC=9，且 ∠A=60°。求 BC²。","63","63","63","remediated-triangle-cosine-law","pass","pass","pass","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s4-263","S4","必修 第二册","三角","三角","fill-in","Foundation","V4修复变式0263：填空：在三角形 ABC 中，AB=6，AC=20，且 ∠A=60°。求 △ABC 的面积。","30√3","30√3","30√3","remediated-triangle-area","pass","pass","not-applicable","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s4-283","S4","必修 第二册","三角","三角","multiple-choice","Challenge","V4修复变式0283：选择：在三角形 ABC 中，AB=4，AC=5，且 ∠A=60°。求 BC²。","21","21","21","remediated-triangle-cosine-law","pass","pass","pass","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s4-288","S4","必修 第二册","三角","三角","short-answer","Core","V4修复变式0288：解答：在三角形 ABC 中，AB=7，AC=16，且 ∠A=60°。求 △ABC 的面积。","28√3","28√3","28√3","remediated-triangle-area","pass","pass","not-applicable","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s4-293","S4","必修 第二册","三角","三角","fill-in","Foundation","V4修复变式0293：填空：在三角形 ABC 中，AB=2，AC=6，且 ∠A=60°。求 △ABC 的面积。","3√3","3√3","3√3","remediated-triangle-area","pass","pass","not-applicable","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s4-306","S4","必修 第二册","三角","三角","short-answer","Core","V4修复变式0306：解答：在三角形 ABC 中，AB=6，AC=13，且 ∠A=60°。求 △ABC 的面积。","39√3/2","39√3/2","39√3/2","remediated-triangle-area","pass","pass","not-applicable","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s4-307","S4","必修 第二册","三角","三角","multiple-choice","Challenge","V4修复变式0307：选择：在三角形 ABC 中，AB=11，AC=15，且 ∠A=60°。求 BC²。","181","181","181","remediated-triangle-cosine-law","pass","pass","pass","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s4-326","S4","必修 第二册","三角函数","三角函数","fill-in","Foundation","V4修复变式0326：填空：函数 y=10sin(2x+12π/6) 的最小正周期是多少？","π","π","π","trig-function-period","pass","pass","not-applicable","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s4-329","S4","必修 第二册","三角函数","三角函数","fill-in","Foundation","V4修复变式0329：填空：函数 y=8sin(2x+12π/6) 的最小正周期是多少？","π","π","π","trig-function-period","pass","pass","not-applicable","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s4-330","S4","必修 第二册","三角函数","三角函数","short-answer","Core","V4修复变式0330：解答：函数 y=4sin(2x+10π/6) 的最小正周期是多少？","π","π","π","trig-function-period","pass","pass","not-applicable","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s4-338","S4","必修 第二册","三角函数","三角函数","fill-in","Foundation","V4修复变式0338：填空：函数 y=8sin(2x+9π/6) 的最小正周期是多少？","π","π","π","trig-function-period","pass","pass","not-applicable","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s4-347","S4","必修 第二册","三角函数","三角函数","fill-in","Foundation","V4修复变式0347：填空：函数 y=12sin(2x+6π/6) 的最小正周期是多少？","π","π","π","trig-function-period","pass","pass","not-applicable","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s4-348","S4","必修 第二册","三角函数","三角函数","short-answer","Core","V4修复变式0348：解答：函数 y=10sin(2x+11π/6) 的最小正周期是多少？","π","π","π","trig-function-period","pass","pass","not-applicable","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s4-352","S4","必修 第二册","三角函数","三角函数","multiple-choice","Challenge","V4修复变式0352：选择：函数 y=9sin(2x+7π/6)。求它在区间 [0,2π] 内取得最大值的次数。","2","2","2","remediated-trig-max-count","pass","pass","pass","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s4-356","S4","必修 第二册","三角函数","三角函数","fill-in","Foundation","V4修复变式0356：填空：函数 y=10sin(2x+6π/6) 的最小正周期是多少？","π","π","π","trig-function-period","pass","pass","not-applicable","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s4-368","S4","必修 第二册","三角函数","三角函数","fill-in","Foundation","V4修复变式0368：填空：函数 y=5sin(2x+7π/6) 的最小正周期是多少？","π","π","π","trig-function-period","pass","pass","not-applicable","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s4-385","S4","必修 第二册","平面向量","平面向量","fill-in","Challenge","V4修复变式0385：填空：已知向量 u=(10,6)，v=(5,7)，求 |u+v|²-|u|²-|v|²。","184","184","184","remediated-plane-vector-identity","pass","pass","not-applicable","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s4-387","S4","必修 第二册","平面向量","平面向量","fill-in","Core","V4修复变式0387：填空：已知向量 u=(12,1)，v=(8,2)，求 u·v。","98","98","98","plane-vector-dot-product","pass","pass","not-applicable","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s4-391","S4","必修 第二册","平面向量","平面向量","fill-in","Challenge","V4修复变式0391：填空：已知向量 u=(12,4)，v=(6,5)，求 |u+v|²-|u|²-|v|²。","184","184","184","remediated-plane-vector-identity","pass","pass","not-applicable","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s4-399","S4","必修 第二册","平面向量","平面向量","fill-in","Core","V4修复变式0399：填空：已知向量 u=(11,13)，v=(7,14)，求 u·v。","259","259","259","plane-vector-dot-product","pass","pass","not-applicable","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s4-400","S4","必修 第二册","平面向量","平面向量","multiple-choice","Challenge","V4修复变式0400：选择：已知向量 u=(5,5)，v=(18,6)，求 |u+v|²-|u|²-|v|²。","240","240","240","remediated-plane-vector-identity","pass","pass","pass","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s4-409","S4","必修 第二册","平面向量","平面向量","fill-in","Challenge","V4修复变式0409：填空：已知向量 u=(11,7)，v=(8,8)，求 |u+v|²-|u|²-|v|²。","288","288","288","remediated-plane-vector-identity","pass","pass","not-applicable","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s4-432","S4","必修 第二册","平面向量","平面向量","multiple-choice","Core","V4修复变式0432：选择：已知向量 u=(6,2)，v=(17,3)，求 u·v。","108","108","108","plane-vector-dot-product","pass","pass","pass","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s4-436","S4","必修 第二册","平面向量","平面向量","multiple-choice","Core","V4修复变式0436：选择：已知向量 u=(5,7)，v=(17,8)，求 u·v。","141","141","141","plane-vector-dot-product","pass","pass","pass","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s4-439","S4","必修 第二册","复数","复数","fill-in","Core","V4修复变式0439：填空：复数 z=(4+2i)+(12-2i)，求 z 的实部。","16","16","16","complex-real-part","pass","pass","not-applicable","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s4-468","S4","必修 第二册","复数","复数","multiple-choice","Core","V4修复变式0468：选择：复数 z=(8+12i)+(17-12i)，求 z 的实部。","25","25","25","complex-real-part","pass","pass","pass","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s4-486","S4","必修 第二册","复数","复数","multiple-choice","Core","V4修复变式0486：选择：复数 z=(8+5i)+(7-5i)，求 z 的实部。","15","15","15","complex-real-part","pass","pass","pass","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s4-488","S4","必修 第二册","复数","复数","multiple-choice","Core","V4修复变式0488：选择：复数 z=(6+5i)+(8-5i)，求 z 的实部。","14","14","14","complex-real-part","pass","pass","pass","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s5-004","S5","必修 第三册","空间直线与平面","空间直线与平面","multiple-choice","Exam","V4修复变式0504：选择：长方体中同一顶点出发的三条互相垂直棱长分别为 10、8、7。求含有长为 10 的棱的两个相邻面的面积之和。","150","150","150","remediated-cuboid-adjacent-face-sum","pass","pass","pass","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s5-019","S5","必修 第三册","空间直线与平面","空间直线与平面","multiple-choice","Foundation","V4修复变式0519：选择：长方体中同一顶点出发的两条互相垂直棱长分别为 3 和 15，这两条棱围成的矩形面积是多少？","45","45","45","cuboid-adjacent-face-area","pass","pass","pass","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s5-032","S5","必修 第三册","空间直线与平面","空间直线与平面","fill-in","Exam","V4修复变式0532：填空：长方体中同一顶点出发的三条互相垂直棱长分别为 6、12、8。求含有长为 6 的棱的两个相邻面的面积之和。","120","120","120","remediated-cuboid-adjacent-face-sum","pass","pass","not-applicable","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s5-034","S5","必修 第三册","空间直线与平面","空间直线与平面","multiple-choice","Challenge","V4修复变式0534：选择：长方体中同一顶点出发的三条互相垂直棱长分别为 8、13、10。求含有长为 8 的棱的两个相邻面的面积之和。","184","184","184","remediated-cuboid-adjacent-face-sum","pass","pass","pass","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s5-043","S5","必修 第三册","空间直线与平面","空间直线与平面","multiple-choice","Foundation","V4修复变式0543：选择：长方体中同一顶点出发的两条互相垂直棱长分别为 5 和 4，这两条棱围成的矩形面积是多少？","20","20","20","cuboid-adjacent-face-area","pass","pass","pass","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s5-052","S5","必修 第三册","空间直线与平面","空间直线与平面","multiple-choice","Exam","V4修复变式0552：选择：长方体中同一顶点出发的三条互相垂直棱长分别为 7、5、10。求含有长为 7 的棱的两个相邻面的面积之和。","105","105","105","remediated-cuboid-adjacent-face-sum","pass","pass","pass","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s5-059","S5","必修 第三册","简单几何体","简单几何体","fill-in","Foundation","V4修复变式0559：填空：一个长方体的长、宽、高分别为 5、5、18，求体积。","450","450","450","cuboid-volume","pass","pass","not-applicable","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s5-070","S5","必修 第三册","简单几何体","简单几何体","multiple-choice","Challenge","V4修复变式0570：选择：一个长方体的长、宽、高分别为 4、4、18；另一个长方体的长、宽、高分别为 5、3、18。求两个长方体体积之和。","558","558","558","remediated-cuboid-volume-sum","pass","pass","pass","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s5-086","S5","必修 第三册","简单几何体","简单几何体","fill-in","Challenge","V4修复变式0586：填空：一个长方体的长、宽、高分别为 5、5、16；另一个长方体的长、宽、高分别为 6、4、16。求两个长方体体积之和。","784","784","784","remediated-cuboid-volume-sum","pass","pass","not-applicable","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s5-095","S5","必修 第三册","简单几何体","简单几何体","fill-in","Foundation","V4修复变式0595：填空：一个长方体的长、宽、高分别为 6、6、19，求体积。","684","684","684","cuboid-volume","pass","pass","not-applicable","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s5-130","S5","必修 第三册","概率初步","概率初步","multiple-choice","Challenge","V4修复变式0630：选择：袋中有 11 个红球和 7 个蓝球，不放回连续取出 2 个。求两次都取到红球的概率。","55/153","55/153 | 110/306","55/153","remediated-two-red-without-replacement","pass","pass","pass","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s5-134","S5","必修 第三册","概率初步","概率初步","fill-in","Challenge","V4修复变式0634：填空：袋中有 2 个红球和 20 个蓝球，不放回连续取出 2 个。求两次都取到红球的概率。","1/231","1/231 | 2/462","1/231","remediated-two-red-without-replacement","pass","pass","not-applicable","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s5-150","S5","必修 第三册","概率初步","概率初步","short-answer","Challenge","V4修复变式0650：解答：袋中有 2 个红球和 14 个蓝球，不放回连续取出 2 个。求两次都取到红球的概率。","1/120","1/120 | 2/240","1/120","remediated-two-red-without-replacement","pass","pass","not-applicable","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s5-174","S5","必修 第三册","统计","统计","short-answer","Challenge","V4修复变式0674：解答：一组数据为 11，14，17，若再加入一个数 x 后，四个数平均数比原平均数大 1，求 x。","18","18","18","remediated-mean-after-adding-value","pass","pass","not-applicable","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s5-200","S5","必修 第三册","统计","统计","fill-in","Exam","V4修复变式0700：填空：一组数据为 4，16，28，若再加入一个数 x 后，四个数平均数比原平均数大 3，求 x。","28","28","28","remediated-mean-after-adding-value","pass","pass","not-applicable","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s5-202","S5","必修 第三册","统计","统计","multiple-choice","Challenge","V4修复变式0702：选择：一组数据为 9，18，27，若再加入一个数 x 后，四个数平均数比原平均数大 2，求 x。","26","26","26","remediated-mean-after-adding-value","pass","pass","pass","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s5-208","S5","必修 第三册","统计","统计","multiple-choice","Challenge","V4修复变式0708：选择：一组数据为 12，25，38，若再加入一个数 x 后，四个数平均数比原平均数大 2，求 x。","33","33","33","remediated-mean-after-adding-value","pass","pass","pass","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s5-214","S5","必修 第三册","统计","统计","multiple-choice","Challenge","V4修复变式0714：选择：一组数据为 7，10，13，若再加入一个数 x 后，四个数平均数比原平均数大 2，求 x。","18","18","18","remediated-mean-after-adding-value","pass","pass","pass","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s5-217","S5","必修 第三册","统计","统计","multiple-choice","Challenge","V4修复变式0717：选择：一组数据为 2，12，22，若再加入一个数 x 后，四个数平均数比原平均数大 2，求 x。","20","20","20","remediated-mean-after-adding-value","pass","pass","pass","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s5-228","S5","选择性必修 第一册","平面直角坐标系中的直线","平面直角坐标系中的直线","short-answer","Core","V4修复变式0728：解答：直线经过点 (12,9) 和 (13,24)，求斜率。","15","15","15","two-point-slope","pass","pass","not-applicable","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s5-229","S5","选择性必修 第一册","平面直角坐标系中的直线","平面直角坐标系中的直线","multiple-choice","Challenge","V4修复变式0729：选择：直线 l 经过点 (8,9) 和 (9,25)。直线 m 与 l 平行，且经过点 (0,6)。求直线 m 在 x=2 时的 y 坐标。","38","38","38","remediated-parallel-line-value","pass","pass","pass","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s5-257","S5","选择性必修 第一册","平面直角坐标系中的直线","平面直角坐标系中的直线","fill-in","Foundation","V4修复变式0757：填空：直线经过点 (11,7) 和 (12,16)，求斜率。","9","9","9","two-point-slope","pass","pass","not-applicable","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s5-280","S5","选择性必修 第一册","平面直角坐标系中的直线","平面直角坐标系中的直线","multiple-choice","Challenge","V4修复变式0780：选择：直线 l 经过点 (4,5) 和 (5,14)。直线 m 与 l 平行，且经过点 (0,1)。求直线 m 在 x=2 时的 y 坐标。","19","19","19","remediated-parallel-line-value","pass","pass","pass","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s5-285","S5","选择性必修 第一册","平面直角坐标系中的直线","平面直角坐标系中的直线","short-answer","Core","V4修复变式0785：解答：直线经过点 (7,5) 和 (8,16)，求斜率。","11","11","11","two-point-slope","pass","pass","not-applicable","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s5-289","S5","选择性必修 第一册","平面直角坐标系中的直线","平面直角坐标系中的直线","multiple-choice","Challenge","V4修复变式0789：选择：直线 l 经过点 (9,9) 和 (10,28)。直线 m 与 l 平行，且经过点 (0,3)。求直线 m 在 x=2 时的 y 坐标。","41","41","41","remediated-parallel-line-value","pass","pass","pass","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
"hjb-high-ds-v4-s5-297","S5","选择性必修 第一册","圆锥曲线","圆锥曲线","short-answer","Core","V4修复变式0797：解答：椭圆 x²/324+y²/169=1 中，求 c²=a²-b² 的值。","155","155","155","ellipse-c-squared","pass","pass","not-applicable","pass","none","","No automatic solvability blocker; include in S18 P2 remediation re-review before app integration.","grade-pass-sample"
